EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.561892239789168,0.5181817003289858,0.04371053912079272,0.7503453282828283,0.807158189033189,0.6935324675324676
1,0.31731557232141494,0.26552232139309245,0.05179325062101513,0.7665170454545455,0.8202548701298702,0.7127792207792207
2,0.2322038422425588,0.18764335037022828,0.044560492091307725,0.7771929713804713,0.822749579124579,0.7316363636363636
3,0.19223688924933474,0.15300610056643685,0.03923078859428642,0.7792200126262626,0.8298426226551227,0.7285974025974026
4,0.16202786839505037,0.13000621536374093,0.03202165318949846,0.7681324705387206,0.8204207852332853,0.7158441558441558
5,0.14375245045125484,0.1147211862426872,0.029031264464556443,0.7574102483164983,0.8241191979316979,0.6907012987012987
6,0.12828389543667434,0.10190951800982778,0.026374377395654545,0.7665558712121212,0.8276052489177489,0.7055064935064935
7,0.11851027917023749,0.09569327082453917,0.02281700827931733,0.7690104166666667,0.822592261904762,0.7154285714285714
8,0.11134656479706367,0.08952271545181671,0.02182384916129331,0.7534166666666667,0.819404761904762,0.6874285714285715
9,0.09728817702216717,0.07737697312709255,0.01991120376773294,0.7545094696969696,0.812681277056277,0.6963376623376623
10,0.09201898572205876,0.072878683028277,0.01914030271116538,0.7639300294612795,0.8259899290524292,0.7018701298701299
11,0.093693507996543,0.07442824908314893,0.019265258976157384,0.7622307449494949,0.823500450937951,0.7009610389610389
12,0.08712036795758953,0.06951049261315105,0.017609875388349867,0.7666561447811449,0.8247668350168351,0.7085454545454546
13,0.08269674773258157,0.06640180350486966,0.01629494421631324,0.7829263468013468,0.8306059403559404,0.7352467532467533
14,0.08191298435488716,0.06366066272417083,0.01825232171308759,0.7628229166666667,0.8199315476190477,0.7057142857142857
15,0.07999633243400603,0.06254520325319997,0.017451129163417137,0.7634605429292929,0.8206613455988455,0.7062597402597403
16,0.06851366385250973,0.05416258916503284,0.014351074399299004,0.7613661616161617,0.8269141414141415,0.6958181818181818
17,0.06766088733368088,0.0544953655860542,0.013165521664749212,0.7522989267676767,0.8225199314574315,0.6820779220779221
18,0.07217115380389927,0.058209556053470196,0.013961597841286845,0.7691436237373737,0.8251184163059163,0.7131688311688311
19,0.0651876722247495,0.051659448081278245,0.013528224380500378,0.7684609638047138,0.8257011483886485,0.7112207792207792
20,0.06016884030645209,0.04739513143897057,0.012773708736542974,0.7660789141414142,0.8323915945165945,0.6997662337662338
21,0.0654197555584251,0.053066097715559105,0.012353657956973232,0.7726027988215488,0.8289718314093314,0.7162337662337662
22,0.05889617282342321,0.047118642436883726,0.0117775302413314,0.7690258838383839,0.8330907287157286,0.704961038961039
23,0.05825001626587861,0.045521600570199855,0.012728415736929705,0.7559877946127946,0.8264171476671477,0.6855584415584416
