DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.24945454545454543,0.27428571428571424,0.23428571428571432,0.7501298701298702
phone_factorial_1200_v1,clean,0.12414285714285717,0.22750000000000004,0.07250000000000001,0.8706785714285714
yue_cross_component_audit_v1,clean,0.21807065217391303,0.3145833333333333,0.06451612903225809,0.8086931685366994
