SPLIT,EVAL_CELL,N,FILE_FAKE_PROB_Q10,FILE_FAKE_PROB_MEDIAN,FILE_FAKE_PROB_Q90,VOICE_FAKE_PROB_Q10,VOICE_FAKE_PROB_MEDIAN,VOICE_FAKE_PROB_Q90,MUSIC_FAKE_PROB_Q10,MUSIC_FAKE_PROB_MEDIAN,MUSIC_FAKE_PROB_Q90,VOICE_PRESENT_PROB_Q10,VOICE_PRESENT_PROB_MEDIAN,VOICE_PRESENT_PROB_Q90,MUSIC_PRESENT_PROB_Q10,MUSIC_PRESENT_PROB_MEDIAN,MUSIC_PRESENT_PROB_Q90
locked,music_only__music_fake,25,0.30070933982,0.5096027353,0.8174643003800001,0.14708661378000001,0.3586300396,0.7591375581400001,0.30070933982,0.5096027353,0.8174643003800001,0.024603996779999998,0.0458201468,0.19949561654000006,0.8239178300000001,0.8789135814,0.91215362552
locked,music_only__music_real,25,0.19477913182,0.4194230255,0.6029613011600001,0.13501791258,0.2837437781,0.49261225125999997,0.13537708258000003,0.3944681347,0.6029613011600001,0.02698435936,0.0449683294,0.15709482432000005,0.83914804462,0.9129036069,0.93846871854
locked,partial_overlap__voice_fake__music_fake,25,0.29279966528,0.649496747,0.9305902036600001,0.29925073534,0.6888167326,0.94946282998,0.2594866961,0.4523505272,0.79693509696,0.45256454348,0.7789109945,0.85461974142,0.814772594,0.8693933487,0.90075631144
locked,partial_overlap__voice_fake__music_real,25,0.27419374868,0.5983636689,0.9197592903400001,0.32966705050000006,0.682506155,0.9197592903400001,0.19149561178000002,0.4048737986,0.6287175809000001,0.52836006284,0.7858517766,0.84545954468,0.76607578996,0.8680130839,0.9341863513199999
locked,partial_overlap__voice_real__music_fake,25,0.28226861588,0.4517338128,0.69096769566,0.15275187522,0.25745674,0.54818431028,0.28226861588,0.4050868958,0.6908592279800001,0.64603332286,0.7682171464,0.87471351624,0.74227626324,0.8519058824,0.8979208469
locked,partial_overlap__voice_real__music_real,25,0.19266736914,0.3570292875,0.5247804150000001,0.1705836757,0.2361334715,0.45084886738,0.16104583966000002,0.3514062232,0.5641382357400001,0.57368386982,0.8064283729,0.8858058214600001,0.7941227316399999,0.8851112127,0.9196584344200001
locked,sequential__voice_fake__music_fake,25,0.5524640307400001,0.7949308197,0.9451667689200001,0.43447546264000003,0.7949308197,0.96613879396,0.39514063508,0.6181210668,0.80253606062,0.7376078605399999,0.8266041875,0.8835249781400001,0.79482747314,0.8843759298,0.91425738332
locked,sequential__voice_fake__music_real,25,0.49934078296,0.7557862608,0.95447701434,0.60694738618,0.8211563657,0.9608082141000001,0.24241333450000005,0.4806329387,0.7609398780800002,0.74615460632,0.8089449406,0.8766321301600001,0.7839078306999999,0.8965502977,0.92770925758
locked,sequential__voice_real__music_fake,25,0.37586502924000004,0.5153165553,0.7736040207400001,0.09578157024,0.3175633601,0.7189874679600001,0.2754479697,0.5525053378,0.6995574600000001,0.78356769084,0.8203151226,0.87483859062,0.8103486538,0.8629087806,0.9072036743199999
locked,sequential__voice_real__music_real,25,0.26799993578,0.3729148329,0.5413627838,0.14952604374,0.2764539537,0.43450704250000005,0.19446351466,0.3351853031,0.5413627838,0.7324077964,0.8226340413,0.8794791579,0.8330038428200001,0.8881425858,0.9244957447000001
locked,voice_only__voice_fake,25,0.78481630502,0.9881569266,0.9999658363,0.78481630502,0.9881569266,0.9999658363,0.54652877112,0.779861325,0.8869987099200001,0.74674278494,0.8098214865,0.88717181684,0.02732903548,0.0464277193,0.06146775184
locked,voice_only__voice_real,25,0.0014769996800000002,0.0254988899,0.7228865322600001,0.0014769996800000002,0.0254988899,0.7228865322600001,0.3599340969,0.5942062051,0.6677957693600001,0.7950831890200001,0.8283054829,0.8811315417400001,0.03581699432,0.0474648252,0.0589370951
