EPOCH,LOSS,BASE_LOSS,CONSISTENCY_LOSS,SELECTION,MEAN_EER,WORST_EER
0,0.7729747295379639,0.7596626281738281,0.2662419080734253,0.46556547619047617,0.5088690476190476,0.56
5,1.7251687049865723,1.5922043323516846,2.659287452697754,0.5747534013605442,0.40715986394557824,0.44333333333333336
10,1.0492242574691772,0.9713530540466309,1.5574244260787964,0.5635544217687074,0.4103911564625851,0.4625
15,0.7735016345977783,0.728545606136322,0.8991210460662842,0.6260969387755102,0.3378061224489796,0.41000000000000003
20,0.6329517960548401,0.600337028503418,0.6522948145866394,0.6491028911564626,0.3084608843537415,0.3933333333333333
25,0.6343816518783569,0.5936662554740906,0.8143073916435242,0.6621641156462585,0.3123384353741496,0.3633333333333333
30,0.5552080869674683,0.5196642875671387,0.7108755707740784,0.6572874149659864,0.3087585034013606,0.3766666666666667
35,0.4920636713504791,0.46297532320022583,0.5817670822143555,0.6855697278911564,0.28552721088435373,0.3433333333333334
40,0.4719187617301941,0.441476434469223,0.6088466644287109,0.6883418367346938,0.2833163265306123,0.33999999999999997
45,0.45156654715538025,0.4242714047431946,0.5459026098251343,0.6975595238095238,0.27154761904761904,0.33333333333333337
50,0.4307892620563507,0.4039672911167145,0.5364396572113037,0.7124489795918367,0.26510204081632655,0.31000000000000005
55,0.4191267490386963,0.3928479552268982,0.525576114654541,0.7103784013605442,0.26590986394557825,0.31333333333333335
60,0.41004857420921326,0.3841486871242523,0.5179975032806396,0.7092346938775511,0.26153061224489793,0.31999999999999995
65,0.4005759060382843,0.37404921650886536,0.5305337905883789,0.7143962585034014,0.25787414965986394,0.31333333333333335
70,0.3920077383518219,0.3661857545375824,0.51643967628479,0.7159311224489797,0.24813775510204078,0.31999999999999995
75,0.3845607042312622,0.3585476279258728,0.5202613472938538,0.7202125850340135,0.24624149659863948,0.31333333333333335
80,0.3780037462711334,0.3520068824291229,0.5199370980262756,0.7219345238095238,0.24279761904761907,0.31333333333333335
85,0.37197601795196533,0.3458024859428406,0.5234707593917847,0.7230059523809524,0.2406547619047619,0.31333333333333335
90,0.36629602313041687,0.33969777822494507,0.5319649577140808,0.7167602040816328,0.24647959183673468,0.31999999999999995
95,0.3609480559825897,0.33425867557525635,0.5337875485420227,0.7214965986394558,0.24034013605442178,0.31666666666666665
100,0.35591018199920654,0.3288237750530243,0.5417279601097107,0.723031462585034,0.24060374149659866,0.31333333333333335
105,0.351154088973999,0.3238730728626251,0.5456202030181885,0.7216751700680272,0.23998299319727895,0.31666666666666665
110,0.3466431796550751,0.3190785348415375,0.5512929558753967,0.7211777210884354,0.24097789115646256,0.31666666666666665
115,0.34234029054641724,0.3144860565662384,0.5570846199989319,0.721892006802721,0.23954931972789115,0.31666666666666665
120,0.33823007345199585,0.3101066052913666,0.5624693632125854,0.7242729591836734,0.24145408163265308,0.31000000000000005
125,0.33429670333862305,0.3058662712574005,0.5686085820198059,0.728171768707483,0.24032312925170066,0.30333333333333334
130,0.33052581548690796,0.30184176564216614,0.5736812949180603,0.7298086734693877,0.2403826530612245,0.30000000000000004
135,0.32690566778182983,0.2979399859905243,0.5793139338493347,0.7336181972789115,0.23943027210884354,0.29333333333333333
140,0.3234262466430664,0.29421529173851013,0.5842192769050598,0.7356122448979592,0.2387755102040816,0.29000000000000004
145,0.3200780749320984,0.29060572385787964,0.5894467234611511,0.7385884353741496,0.23615646258503403,0.2866666666666666
150,0.31685274839401245,0.28714144229888916,0.5942263603210449,0.7396003401360545,0.2374659863945578,0.2833333333333333
155,0.31374266743659973,0.28378617763519287,0.5991296172142029,0.7428443877551021,0.23431122448979594,0.28
160,0.31074070930480957,0.28055280447006226,0.6037582159042358,0.7414370748299319,0.23379251700680273,0.2833333333333333
165,0.3078407943248749,0.277425616979599,0.6083037853240967,0.7410799319727892,0.23450680272108843,0.2833333333333333
170,0.3050370514392853,0.2743994891643524,0.6127510666847229,0.7415773809523809,0.23351190476190478,0.2833333333333333
175,0.30232420563697815,0.27147161960601807,0.6170518398284912,0.7425595238095237,0.23154761904761909,0.2833333333333333
180,0.2996974289417267,0.2686319649219513,0.6213090419769287,0.7447321428571428,0.2305357142857143,0.28
185,0.2971521019935608,0.2658817172050476,0.6254079937934875,0.7453188775510204,0.22936224489795923,0.28
190,0.2946840524673462,0.26321062445640564,0.6294683814048767,0.7454081632653061,0.22918367346938776,0.28
195,0.2922893166542053,0.26062023639678955,0.6333819031715393,0.7455357142857143,0.22892857142857143,0.28
200,0.2899642586708069,0.2581023871898651,0.637237548828125,0.7459438775510203,0.2281122448979592,0.28
205,0.28770557045936584,0.2556562125682831,0.6409871578216553,0.7455867346938776,0.22882653061224492,0.28
210,0.28551018238067627,0.2532764673233032,0.6446740627288818,0.7440391156462585,0.22858843537414966,0.2833333333333333
