DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.25527272727272726,0.2628571428571429,0.22285714285714286,0.7529350649350649
phone_factorial_1200_v1,clean,0.2641428571428571,0.29000000000000004,0.33499999999999996,0.7094285714285714
yue_cross_component_audit_v1,clean,0.25,0.26875000000000004,0.24193548387096775,0.7486693548387097
