epoch,loss,clean_eer,phone_eer,selection_error,seconds
0,0.6118742336480938,0.2900726586958007,0.3400610923479246,0.3238148514109843,141.3937861211598
1,0.48302546287314935,0.2783386538533563,0.33395901767558267,0.3158823994333591,259.255723008886
2,0.4284818581147501,0.2797465537791114,0.3285616089781297,0.31269671603844873,381.8472452657297
3,0.3915018700498935,0.2823281626250542,0.339826350563887,0.32113943948376633,502.29790497012436
4,0.37286306573459277,0.2966441067805236,0.35296924673333285,0.3346635762486698,645.3626002091914
5,0.34544690378140985,0.29734811182124815,0.3440506011196225,0.32887229209765084,790.959716597572
6,0.3435977885161924,0.29288867885869885,0.3395916087798494,0.3244131565554755,931.7772690402344
