EPOCH,TRAIN_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,1.00465009684364,0.7708571042053185,0.809688234384663,0.732025974025974
1,0.48808671087026595,0.7902221642444857,0.8254053674500103,0.7550389610389611
2,0.34996376323203243,0.7752469078540507,0.8164158936301794,0.7340779220779221
3,0.281269201512138,0.7783598484848486,0.8205378787878789,0.7361818181818183
4,0.23264284456769627,0.7966982258812616,0.8336042439703153,0.7597922077922078
5,0.20592763554304838,0.7862722827767472,0.8245185915275203,0.748025974025974
6,0.19149863018343846,0.784404974489796,0.825952806122449,0.7428571428571429
7,0.17225009463727475,0.7896779980931767,0.8293040481344053,0.7500519480519481
8,0.1555748854763806,0.7860243248814678,0.8270616367759226,0.7449870129870131
9,0.13607305656187235,0.7988488520408163,0.833126275510204,0.7645714285714286
10,0.12973480275832117,0.7977616728509584,0.8273675015460729,0.768155844155844
11,0.12706060733180494,0.7998382614409401,0.8339882111935684,0.7656883116883116
12,0.11132076432307561,0.7880498415275201,0.8225931895485468,0.7535064935064935
13,0.11108111913005511,0.7868098330241187,0.8218274582560295,0.7517922077922078
14,0.10792947385149697,0.7845477285611213,0.8228357168625026,0.7462597402597402
15,0.11043755828092496,0.7875444302721089,0.8219460034013606,0.7531428571428571
16,0.09333759741857647,0.7847175711193568,0.8216429344465058,0.7477922077922077
17,0.09075962118028352,0.7892425659657804,0.822822794269223,0.7556623376623377
18,0.07814880941684048,0.7787895214904144,0.8191374845392703,0.7384415584415585
19,0.08552700670746466,0.7774419642857143,0.8228839285714287,0.732
20,0.07120635334091882,0.7782600237064523,0.819922644815502,0.7365974025974027
21,0.08097100160860767,0.7784049358379714,0.8139267547928261,0.7428831168831169
22,0.08017140328884124,0.7878747874149659,0.8226067176870747,0.7531428571428571
23,0.07058815200968335,0.7823981846526489,0.8160431225520511,0.7487532467532467
24,0.06411405067580442,0.7826339865491652,0.8163069341372912,0.748961038961039
25,0.07592169938919445,0.7885913535868894,0.8255723175633891,0.7516103896103896
26,0.07701662957357863,0.7801399775819419,0.8153448902288188,0.7449350649350649
