ID,PHONE_PROB,THRESHOLD
channel_inv_0012__g726_24k,0.9997163414955139,0.5157917141914368
channel_inv_0013__clean,8.78968509088196e-10,0.5157917141914368
channel_inv_0013__packetloss_g711,0.9993799924850464,0.5157917141914368
channel_inv_0013__resample8k,0.99641352891922,0.5157917141914368
channel_inv_0014__clean,0.0017372914589941502,0.5157917141914368
channel_inv_0014__packetloss_g711,0.9985601305961609,0.5157917141914368
channel_inv_0014__packetloss_opus_nb,0.9984148740768433,0.5157917141914368
channel_inv_0015__clean,3.988428698420421e-09,0.5157917141914368
channel_inv_0015__mulaw_numpy,0.9999737739562988,0.5157917141914368
channel_inv_0015__random_bandpass,0.9999845027923584,0.5157917141914368
channel_inv_0016__clean,0.06583232432603836,0.5157917141914368
channel_inv_0016__fft_narrowband,1.0,0.5157917141914368
channel_inv_0016__packetloss_opus_nb,0.9997246861457825,0.5157917141914368
channel_inv_0017__clean,1.2106547986334704e-09,0.5157917141914368
channel_inv_0017__g711_ulaw,0.999929666519165,0.5157917141914368
channel_inv_0017__pstn_bandpass,0.9999740123748779,0.5157917141914368
channel_inv_0018__clean,0.02548099122941494,0.5157917141914368
channel_inv_0018__g711_alaw,0.9993823766708374,0.5157917141914368
channel_inv_0018__g711_ulaw,0.9994200468063354,0.5157917141914368
channel_inv_0019__clean,6.279997677438587e-08,0.5157917141914368
channel_inv_0019__pstn_bandpass,0.999983549118042,0.5157917141914368
channel_inv_0019__resample8k,0.9993342757225037,0.5157917141914368
channel_inv_0020__clean,0.0004193981585558504,0.5157917141914368
channel_inv_0020__pstn_bandpass,0.9967837333679199,0.5157917141914368
channel_inv_0020__resample8k,0.9356896281242371,0.5157917141914368
channel_inv_0021__clean,5.34142508001878e-09,0.5157917141914368
channel_inv_0021__mulaw_numpy,0.999992847442627,0.5157917141914368
channel_inv_0021__random_bandpass,0.999997615814209,0.5157917141914368
channel_inv_0022__clean,0.0002179754665121436,0.5157917141914368
channel_inv_0022__opus_nb_12k,0.9987223744392395,0.5157917141914368
channel_inv_0022__opus_nb_8k,0.9975869655609131,0.5157917141914368
channel_inv_0023__clean,9.662348698924461e-10,0.5157917141914368
channel_inv_0023__g726_24k,0.9999209642410278,0.5157917141914368
channel_inv_0023__opus_nb_8k,0.9994910955429077,0.5157917141914368
channel_inv_0024__clean,0.021513640880584717,0.5157917141914368
channel_inv_0024__fft_narrowband,1.0,0.5157917141914368
channel_inv_0024__mulaw_numpy,0.9999667406082153,0.5157917141914368
channel_inv_0025__clean,3.864884412507763e-09,0.5157917141914368
channel_inv_0025__g711_alaw,0.9990583062171936,0.5157917141914368
channel_inv_0025__g726_24k,0.9987528324127197,0.5157917141914368
channel_inv_0026__clean,0.007697926834225655,0.5157917141914368
channel_inv_0026__g711_alaw,0.9997950196266174,0.5157917141914368
channel_inv_0026__g711_ulaw,0.9997683167457581,0.5157917141914368
channel_inv_0027__clean,2.8209947711133054e-09,0.5157917141914368
channel_inv_0027__packetloss_g711,0.9986600875854492,0.5157917141914368
channel_inv_0027__resample8k,0.9952657222747803,0.5157917141914368
channel_inv_0028__clean,2.838087675627321e-05,0.5157917141914368
channel_inv_0028__opus_nb_12k,0.9994051456451416,0.5157917141914368
channel_inv_0028__random_bandpass,0.9998742341995239,0.5157917141914368
channel_inv_0029__clean,5.605444441947327e-10,0.5157917141914368
channel_inv_0029__pstn_bandpass,0.9998736381530762,0.5157917141914368
channel_inv_0029__resample8k,0.9976658821105957,0.5157917141914368
channel_inv_0030__clean,0.0013489697594195604,0.5157917141914368
channel_inv_0030__packetloss_g711,0.9992091059684753,0.5157917141914368
channel_inv_0030__resample8k,0.9989677667617798,0.5157917141914368
channel_inv_0031__clean,8.224875780449281e-10,0.5157917141914368
channel_inv_0031__fft_narrowband,1.0,0.5157917141914368
channel_inv_0031__mulaw_numpy,0.999586284160614,0.5157917141914368
channel_inv_0032__clean,0.008618912659585476,0.5157917141914368
channel_inv_0032__fft_narrowband,1.0,0.5157917141914368
channel_inv_0032__mulaw_numpy,0.9999568462371826,0.5157917141914368
channel_inv_0033__clean,7.638925580977229e-07,0.5157917141914368
channel_inv_0033__mulaw_numpy,0.9998924732208252,0.5157917141914368
channel_inv_0033__random_bandpass,0.9999886751174927,0.5157917141914368
channel_inv_0034__clean,0.0004714264068752527,0.5157917141914368
channel_inv_0034__g711_alaw,0.9999086856842041,0.5157917141914368
channel_inv_0034__g711_ulaw,0.9999130964279175,0.5157917141914368
channel_inv_0035__clean,1.2571990670728894e-10,0.5157917141914368
channel_inv_0035__opus_nb_12k,0.9997501969337463,0.5157917141914368
channel_inv_0035__opus_nb_8k,0.9996640682220459,0.5157917141914368
channel_inv_0036__clean,0.001045789336785674,0.5157917141914368
channel_inv_0036__pstn_bandpass,0.9999953508377075,0.5157917141914368
channel_inv_0036__resample8k,0.999384880065918,0.5157917141914368
channel_inv_0037__clean,1.4176257501219425e-08,0.5157917141914368
channel_inv_0037__pstn_bandpass,0.9999611377716064,0.5157917141914368
channel_inv_0037__resample8k,0.9968320727348328,0.5157917141914368
channel_inv_0038__clean,0.000980671844445169,0.5157917141914368
channel_inv_0038__g726_24k,0.9989915490150452,0.5157917141914368
channel_inv_0038__opus_nb_8k,0.9944148063659668,0.5157917141914368
channel_inv_0039__clean,2.5277877568896656e-09,0.5157917141914368
channel_inv_0039__mulaw_numpy,0.9999815225601196,0.5157917141914368
channel_inv_0039__random_bandpass,0.9999873638153076,0.5157917141914368
channel_inv_0040__clean,0.001512395334430039,0.5157917141914368
channel_inv_0040__packetloss_g711,0.999693751335144,0.5157917141914368
channel_inv_0040__packetloss_opus_nb,0.9991294741630554,0.5157917141914368
channel_inv_0041__clean,3.913247947906484e-09,0.5157917141914368
channel_inv_0041__pstn_bandpass,0.9999767541885376,0.5157917141914368
channel_inv_0041__resample8k,0.9991376399993896,0.5157917141914368
channel_inv_0042__clean,0.0011505536967888474,0.5157917141914368
channel_inv_0042__fft_narrowband,1.0,0.5157917141914368
channel_inv_0042__packetloss_opus_nb,0.9992103576660156,0.5157917141914368
channel_inv_0043__clean,1.961079354462214e-10,0.5157917141914368
channel_inv_0043__g711_alaw,0.9998593330383301,0.5157917141914368
channel_inv_0043__g711_ulaw,0.9998488426208496,0.5157917141914368
channel_inv_0044__clean,0.008761309087276459,0.5157917141914368
channel_inv_0044__opus_nb_12k,0.9997844099998474,0.5157917141914368
channel_inv_0044__random_bandpass,0.999967098236084,0.5157917141914368
channel_inv_0045__clean,2.905716778300871e-09,0.5157917141914368
channel_inv_0045__fft_narrowband,1.0,0.5157917141914368
channel_inv_0045__packetloss_opus_nb,0.9996495246887207,0.5157917141914368
channel_inv_0046__clean,0.0083196135237813,0.5157917141914368
channel_inv_0046__fft_narrowband,1.0,0.5157917141914368
channel_inv_0046__packetloss_opus_nb,0.9997250437736511,0.5157917141914368
channel_inv_0047__clean,3.5046630042501192e-09,0.5157917141914368
channel_inv_0047__g711_alaw,0.9999903440475464,0.5157917141914368
channel_inv_0047__g726_24k,0.999969482421875,0.5157917141914368
channel_inv_0048__clean,0.08375679701566696,0.5157917141914368
channel_inv_0048__g711_ulaw,0.9999821186065674,0.5157917141914368
channel_inv_0048__pstn_bandpass,0.999984622001648,0.5157917141914368
channel_inv_0049__clean,5.3319788584360595e-09,0.5157917141914368
channel_inv_0049__fft_narrowband,1.0,0.5157917141914368
channel_inv_0049__packetloss_opus_nb,0.9983901977539062,0.5157917141914368
channel_inv_0050__clean,2.9087796065141447e-05,0.5157917141914368
channel_inv_0050__packetloss_g711,0.9982183575630188,0.5157917141914368
channel_inv_0050__packetloss_opus_nb,0.9964229464530945,0.5157917141914368
channel_inv_0051__clean,5.878955633420446e-08,0.5157917141914368
channel_inv_0051__g711_alaw,0.9996814727783203,0.5157917141914368
channel_inv_0051__g726_24k,0.9995681643486023,0.5157917141914368
channel_inv_0052__clean,0.0029165998566895723,0.5157917141914368
channel_inv_0052__g726_24k,0.9994316697120667,0.5157917141914368
channel_inv_0052__opus_nb_8k,0.9994063377380371,0.5157917141914368
channel_inv_0053__clean,3.21901900690591e-08,0.5157917141914368
channel_inv_0053__g711_ulaw,0.9999691247940063,0.5157917141914368
channel_inv_0053__pstn_bandpass,0.9999767541885376,0.5157917141914368
channel_inv_0054__clean,0.2929815649986267,0.5157917141914368
channel_inv_0054__mulaw_numpy,0.9998470544815063,0.5157917141914368
channel_inv_0054__random_bandpass,0.9991301894187927,0.5157917141914368
channel_inv_0055__clean,6.963877297039289e-08,0.5157917141914368
channel_inv_0055__g711_alaw,0.9975220561027527,0.5157917141914368
channel_inv_0055__g726_24k,0.9979602098464966,0.5157917141914368
channel_inv_0056__clean,0.4484589695930481,0.5157917141914368
channel_inv_0056__fft_narrowband,0.9994006156921387,0.5157917141914368
channel_inv_0056__mulaw_numpy,0.9998045563697815,0.5157917141914368
channel_inv_0057__clean,1.5422817467580785e-09,0.5157917141914368
channel_inv_0057__opus_nb_12k,0.9985161423683167,0.5157917141914368
channel_inv_0057__opus_nb_8k,0.9988007545471191,0.5157917141914368
channel_inv_0058__clean,0.36675670742988586,0.5157917141914368
channel_inv_0058__packetloss_g711,0.9942870736122131,0.5157917141914368
channel_inv_0058__resample8k,0.9214944243431091,0.5157917141914368
channel_inv_0059__clean,8.862464540015935e-09,0.5157917141914368
channel_inv_0059__g726_24k,0.9999449253082275,0.5157917141914368
channel_inv_0059__opus_nb_8k,0.9996927976608276,0.5157917141914368
channel_inv_0060__clean,0.0010974083561450243,0.5157917141914368
channel_inv_0060__opus_nb_12k,0.9995378255844116,0.5157917141914368
channel_inv_0060__opus_nb_8k,0.9994682669639587,0.5157917141914368
channel_inv_0061__clean,3.0637732351124214e-09,0.5157917141914368
channel_inv_0061__g711_alaw,0.9997912049293518,0.5157917141914368
channel_inv_0061__g726_24k,0.9994403719902039,0.5157917141914368
channel_inv_0062__clean,0.004140826873481274,0.5157917141914368
channel_inv_0062__fft_narrowband,1.0,0.5157917141914368
channel_inv_0062__packetloss_opus_nb,0.9998180270195007,0.5157917141914368
channel_inv_0063__clean,4.311431489600892e-10,0.5157917141914368
channel_inv_0063__g711_alaw,0.9999737739562988,0.5157917141914368
channel_inv_0063__g726_24k,0.999930739402771,0.5157917141914368
channel_inv_0064__clean,0.0013144660042598844,0.5157917141914368
channel_inv_0064__g711_ulaw,0.9999659061431885,0.5157917141914368
channel_inv_0064__pstn_bandpass,0.9999938011169434,0.5157917141914368
channel_inv_0065__clean,2.1847522402307362e-10,0.5157917141914368
channel_inv_0065__packetloss_g711,0.9984355568885803,0.5157917141914368
channel_inv_0065__resample8k,0.9787716865539551,0.5157917141914368
channel_inv_0066__clean,0.003928118385374546,0.5157917141914368
channel_inv_0066__opus_nb_12k,0.999854326248169,0.5157917141914368
channel_inv_0066__opus_nb_8k,0.9999239444732666,0.5157917141914368
channel_inv_0067__clean,1.7968890819730632e-09,0.5157917141914368
channel_inv_0067__g711_ulaw,0.9999014139175415,0.5157917141914368
channel_inv_0067__pstn_bandpass,0.9997609257698059,0.5157917141914368
channel_inv_0068__clean,0.0025050819385796785,0.5157917141914368
channel_inv_0068__fft_narrowband,1.0,0.5157917141914368
channel_inv_0068__packetloss_opus_nb,0.9999403953552246,0.5157917141914368
channel_inv_0069__clean,7.305459348572185e-09,0.5157917141914368
channel_inv_0069__mulaw_numpy,0.9999499320983887,0.5157917141914368
channel_inv_0069__random_bandpass,0.9999961853027344,0.5157917141914368
channel_inv_0070__clean,4.374400668893941e-05,0.5157917141914368
channel_inv_0070__packetloss_g711,0.975813627243042,0.5157917141914368
channel_inv_0070__resample8k,0.9289219379425049,0.5157917141914368
channel_inv_0071__clean,2.741162408170794e-09,0.5157917141914368
channel_inv_0071__packetloss_g711,0.9982702732086182,0.5157917141914368
channel_inv_0071__packetloss_opus_nb,0.9986685514450073,0.5157917141914368
channel_inv_0072__clean,0.005894627422094345,0.5157917141914368
channel_inv_0072__g711_alaw,0.9997325539588928,0.5157917141914368
channel_inv_0072__g726_24k,0.9991511106491089,0.5157917141914368
channel_inv_0073__clean,1.0248217385822045e-08,0.5157917141914368
channel_inv_0073__fft_narrowband,1.0,0.5157917141914368
channel_inv_0073__mulaw_numpy,0.9999151229858398,0.5157917141914368
channel_inv_0074__clean,0.0001149546296801418,0.5157917141914368
channel_inv_0074__fft_narrowband,1.0,0.5157917141914368
channel_inv_0074__mulaw_numpy,0.9997716546058655,0.5157917141914368
channel_inv_0075__clean,2.488882877571541e-09,0.5157917141914368
channel_inv_0075__fft_narrowband,1.0,0.5157917141914368
channel_inv_0075__mulaw_numpy,0.999968409538269,0.5157917141914368
channel_inv_0076__clean,0.012676808051764965,0.5157917141914368
channel_inv_0076__fft_narrowband,1.0,0.5157917141914368
channel_inv_0076__packetloss_opus_nb,0.9989582300186157,0.5157917141914368
channel_inv_0077__clean,3.247244834136964e-11,0.5157917141914368
channel_inv_0077__mulaw_numpy,0.9999321699142456,0.5157917141914368
channel_inv_0077__random_bandpass,0.9999949932098389,0.5157917141914368
channel_inv_0078__clean,0.0007152872858569026,0.5157917141914368
channel_inv_0078__packetloss_g711,0.9997184872627258,0.5157917141914368
channel_inv_0078__packetloss_opus_nb,0.9991732239723206,0.5157917141914368
channel_inv_0079__clean,3.0260294270334498e-09,0.5157917141914368
channel_inv_0079__fft_narrowband,1.0,0.5157917141914368
channel_inv_0079__mulaw_numpy,0.9999899864196777,0.5157917141914368
channel_inv_0080__clean,0.014692798256874084,0.5157917141914368
channel_inv_0080__g711_alaw,0.9997618794441223,0.5157917141914368
channel_inv_0080__g711_ulaw,0.9997726082801819,0.5157917141914368
channel_inv_0081__clean,3.2432521379632817e-07,0.5157917141914368
channel_inv_0081__fft_narrowband,1.0,0.5157917141914368
channel_inv_0081__packetloss_opus_nb,0.99977046251297,0.5157917141914368
channel_inv_0082__clean,0.04930048808455467,0.5157917141914368
channel_inv_0082__packetloss_g711,0.9895708560943604,0.5157917141914368
channel_inv_0082__resample8k,0.9997308850288391,0.5157917141914368
channel_inv_0083__clean,4.412977983037081e-09,0.5157917141914368
channel_inv_0083__packetloss_g711,0.9984989166259766,0.5157917141914368
channel_inv_0083__resample8k,0.9991341233253479,0.5157917141914368
channel_inv_0084__clean,0.0007365745259448886,0.5157917141914368
channel_inv_0084__g711_alaw,0.9999401569366455,0.5157917141914368
channel_inv_0084__g711_ulaw,0.999935507774353,0.5157917141914368
channel_inv_0085__clean,4.444172141404579e-09,0.5157917141914368
channel_inv_0085__pstn_bandpass,0.9999911785125732,0.5157917141914368
channel_inv_0085__resample8k,0.997323751449585,0.5157917141914368
channel_inv_0086__clean,0.01832600124180317,0.5157917141914368
channel_inv_0086__opus_nb_12k,0.999539852142334,0.5157917141914368
channel_inv_0086__opus_nb_8k,0.9984571933746338,0.5157917141914368
channel_inv_0087__clean,1.2911766766876553e-08,0.5157917141914368
channel_inv_0087__packetloss_g711,0.9993916749954224,0.5157917141914368
channel_inv_0087__resample8k,0.9997085928916931,0.5157917141914368
channel_inv_0088__clean,0.23512950539588928,0.5157917141914368
channel_inv_0088__mulaw_numpy,0.9999985694885254,0.5157917141914368
channel_inv_0088__random_bandpass,0.9999988079071045,0.5157917141914368
channel_inv_0089__clean,1.2136984993416089e-11,0.5157917141914368
channel_inv_0089__packetloss_g711,0.9960676431655884,0.5157917141914368
channel_inv_0089__packetloss_opus_nb,0.9980415105819702,0.5157917141914368
channel_inv_0090__clean,0.00018743640976026654,0.5157917141914368
channel_inv_0090__fft_narrowband,0.9999992847442627,0.5157917141914368
channel_inv_0090__packetloss_opus_nb,0.9746463894844055,0.5157917141914368
channel_inv_0091__clean,2.1901624336351233e-07,0.5157917141914368
channel_inv_0091__g711_alaw,0.9997311234474182,0.5157917141914368
channel_inv_0091__g711_ulaw,0.9997007846832275,0.5157917141914368
channel_inv_0092__clean,0.02526516281068325,0.5157917141914368
channel_inv_0092__fft_narrowband,1.0,0.5157917141914368
channel_inv_0092__packetloss_opus_nb,0.9995373487472534,0.5157917141914368
channel_inv_0093__clean,1.69293079554933e-10,0.5157917141914368
channel_inv_0093__packetloss_g711,0.9917722344398499,0.5157917141914368
channel_inv_0093__resample8k,0.9718789458274841,0.5157917141914368
channel_inv_0094__clean,0.0030018016695976257,0.5157917141914368
channel_inv_0094__g711_alaw,0.999984622001648,0.5157917141914368
channel_inv_0094__g711_ulaw,0.9999834299087524,0.5157917141914368
channel_inv_0095__clean,9.048656823829049e-10,0.5157917141914368
channel_inv_0095__opus_nb_12k,0.9973873496055603,0.5157917141914368
channel_inv_0095__random_bandpass,0.9998847246170044,0.5157917141914368
channel_inv_0096__clean,0.00595442671328783,0.5157917141914368
channel_inv_0096__g711_ulaw,0.9998218417167664,0.5157917141914368
channel_inv_0096__pstn_bandpass,0.9999852180480957,0.5157917141914368
channel_inv_0097__clean,3.936064363330161e-09,0.5157917141914368
channel_inv_0097__packetloss_g711,0.9810894131660461,0.5157917141914368
channel_inv_0097__resample8k,0.9694482088088989,0.5157917141914368
channel_inv_0098__clean,0.03414579853415489,0.5157917141914368
channel_inv_0098__g711_alaw,0.9999918937683105,0.5157917141914368
channel_inv_0098__g726_24k,0.9999516010284424,0.5157917141914368
channel_inv_0099__clean,1.659937298725822e-09,0.5157917141914368
channel_inv_0099__g711_alaw,0.9997616410255432,0.5157917141914368
channel_inv_0099__g711_ulaw,0.999754011631012,0.5157917141914368
channel_inv_0100__clean,0.01082216389477253,0.5157917141914368
channel_inv_0100__packetloss_g711,0.9998018145561218,0.5157917141914368
channel_inv_0100__packetloss_opus_nb,0.9995349645614624,0.5157917141914368
channel_inv_0101__clean,1.0218943202744413e-07,0.5157917141914368
channel_inv_0101__g711_ulaw,0.9994136095046997,0.5157917141914368
channel_inv_0101__pstn_bandpass,0.9999717473983765,0.5157917141914368
channel_inv_0102__clean,0.33375927805900574,0.5157917141914368
channel_inv_0102__fft_narrowband,0.9995986819267273,0.5157917141914368
channel_inv_0102__mulaw_numpy,0.999887228012085,0.5157917141914368
channel_inv_0103__clean,1.32014754683496e-09,0.5157917141914368
channel_inv_0103__mulaw_numpy,0.9999992847442627,0.5157917141914368
channel_inv_0103__random_bandpass,0.9999998807907104,0.5157917141914368
channel_inv_0104__clean,0.043439365923404694,0.5157917141914368
channel_inv_0104__g711_ulaw,0.9995610117912292,0.5157917141914368
channel_inv_0104__pstn_bandpass,0.9999908208847046,0.5157917141914368
channel_inv_0105__clean,1.9646706483911203e-09,0.5157917141914368
channel_inv_0105__g711_alaw,0.9994754195213318,0.5157917141914368
channel_inv_0105__g726_24k,0.9991494417190552,0.5157917141914368
channel_inv_0106__clean,0.000356019358150661,0.5157917141914368
channel_inv_0106__pstn_bandpass,0.9999854564666748,0.5157917141914368
channel_inv_0106__resample8k,0.9992499947547913,0.5157917141914368
channel_inv_0107__clean,3.4913190116725445e-09,0.5157917141914368
channel_inv_0107__packetloss_g711,0.9982095956802368,0.5157917141914368
channel_inv_0107__packetloss_opus_nb,0.9993847608566284,0.5157917141914368
channel_inv_0108__clean,0.00213549449108541,0.5157917141914368
channel_inv_0108__g711_alaw,0.9999511241912842,0.5157917141914368
channel_inv_0108__g726_24k,0.9998840093612671,0.5157917141914368
channel_inv_0109__clean,8.617790925313784e-09,0.5157917141914368
channel_inv_0109__g726_24k,0.9997730851173401,0.5157917141914368
channel_inv_0109__opus_nb_8k,0.9996647834777832,0.5157917141914368
channel_inv_0110__clean,0.004123672842979431,0.5157917141914368
channel_inv_0110__g726_24k,0.9993833303451538,0.5157917141914368
channel_inv_0110__opus_nb_8k,0.9986045956611633,0.5157917141914368
channel_inv_0111__clean,8.899087333702482e-07,0.5157917141914368
channel_inv_0111__g711_alaw,0.9998466968536377,0.5157917141914368
channel_inv_0111__g711_ulaw,0.999854326248169,0.5157917141914368
channel_inv_0112__clean,0.04452815279364586,0.5157917141914368
channel_inv_0112__opus_nb_12k,0.9994730353355408,0.5157917141914368
channel_inv_0112__opus_nb_8k,0.9996352195739746,0.5157917141914368
channel_inv_0113__clean,1.2095359380737136e-08,0.5157917141914368
channel_inv_0113__fft_narrowband,1.0,0.5157917141914368
channel_inv_0113__mulaw_numpy,0.9999874830245972,0.5157917141914368
channel_inv_0114__clean,0.005472657736390829,0.5157917141914368
channel_inv_0114__packetloss_g711,0.9994603991508484,0.5157917141914368
channel_inv_0114__resample8k,0.9984867572784424,0.5157917141914368
channel_inv_0115__clean,3.929448322281814e-09,0.5157917141914368
channel_inv_0115__g711_alaw,0.9996040463447571,0.5157917141914368
channel_inv_0115__g726_24k,0.9990746974945068,0.5157917141914368
channel_inv_0116__clean,2.0215262338751927e-05,0.5157917141914368
channel_inv_0116__fft_narrowband,1.0,0.5157917141914368
channel_inv_0116__mulaw_numpy,0.9998878240585327,0.5157917141914368
channel_inv_0117__clean,3.840592199821913e-08,0.5157917141914368
channel_inv_0117__fft_narrowband,0.9999998807907104,0.5157917141914368
channel_inv_0117__mulaw_numpy,0.999862551689148,0.5157917141914368
channel_inv_0118__clean,0.002055924152955413,0.5157917141914368
channel_inv_0118__pstn_bandpass,0.9999783039093018,0.5157917141914368
channel_inv_0118__resample8k,0.9989846348762512,0.5157917141914368
channel_inv_0119__clean,9.286135416175512e-09,0.5157917141914368
channel_inv_0119__opus_nb_12k,0.999808132648468,0.5157917141914368
channel_inv_0119__opus_nb_8k,0.9997352957725525,0.5157917141914368
channel_inv_0120__clean,0.00367764406837523,0.5157917141914368
channel_inv_0120__packetloss_g711,0.9956117272377014,0.5157917141914368
channel_inv_0120__resample8k,0.9496708512306213,0.5157917141914368
channel_inv_0121__clean,1.6532860636075952e-09,0.5157917141914368
channel_inv_0121__opus_nb_12k,0.9994770884513855,0.5157917141914368
channel_inv_0121__opus_nb_8k,0.9996145963668823,0.5157917141914368
channel_inv_0122__clean,0.05793401598930359,0.5157917141914368
channel_inv_0122__g711_ulaw,0.999992847442627,0.5157917141914368
channel_inv_0122__pstn_bandpass,0.9999997615814209,0.5157917141914368
channel_inv_0123__clean,1.1979415681651062e-08,0.5157917141914368
channel_inv_0123__g711_ulaw,0.9966793060302734,0.5157917141914368
channel_inv_0123__pstn_bandpass,0.9998658895492554,0.5157917141914368
channel_inv_0124__clean,0.0023090457543730736,0.5157917141914368
channel_inv_0124__packetloss_g711,0.999161958694458,0.5157917141914368
channel_inv_0124__packetloss_opus_nb,0.9995937943458557,0.5157917141914368
channel_inv_0125__clean,1.3338283366692849e-08,0.5157917141914368
channel_inv_0125__packetloss_g711,0.9965593218803406,0.5157917141914368
channel_inv_0125__resample8k,0.9984147548675537,0.5157917141914368
channel_inv_0126__clean,0.0461142435669899,0.5157917141914368
channel_inv_0126__g711_alaw,0.999953031539917,0.5157917141914368
channel_inv_0126__g726_24k,0.9997749924659729,0.5157917141914368
channel_inv_0127__clean,4.835320851270808e-06,0.5157917141914368
channel_inv_0127__packetloss_g711,0.994454562664032,0.5157917141914368
channel_inv_0127__packetloss_opus_nb,0.9982525706291199,0.5157917141914368
channel_inv_0128__clean,0.0023561676498502493,0.5157917141914368
channel_inv_0128__g711_alaw,0.9999812841415405,0.5157917141914368
channel_inv_0128__g711_ulaw,0.9999784231185913,0.5157917141914368
channel_inv_0129__clean,1.686987882720814e-09,0.5157917141914368
channel_inv_0129__pstn_bandpass,0.99977046251297,0.5157917141914368
channel_inv_0129__resample8k,0.9811292290687561,0.5157917141914368
channel_inv_0130__clean,0.0016670258482918143,0.5157917141914368
channel_inv_0130__g726_24k,0.9997337460517883,0.5157917141914368
channel_inv_0130__opus_nb_8k,0.9998875856399536,0.5157917141914368
channel_inv_0131__clean,1.2671053095658635e-10,0.5157917141914368
channel_inv_0131__mulaw_numpy,0.9999308586120605,0.5157917141914368
channel_inv_0131__random_bandpass,0.9999967813491821,0.5157917141914368
channel_inv_0132__clean,0.0001560990058351308,0.5157917141914368
channel_inv_0132__packetloss_g711,0.9776039123535156,0.5157917141914368
channel_inv_0132__resample8k,0.9983705878257751,0.5157917141914368
channel_inv_0133__clean,6.239055938550564e-09,0.5157917141914368
channel_inv_0133__g726_24k,0.9997091889381409,0.5157917141914368
channel_inv_0133__opus_nb_8k,0.9996305704116821,0.5157917141914368
channel_inv_0134__clean,0.173274964094162,0.5157917141914368
channel_inv_0134__g711_ulaw,0.9999897480010986,0.5157917141914368
channel_inv_0134__pstn_bandpass,0.9999977350234985,0.5157917141914368
channel_inv_0135__clean,4.946825171714408e-10,0.5157917141914368
channel_inv_0135__packetloss_g711,0.9993941783905029,0.5157917141914368
channel_inv_0135__resample8k,0.9977154731750488,0.5157917141914368
channel_inv_0136__clean,0.026506435126066208,0.5157917141914368
channel_inv_0136__fft_narrowband,1.0,0.5157917141914368
channel_inv_0136__packetloss_opus_nb,0.9922229647636414,0.5157917141914368
channel_inv_0137__clean,2.3610877697421984e-09,0.5157917141914368
channel_inv_0137__fft_narrowband,1.0,0.5157917141914368
channel_inv_0137__packetloss_opus_nb,0.9988662004470825,0.5157917141914368
channel_inv_0138__clean,0.0028554857708513737,0.5157917141914368
channel_inv_0138__packetloss_g711,0.9995079040527344,0.5157917141914368
channel_inv_0138__packetloss_opus_nb,0.9992489218711853,0.5157917141914368
