EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
0,1.180668830871582,0.6041964285714285,0.3416071428571429,0.44999999999999996,0.6972532272338867,0.7026969194412231,0.6603361964225769,0.0
5,1.0258013010025024,0.6905654761904763,0.2626190476190476,0.35624999999999996,0.6189074516296387,0.621290385723114,0.4812432527542114,0.0
10,0.9292426109313965,0.7219047619047618,0.2286904761904762,0.3275,0.5708722472190857,0.5837332606315613,0.3325188457965851,0.0
15,0.8637243509292603,0.7411309523809524,0.2144047619047619,0.30333333333333334,0.5289455652236938,0.5685104131698608,0.25261786580085754,0.0
20,0.8164946436882019,0.7555654761904762,0.2013690476190476,0.2875,0.495522677898407,0.5570040345191956,0.21234950423240662,0.0
25,0.7797593474388123,0.7690029761904762,0.19532738095238097,0.2666666666666667,0.4706578552722931,0.5423020124435425,0.18975217640399933,0.0
30,0.74521404504776,0.7796726190476191,0.18398809523809526,0.2566666666666667,0.44542738795280457,0.5295028686523438,0.1751760095357895,0.0
35,0.715653657913208,0.7751190476190476,0.18309523809523812,0.2666666666666667,0.4256330132484436,0.513582706451416,0.16614659130573273,0.0
40,0.6879718899726868,0.783422619047619,0.17648809523809522,0.2566666666666667,0.40496987104415894,0.5021784901618958,0.15956373512744904,0.0
45,0.664303183555603,0.7819196428571429,0.17616071428571428,0.26,0.38764309883117676,0.4915792644023895,0.1543523222208023,0.0
50,0.6433009505271912,0.7826785714285714,0.17464285714285716,0.26,0.37201324105262756,0.48271772265434265,0.14964431524276733,0.0
55,0.6226508617401123,0.7917708333333333,0.16979166666666665,0.2466666666666667,0.35708746314048767,0.4725300073623657,0.14649222791194916,0.0
60,0.6042203307151794,0.7920386904761905,0.1692559523809524,0.2466666666666667,0.3434678912162781,0.46432965993881226,0.14293822646141052,0.0
65,0.5868945121765137,0.7919642857142857,0.1660714285714286,0.25,0.33180898427963257,0.45423611998558044,0.13983716070652008,0.0
70,0.5722827911376953,0.7988839285714286,0.16223214285714285,0.24,0.3213841915130615,0.4467446506023407,0.13763119280338287,0.0
75,0.5561618804931641,0.8038095238095238,0.15904761904761905,0.2333333333333333,0.30948305130004883,0.4389958083629608,0.13590456545352936,0.0
80,0.5420296788215637,0.8063839285714286,0.15723214285714285,0.22999999999999998,0.2990802526473999,0.4323396682739258,0.1338980346918106,0.0
85,0.5296949744224548,0.8059077380952382,0.15485119047619048,0.2333333333333333,0.2907995879650116,0.42499688267707825,0.1319846212863922,0.0
90,0.5175413489341736,0.8101190476190476,0.15309523809523812,0.22666666666666668,0.28142887353897095,0.4201059341430664,0.1302974969148636,0.0
