EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8036484876507457,0.8256025759508419,0.8441665764790767,0.7192222222222222,,,,,,,,,,,,,,
2,0.20524939520236773,0.8110269039585816,0.8261920828366882,0.8477234501609503,0.744,0.3592534767129482,0.10083219487315569,0.08074743264378645,1.3485830491934068,0.3540404153557924,0.02564443190797017,0.16949442298366474,0.13963632606543028,0.5390244546609048,0.6838016574963545,0.11984899983001061,0.13568541034697912,0.07915336642509851,0.13090526152720067
4,0.1741018329675381,0.8190911240897264,0.8436072814794862,0.8529277111777112,0.7362222222222222,0.2756733372807503,0.08126225128578835,0.07157943215316687,1.6093727949338081,0.22854988456536562,0.01345612336642658,0.1293347106148035,0.0978655520444497,0.5654387740752636,0.997093089727255,0.07401529391272328,0.13004629045056226,0.10014737538802318,0.09278693536896473
6,0.16924010140773577,0.8068704236338589,0.8322760724591929,0.8513739940614943,0.7115555555555555,0.24408629609224125,0.07577359514931838,0.06812816176276941,1.7631572500253334,0.1739006420931755,0.010957962261118854,0.10868564204623302,0.07937682003546984,0.571633548155809,1.1958559253276924,0.05960781989046014,0.13756427356065848,0.14057663075434856,0.10087619019218554
8,0.16014952902228405,0.8056629565431024,0.8357135324113241,0.8517803169053167,0.6994444444444445,0.2244904399682314,0.07102595184189386,0.06483079015922089,1.764530478226833,0.14575807770284321,0.007645415420082804,0.08548600778270227,0.06339058137665957,0.5899152393524464,1.440751937108162,0.04795179788309794,0.1386273781870468,0.18205980498057145,0.09255045847400116
10,0.15873821440797586,0.8088576391917515,0.8368081681326427,0.8499253316128315,0.7118888888888888,0.21275281789593206,0.07032836389083129,0.06342294312153872,1.7047042759565207,0.12545267151525388,0.007139679544473974,0.07178415659910593,0.05397664302816758,0.580417094933681,1.3572080422670414,0.04226591195672368,0.1490823528681619,0.20042309715197637,0.1060176120872851
12,0.15153241105950796,0.8089279636613749,0.835992901459724,0.8526149406149405,0.711111111111111,0.193850872407739,0.06923091083000868,0.05968718290902101,1.7552832556076539,0.09809906701676739,0.006706958813353991,0.05486597958474587,0.04208733433475479,0.5773174214057434,1.4808636584343053,0.034011943626384704,0.1442571788453139,0.19539240923447487,0.09711000933117854
14,0.15071338875328794,0.8203341183786383,0.8415389805967705,0.857925178987679,0.7403333333333334,0.20042494984577075,0.06771792546676858,0.05935723565118697,1.7896206170091848,0.10082029165876338,0.005493829785155423,0.05844817557336424,0.043622254586928644,0.5870022391114393,1.522063145247262,0.03515671118331687,0.13060382854126756,0.2002872945859914,0.09082008620290577
16,0.15228406255825971,0.8127203393272207,0.8398893861968991,0.8504359182484182,0.7206666666666666,0.19132378967717673,0.06898261482994526,0.05767184078024748,1.7959711204736661,0.08559030492384083,0.006221486247765521,0.04375488071057659,0.03501683654717337,0.5840967018634845,1.8176076708695827,0.031575174110296825,0.14369944440057644,0.2356167822312086,0.10538936621234872
18,0.15520768050964062,0.8161591509582282,0.8398075418431963,0.8520215201465202,0.733,0.18656648099422454,0.06993607701494908,0.058142100365307085,1.8121119474753355,0.07957892595097804,0.0063240751480826965,0.04371024916449991,0.0341360810570992,0.5874903408380655,2.191012588219765,0.02945404363772235,0.1593409542925656,0.27490692211267276,0.11356183953899651
20,0.1440033413278751,0.8161913101789249,0.844063498507478,0.8538604659229657,0.7227777777777777,0.1808126887354331,0.06569566508898368,0.05478896205432904,1.775079824679937,0.0729544356214599,0.004924628624800019,0.03583986695426015,0.029040956886437458,0.5670506123548898,2.090144408054841,0.025874125927638932,0.14951447747074642,0.2553149986725587,0.08756786354605514
22,0.14741949387467823,0.8189028519173293,0.8423568020420067,0.857231136918637,0.7336666666666667,0.1819398298095434,0.06532752121774814,0.055137874549015975,1.7776215652624765,0.06494217891819203,0.0045865833659310086,0.030753866153267712,0.025415199981906857,0.5487241021715678,1.9552364025360498,0.024029352098034744,0.16660365946113298,0.28696394043091017,0.09945846502982582
