LAYER,ALPHA,BETA,DATASET,SCOPE,FILE_EER,MUSIC_EER
2,1000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.41000000000000003
2,1000.0,0.75,external_mixed_v1,all_codecs,0.25708333333333333,0.265
2,1000.0,0.75,external_mixed_v1,worst_codec,0.28,0.31000000000000005
2,1000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.345,0.4075
2,1000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
2,1000.0,1.0,external_mixed_v1,all_codecs,0.2554166666666667,0.26
2,1000.0,1.0,external_mixed_v1,worst_codec,0.28,0.31000000000000005
2,1000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.35,0.4175
2,1000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43999999999999995
2,10000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
2,10000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
2,10000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
2,10000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
2,10000.0,0.1,external_mixed_v1,all_codecs,0.25958333333333333,0.3175
2,10000.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.35
2,10000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35083333333333333,0.4325
2,10000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.42000000000000004
2,10000.0,0.25,external_mixed_v1,all_codecs,0.26,0.31000000000000005
2,10000.0,0.25,external_mixed_v1,worst_codec,0.2816666666666667,0.32999999999999996
2,10000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.4375
2,10000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.42000000000000004
2,10000.0,0.5,external_mixed_v1,all_codecs,0.25749999999999995,0.29000000000000004
2,10000.0,0.5,external_mixed_v1,worst_codec,0.2816666666666667,0.31999999999999995
2,10000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.3408333333333333,0.42000000000000004
2,10000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.43999999999999995
2,10000.0,0.75,external_mixed_v1,all_codecs,0.2554166666666667,0.27
2,10000.0,0.75,external_mixed_v1,worst_codec,0.2816666666666667,0.31499999999999995
2,10000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.345,0.4225
2,10000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
2,10000.0,1.0,external_mixed_v1,all_codecs,0.2520833333333333,0.26875000000000004
2,10000.0,1.0,external_mixed_v1,worst_codec,0.28,0.31499999999999995
2,10000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.35,0.4225
2,10000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
3,1.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
3,1.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
3,1.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
3,1.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
3,1.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.31375
3,1.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.33999999999999997
3,1.0,0.1,source_disjoint_mixed_v1,all_codecs,0.3491666666666667,0.43500000000000005
3,1.0,0.1,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.41000000000000003
3,1.0,0.25,external_mixed_v1,all_codecs,0.255,0.3025
3,1.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
3,1.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3458333333333333,0.43999999999999995
3,1.0,0.25,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.43999999999999995
3,1.0,0.5,external_mixed_v1,all_codecs,0.25249999999999995,0.26375000000000004
3,1.0,0.5,external_mixed_v1,worst_codec,0.28833333333333333,0.31000000000000005
3,1.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.4275
3,1.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.47
3,1.0,0.75,external_mixed_v1,all_codecs,0.24541666666666667,0.25875000000000004
3,1.0,0.75,external_mixed_v1,worst_codec,0.29166666666666663,0.31999999999999995
3,1.0,0.75,source_disjoint_mixed_v1,all_codecs,0.345,0.4275
3,1.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.48
3,1.0,1.0,external_mixed_v1,all_codecs,0.24750000000000003,0.25625
3,1.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
3,1.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.4525
3,1.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.51
3,10.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
3,10.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
3,10.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
3,10.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
3,10.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.31375
3,10.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.33999999999999997
3,10.0,0.1,source_disjoint_mixed_v1,all_codecs,0.3491666666666667,0.43500000000000005
3,10.0,0.1,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.41000000000000003
3,10.0,0.25,external_mixed_v1,all_codecs,0.255,0.3025
3,10.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
3,10.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3458333333333333,0.43999999999999995
3,10.0,0.25,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.43999999999999995
3,10.0,0.5,external_mixed_v1,all_codecs,0.25249999999999995,0.26375000000000004
3,10.0,0.5,external_mixed_v1,worst_codec,0.28833333333333333,0.31000000000000005
3,10.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.4275
3,10.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.47
3,10.0,0.75,external_mixed_v1,all_codecs,0.24708333333333335,0.25875000000000004
3,10.0,0.75,external_mixed_v1,worst_codec,0.29166666666666663,0.31999999999999995
3,10.0,0.75,source_disjoint_mixed_v1,all_codecs,0.345,0.4275
3,10.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.48
3,10.0,1.0,external_mixed_v1,all_codecs,0.24708333333333335,0.25625
3,10.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
3,10.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3408333333333333,0.4525
3,10.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.51
3,100.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
3,100.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
3,100.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
3,100.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
3,100.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.31375
3,100.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.33999999999999997
3,100.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
3,100.0,0.1,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.42000000000000004
3,100.0,0.25,external_mixed_v1,all_codecs,0.255,0.30374999999999996
3,100.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
3,100.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3458333333333333,0.43999999999999995
3,100.0,0.25,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.43999999999999995
3,100.0,0.5,external_mixed_v1,all_codecs,0.25249999999999995,0.26375000000000004
3,100.0,0.5,external_mixed_v1,worst_codec,0.28833333333333333,0.31000000000000005
3,100.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.43000000000000005
3,100.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.47
3,100.0,0.75,external_mixed_v1,all_codecs,0.24750000000000003,0.26
3,100.0,0.75,external_mixed_v1,worst_codec,0.29166666666666663,0.31999999999999995
3,100.0,0.75,source_disjoint_mixed_v1,all_codecs,0.345,0.42500000000000004
3,100.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.49
3,100.0,1.0,external_mixed_v1,all_codecs,0.24541666666666667,0.255
3,100.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
3,100.0,1.0,source_disjoint_mixed_v1,all_codecs,0.345,0.4475
3,100.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.51
3,1000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
3,1000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
3,1000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
3,1000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
3,1000.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.3125
3,1000.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.33999999999999997
3,1000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
3,1000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.42000000000000004
3,1000.0,0.25,external_mixed_v1,all_codecs,0.255,0.30374999999999996
3,1000.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.32499999999999996
3,1000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.4425
3,1000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43999999999999995
3,1000.0,0.5,external_mixed_v1,all_codecs,0.25249999999999995,0.27125
3,1000.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
3,1000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.4325
3,1000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.48
3,1000.0,0.75,external_mixed_v1,all_codecs,0.25,0.25875000000000004
3,1000.0,0.75,external_mixed_v1,worst_codec,0.29166666666666663,0.31999999999999995
3,1000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.3491666666666667,0.4275
3,1000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.49
3,1000.0,1.0,external_mixed_v1,all_codecs,0.245,0.25749999999999995
3,1000.0,1.0,external_mixed_v1,worst_codec,0.29166666666666663,0.30000000000000004
3,1000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3458333333333333,0.4525
3,1000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.39666666666666667,0.51
3,10000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
3,10000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
3,10000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
3,10000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
3,10000.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.3175
3,10000.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.345
3,10000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
3,10000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
3,10000.0,0.25,external_mixed_v1,all_codecs,0.25749999999999995,0.30625
3,10000.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.32499999999999996
3,10000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35083333333333333,0.4425
3,10000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
3,10000.0,0.5,external_mixed_v1,all_codecs,0.255,0.29125
3,10000.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
3,10000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.3491666666666667,0.43500000000000005
3,10000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.48
3,10000.0,0.75,external_mixed_v1,all_codecs,0.25,0.26875000000000004
3,10000.0,0.75,external_mixed_v1,worst_codec,0.28833333333333333,0.31000000000000005
3,10000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35,0.4325
3,10000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.48
3,10000.0,1.0,external_mixed_v1,all_codecs,0.24750000000000003,0.25625
3,10000.0,1.0,external_mixed_v1,worst_codec,0.28833333333333333,0.31000000000000005
3,10000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.345,0.4325
3,10000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.49
4,1.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
4,1.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
4,1.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
4,1.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,1.0,0.1,external_mixed_v1,all_codecs,0.26,0.31875
4,1.0,0.1,external_mixed_v1,worst_codec,0.28,0.345
4,1.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.4325
4,1.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,1.0,0.25,external_mixed_v1,all_codecs,0.255,0.30125
4,1.0,0.25,external_mixed_v1,worst_codec,0.2816666666666667,0.32499999999999996
4,1.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.43000000000000005
4,1.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43000000000000005
4,1.0,0.5,external_mixed_v1,all_codecs,0.2529166666666667,0.28
4,1.0,0.5,external_mixed_v1,worst_codec,0.28,0.30500000000000005
4,1.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.42000000000000004
4,1.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
4,1.0,0.75,external_mixed_v1,all_codecs,0.2529166666666667,0.26
4,1.0,0.75,external_mixed_v1,worst_codec,0.28,0.30500000000000005
4,1.0,0.75,source_disjoint_mixed_v1,all_codecs,0.33999999999999997,0.42000000000000004
4,1.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
4,1.0,1.0,external_mixed_v1,all_codecs,0.25249999999999995,0.25249999999999995
4,1.0,1.0,external_mixed_v1,worst_codec,0.28833333333333333,0.29500000000000004
4,1.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3391666666666667,0.42500000000000004
4,1.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
4,10.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
4,10.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
4,10.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
4,10.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,10.0,0.1,external_mixed_v1,all_codecs,0.26,0.31875
4,10.0,0.1,external_mixed_v1,worst_codec,0.28,0.345
4,10.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.4325
4,10.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,10.0,0.25,external_mixed_v1,all_codecs,0.255,0.30125
4,10.0,0.25,external_mixed_v1,worst_codec,0.2816666666666667,0.32499999999999996
4,10.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.43000000000000005
4,10.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43000000000000005
4,10.0,0.5,external_mixed_v1,all_codecs,0.2529166666666667,0.28
4,10.0,0.5,external_mixed_v1,worst_codec,0.28,0.30500000000000005
4,10.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.42000000000000004
4,10.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
4,10.0,0.75,external_mixed_v1,all_codecs,0.2529166666666667,0.26
4,10.0,0.75,external_mixed_v1,worst_codec,0.28,0.30500000000000005
4,10.0,0.75,source_disjoint_mixed_v1,all_codecs,0.33999999999999997,0.42000000000000004
4,10.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
4,10.0,1.0,external_mixed_v1,all_codecs,0.25249999999999995,0.25249999999999995
4,10.0,1.0,external_mixed_v1,worst_codec,0.2816666666666667,0.29500000000000004
4,10.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3391666666666667,0.42500000000000004
4,10.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
4,100.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
4,100.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
4,100.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
4,100.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,100.0,0.1,external_mixed_v1,all_codecs,0.26,0.31875
4,100.0,0.1,external_mixed_v1,worst_codec,0.28,0.345
4,100.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43000000000000005
4,100.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,100.0,0.25,external_mixed_v1,all_codecs,0.255,0.30125
4,100.0,0.25,external_mixed_v1,worst_codec,0.2816666666666667,0.32499999999999996
4,100.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.43000000000000005
4,100.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43000000000000005
4,100.0,0.5,external_mixed_v1,all_codecs,0.25249999999999995,0.28
4,100.0,0.5,external_mixed_v1,worst_codec,0.28,0.30000000000000004
4,100.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.42000000000000004
4,100.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
4,100.0,0.75,external_mixed_v1,all_codecs,0.25249999999999995,0.26125
4,100.0,0.75,external_mixed_v1,worst_codec,0.28,0.30000000000000004
4,100.0,0.75,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.4175
4,100.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.44999999999999996
4,100.0,1.0,external_mixed_v1,all_codecs,0.25249999999999995,0.25249999999999995
4,100.0,1.0,external_mixed_v1,worst_codec,0.2816666666666667,0.29500000000000004
4,100.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3391666666666667,0.42500000000000004
4,100.0,1.0,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.45999999999999996
4,1000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
4,1000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
4,1000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
4,1000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,1000.0,0.1,external_mixed_v1,all_codecs,0.26249999999999996,0.3175
4,1000.0,0.1,external_mixed_v1,worst_codec,0.28,0.35
4,1000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43000000000000005
4,1000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
4,1000.0,0.25,external_mixed_v1,all_codecs,0.25749999999999995,0.3025
4,1000.0,0.25,external_mixed_v1,worst_codec,0.28,0.32499999999999996
4,1000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.43000000000000005
4,1000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,1000.0,0.5,external_mixed_v1,all_codecs,0.255,0.28125
4,1000.0,0.5,external_mixed_v1,worst_codec,0.28,0.30000000000000004
4,1000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.42000000000000004
4,1000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.44999999999999996
4,1000.0,0.75,external_mixed_v1,all_codecs,0.2529166666666667,0.26625
4,1000.0,0.75,external_mixed_v1,worst_codec,0.28,0.30500000000000005
4,1000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.345,0.42000000000000004
4,1000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.44999999999999996
4,1000.0,1.0,external_mixed_v1,all_codecs,0.24750000000000003,0.24750000000000003
4,1000.0,1.0,external_mixed_v1,worst_codec,0.28,0.29500000000000004
4,1000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.33999999999999997,0.4325
4,1000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.44999999999999996
4,10000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
4,10000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
4,10000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
4,10000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
4,10000.0,0.1,external_mixed_v1,all_codecs,0.26208333333333333,0.31499999999999995
4,10000.0,0.1,external_mixed_v1,worst_codec,0.2816666666666667,0.345
4,10000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.3541666666666667,0.43500000000000005
4,10000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
4,10000.0,0.25,external_mixed_v1,all_codecs,0.26208333333333333,0.30625
4,10000.0,0.25,external_mixed_v1,worst_codec,0.28,0.32999999999999996
4,10000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
4,10000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.41000000000000003
4,10000.0,0.5,external_mixed_v1,all_codecs,0.255,0.28500000000000003
4,10000.0,0.5,external_mixed_v1,worst_codec,0.28,0.31499999999999995
4,10000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.4225
4,10000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.42000000000000004
4,10000.0,0.75,external_mixed_v1,all_codecs,0.25,0.27249999999999996
4,10000.0,0.75,external_mixed_v1,worst_codec,0.28,0.30500000000000005
4,10000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.4225
4,10000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
4,10000.0,1.0,external_mixed_v1,all_codecs,0.25249999999999995,0.26625
4,10000.0,1.0,external_mixed_v1,worst_codec,0.28833333333333333,0.30500000000000005
4,10000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.33999999999999997,0.4225
4,10000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43999999999999995
5,1.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
5,1.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
5,1.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
5,1.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
5,1.0,0.1,external_mixed_v1,all_codecs,0.26,0.3175
5,1.0,0.1,external_mixed_v1,worst_codec,0.2816666666666667,0.35
5,1.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43999999999999995
5,1.0,0.1,source_disjoint_mixed_v1,worst_codec,0.36,0.42000000000000004
5,1.0,0.25,external_mixed_v1,all_codecs,0.25749999999999995,0.3075
5,1.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.33999999999999997
5,1.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.4375
5,1.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
5,1.0,0.5,external_mixed_v1,all_codecs,0.26,0.27749999999999997
5,1.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.33499999999999996
5,1.0,0.5,source_disjoint_mixed_v1,all_codecs,0.3541666666666667,0.42500000000000004
5,1.0,0.5,source_disjoint_mixed_v1,worst_codec,0.4,0.43000000000000005
5,1.0,0.75,external_mixed_v1,all_codecs,0.26,0.27249999999999996
5,1.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
5,1.0,0.75,source_disjoint_mixed_v1,all_codecs,0.355,0.42500000000000004
5,1.0,0.75,source_disjoint_mixed_v1,worst_codec,0.4033333333333333,0.44999999999999996
5,1.0,1.0,external_mixed_v1,all_codecs,0.26,0.27249999999999996
5,1.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
5,1.0,1.0,source_disjoint_mixed_v1,all_codecs,0.345,0.4275
5,1.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
5,10.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
5,10.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
5,10.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
5,10.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
5,10.0,0.1,external_mixed_v1,all_codecs,0.26,0.3175
5,10.0,0.1,external_mixed_v1,worst_codec,0.2816666666666667,0.35
5,10.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43999999999999995
5,10.0,0.1,source_disjoint_mixed_v1,worst_codec,0.36,0.42000000000000004
5,10.0,0.25,external_mixed_v1,all_codecs,0.25749999999999995,0.3075
5,10.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.33999999999999997
5,10.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.4375
5,10.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
5,10.0,0.5,external_mixed_v1,all_codecs,0.26,0.27749999999999997
5,10.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.33499999999999996
5,10.0,0.5,source_disjoint_mixed_v1,all_codecs,0.3541666666666667,0.42500000000000004
5,10.0,0.5,source_disjoint_mixed_v1,worst_codec,0.4,0.43000000000000005
5,10.0,0.75,external_mixed_v1,all_codecs,0.25958333333333333,0.27249999999999996
5,10.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
5,10.0,0.75,source_disjoint_mixed_v1,all_codecs,0.355,0.42500000000000004
5,10.0,0.75,source_disjoint_mixed_v1,worst_codec,0.4033333333333333,0.44999999999999996
5,10.0,1.0,external_mixed_v1,all_codecs,0.26,0.27249999999999996
5,10.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
5,10.0,1.0,source_disjoint_mixed_v1,all_codecs,0.345,0.4275
5,10.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
5,100.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
5,100.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
5,100.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
5,100.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
5,100.0,0.1,external_mixed_v1,all_codecs,0.26,0.3175
5,100.0,0.1,external_mixed_v1,worst_codec,0.2816666666666667,0.35
5,100.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43999999999999995
5,100.0,0.1,source_disjoint_mixed_v1,worst_codec,0.36,0.42000000000000004
5,100.0,0.25,external_mixed_v1,all_codecs,0.25749999999999995,0.3075
5,100.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.345
5,100.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.4375
