EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8079443323590796,0.8315377079098158,0.8494796913944643,0.7192222222222222,,,,,,,,,,,,,,
2,0.3025174089164355,0.8220797812475563,0.8516802359504452,0.8607364308671127,0.7242222222222222,0.37355485924568127,0.1717978698518081,0.07846120044718458,1.7804567859723017,0.3075568800972354,0.033928842357736515,0.166493346022613,0.15493670338880336,0.4969475168744033,0.1811826106891147,0.1597460486530962,0.1116854428815154,0.016424540018953993,0.10345634610031641
4,0.2819078276999554,0.8200348660053923,0.8480553060957905,0.8639177407188772,0.720111111111111,0.3208348532925494,0.16640758748856646,0.07975357578631806,1.8473277311419967,0.21934377200975644,0.026865398270351375,0.14031684779520356,0.12208679895755367,0.37287079579942856,0.2457138276033437,0.11935076244935319,0.14438096299971365,0.028804380242800832,0.12783853794373942
6,0.2604224840503427,0.8187652377913124,0.8447311593685357,0.8563764102059556,0.7292222222222222,0.2936628880488932,0.14730399749728282,0.07570374967873245,1.8499297729475581,0.18283476450234948,0.019441045984042,0.12099613159413065,0.10289733309706497,0.2914903171694101,0.21817079790640825,0.09531692658268397,0.15435344990880334,0.0339610755017296,0.14102315548135533
8,0.24229541647048733,0.8219298912120974,0.846832996709909,0.8577202380952381,0.7363333333333333,0.2877681915235905,0.1418842634751429,0.07316392338116519,1.9189532360627284,0.14933085836358925,0.015458342200492635,0.10581964167270494,0.08741349561038006,0.2402126530176075,0.16865873833497366,0.0823467963175913,0.14198873991804634,0.02551749154962414,0.10647157956352307
10,0.22778468241739036,0.8199925430717687,0.8484321911218924,0.8559946789321788,0.7271111111111112,0.27350496905693666,0.14013384628707348,0.07113689552547771,1.8806506846081559,0.13149244230778062,0.011967122583448498,0.09511635360766703,0.07744680254242907,0.20427112292442748,0.14955355299275314,0.07086736954683762,0.1332384083253234,0.022383470403317788,0.08882809974298354
12,0.22380755472909752,0.8228626506804979,0.8499184831791775,0.8629469696969697,0.7286666666666666,0.26951402378504846,0.139585404995069,0.0694377255992065,1.8737782133159353,0.12166560291363603,0.010395674493085056,0.08160867958575191,0.06825616305684717,0.2080262861775225,0.14905802295798093,0.06418972833091346,0.11510547302403853,0.025767105932704253,0.08746721889020134
14,0.22916054126642477,0.8228674471718609,0.851546828621565,0.8603761314443132,0.728,0.27096303100362606,0.13668923771873154,0.07021954880273963,1.9137808023847953,0.11120561073608141,0.008226865146276784,0.06349432330680249,0.056456343693746525,0.19225439667775673,0.160121729001218,0.058975623915937934,0.136880507930725,0.03084879229885177,0.12001092700234547
16,0.21806391163622563,0.813478952202316,0.8483345031846401,0.856024580217762,0.7012222222222222,0.26798251085910035,0.13609334959912656,0.06721029899069178,1.9155482747661534,0.09896527613693876,0.007800308442489239,0.05963580540858617,0.051951050929799306,0.17954525640651361,0.1489472583269895,0.058263414189571615,0.11903147796975143,0.024132229359959487,0.08989059343972865
18,0.2160359574643613,0.8240904305708902,0.8500316826687382,0.8657428013905286,0.7305555555555555,0.26991905345033773,0.13306168163606605,0.06738266799940956,1.8840822667696933,0.09785254036189604,0.006945955559262363,0.04865549368871649,0.045982041913858865,0.18349575896564843,0.14557841764046595,0.052521627086674606,0.10989597481594562,0.020921671393306616,0.09013499767259477
20,0.2024717952555685,0.8227943516328805,0.8510387598379767,0.8624332201889021,0.7266666666666666,0.25811503788650925,0.1314626013795238,0.06282289153363425,1.898172620220564,0.08241327371059069,0.006504457072408138,0.038752704342150716,0.03781034445983186,0.1460787701137846,0.1287332293368987,0.04548434146670671,0.1244630159917913,0.023003587740200077,0.06815729752606921
22,0.20691969097401966,0.8141227675325337,0.8426664200512932,0.8564915633608815,0.7146666666666667,0.2623029613116784,0.13032366542970364,0.06403084403246789,1.8839988148034508,0.08556395542080426,0.005541814044749235,0.033661097936814106,0.03560588458803163,0.15271220378466507,0.12746927145850007,0.04429914752039966,0.12923888626753988,0.01928534779920062,0.08345171924627187
24,0.20207959485810195,0.829352814617974,0.8552465580041494,0.8662514757969304,0.7406666666666666,0.2552040432167439,0.1345876429359711,0.06350314328493319,1.9040730359838969,0.07616811591566573,0.005998106876652299,0.029710227908538795,0.031888169479737084,0.14046980013412919,0.12144711843473995,0.04171263029224318,0.10682938973053326,0.02408490184490657,0.07355620822317861
