DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.28,0.2628571428571429,0.3142857142857143,0.7131428571428572
phone_factorial_1200_v1,clean,0.14171428571428574,0.255,0.07250000000000001,0.8563928571428572
yue_cross_component_audit_v1,clean,0.1861413043478261,0.33333333333333337,0.11290322580645162,0.8063917134174847
