DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.24763636363636365,0.3085714285714286,0.22285714285714286,0.7476103896103896
phone_factorial_1200_v1,clean,0.2517142857142857,0.24750000000000003,0.3375,0.7233928571428571
yue_cross_component_audit_v1,clean,0.30842391304347827,0.25,0.27419354838709675,0.7135299789621319
