DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.26472727272727276,0.23428571428571432,0.24,0.7487792207792208
phone_factorial_1200_v1,clean,0.30000000000000004,0.2825,0.3025,0.70275
yue_cross_component_audit_v1,clean,0.21807065217391303,0.25,0.16129032258064513,0.7925775771388499
