EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.5939153932531674,0.5479456784228484,0.045969715232339996,0.7486474116161616,0.8083337842712842,0.6889610389610389
1,0.35187200643122196,0.28959024015814067,0.062281766222169,0.7701095328282829,0.8137515331890333,0.7264675324675325
2,0.28019880975286166,0.22154702074577412,0.058651789168516794,0.7589914772727273,0.8126582792207793,0.7053246753246754
3,0.21663185963034629,0.16639311333249013,0.05023874592342569,0.7656190025252525,0.8098613816738817,0.7213766233766233
4,0.18586832882588109,0.13920163256240387,0.04666669595691686,0.7715277777777778,0.818484126984127,0.7245714285714285
5,0.16941964425891637,0.12632454631477594,0.04309509797466065,0.766895202020202,0.8248033910533911,0.708987012987013
6,0.15438380990425746,0.1137731573805213,0.04061065224267562,0.7730710227272728,0.8234667207792209,0.7226753246753246
7,0.1386804072353989,0.102216329878817,0.03646407766027914,0.7770821759259259,0.8250214947089948,0.7291428571428571
8,0.12862380398251116,0.09450872454792261,0.034115079104473506,0.766689393939394,0.827482683982684,0.7058961038961039
9,0.11839743045872698,0.08815309859874348,0.03024433179331148,0.7742565235690235,0.8260455146705147,0.7224675324675325
10,0.09921136796109689,0.07451724237514039,0.02469412549151851,0.7776053240740741,0.822067791005291,0.7331428571428571
11,0.10392199506851224,0.07785240160107303,0.026069593452085732,0.774029356060606,0.8236691017316017,0.7243896103896104
12,0.10193875987284506,0.07526683966737861,0.02667192000749886,0.776501893939394,0.8299648268398269,0.723038961038961
13,0.09513148709165398,0.07145977064501494,0.023671716519073252,0.7695849116161616,0.8216373556998557,0.7175324675324675
14,0.08690407589194366,0.06472179685009177,0.022182279110990123,0.7558054503367004,0.8190654461279463,0.6925454545454546
15,0.0912941884851704,0.06798802574638588,0.02330616278617405,0.7847272727272727,0.8364935064935065,0.7329610389610389
16,0.07922083745361305,0.05941375151464793,0.019807085824308256,0.7646212121212121,0.8204632034632034,0.7087792207792207
17,0.08212814936662714,0.06233040138947157,0.019797747964476576,0.7690562920875421,0.8207879088504089,0.7173246753246754
18,0.07195788681563378,0.05450438639785474,0.017453500365032227,0.7691780303030302,0.8204080086580087,0.7179480519480519
19,0.07993346406837615,0.05891811221085178,0.02101535171037858,0.7714887415824916,0.8243281325156325,0.7186493506493505
20,0.0689552448563821,0.05036396720260382,0.01859127794584871,0.7697351641414141,0.8237040945165944,0.7157662337662337
21,0.06722247633613491,0.05038214214194644,0.01684033433746907,0.7675767045454546,0.8227897727272727,0.7123636363636364
22,0.06090693016994434,0.04596581852159579,0.014941111494418256,0.7676253156565658,0.8291727092352094,0.7060779220779221
23,0.061341648729867304,0.04624337833568764,0.01509827035472585,0.7600991161616162,0.8234449855699856,0.6967532467532467
24,0.06086121897120029,0.04635974636831088,0.014501472611184018,0.7599602272727273,0.8220243506493508,0.6978961038961039
25,0.059060609111368345,0.04550763512435757,0.013552973945065355,0.7637897727272727,0.8260470779220778,0.7015324675324675
