ID,ORIGINAL_RMS,VOICE_RMS,MUSIC_RMS,VOICE_ENERGY_RATIO,MUSIC_ENERGY_RATIO,VOICE_STEM_SHARE,MUSIC_STEM_SHARE,RECONSTRUCTION_ERROR,VOICE_DOMINANT_FRACTION,MUSIC_DOMINANT_FRACTION,VOICE_FRAME_RATIO_Q50,VOICE_FRAME_RATIO_Q75,VOICE_FRAME_RATIO_Q90,VOICE_FRAME_RATIO_Q100,MUSIC_FRAME_RATIO_Q50,MUSIC_FRAME_RATIO_Q75,MUSIC_FRAME_RATIO_Q90,MUSIC_FRAME_RATIO_Q100
forensic_0000_clean,0.08166979170995245,0.08163277018698571,0.0005133220218506346,0.9990935756589387,3.950543879052199e-05,0.9999604452784618,3.953971592484431e-05,0.008193231650848893,1.0,0.0,0.9992328089482194,0.9997995952941505,1.0010012284994212,1.0072591555474102,0.00527523104771097,0.009899830720180946,0.011914905299041949,0.029987947013025956
forensic_0000_g711_ulaw,0.07381704728910891,0.07374242838313408,0.00040227294794692616,0.9979792779592833,2.9698075687833902e-05,0.9999702242885662,2.9757322684323015e-05,0.005525060248374332,1.0,0.0,0.9995078073323755,0.9998792364723303,1.0006438494854404,1.0035557294442932,0.006113737383314801,0.007416764848273965,0.011375826549251476,0.05206659536683572
forensic_0000_g722_wb,0.08172694175347353,0.08169557022483795,0.0005641426951855168,0.9992324166747829,4.764830280199759e-05,0.9999523023870859,4.7682630483756344e-05,0.0083648226705729,1.0,0.0,0.999264743723131,0.9999373293319649,1.0011854335109052,1.0086285083628315,0.0060489198653996285,0.010573477501409818,0.013953386327202187,0.03292355703351643
forensic_0000_opus_nb_8k,0.06987220953667858,0.06980701226286604,0.00029511264271183296,0.9981346640977845,1.7838842354929232e-05,0.9999821076190096,1.7871860198032157e-05,0.004264121274329327,1.0,0.0,0.9994588988253232,0.9998228701969897,1.0005232483321795,1.0033249343574628,0.004105845146391212,0.004770501101373966,0.006337931644759936,0.0215494526917568
forensic_0000_transcode_g711_opus,0.0673691358303404,0.06730728846211072,0.0003012641415640474,0.9981647465357834,1.9997371820222915e-05,0.9999799441889652,2.0033737743307104e-05,0.00503126273327315,1.0,0.0,0.9994911796759582,1.000026287321216,1.0002977420896186,1.002833307918894,0.004459741820524249,0.005162848494187257,0.00634351469997963,0.028195198473573962
forensic_0001_clean,0.039176918704243384,0.039119775715492806,0.00017137166970456825,0.9970848862474243,1.9134515816630508e-05,0.9999807445683571,1.9190088664648642e-05,0.005095951963131998,0.7142857142857143,0.2857142857142857,0.9979597240641034,0.9990769941546024,0.9994111353843725,1.0009930906718099,0.005101386322728464,0.4696814778307426,0.5368999834999653,0.6383990137784864
forensic_0001_g711_ulaw,0.03844527474445837,0.03837927020824304,0.00032492589924855805,0.9965691922870451,7.143033582487668e-05,0.9999282610134985,7.167110125195032e-05,0.009168795861511387,0.6363636363636364,0.36363636363636365,0.9977468142585235,0.9990148757539179,0.9993741628305935,1.0007854518088575,0.010175233173051577,1.596204417895111,1.6739320701579083,2.6674255743751525
forensic_0001_g722_wb,0.03919799682015733,0.039126926316230916,0.0003811170863245009,0.9963769911160261,9.453422414450405e-05,0.9999050657251525,9.486896069389396e-05,0.007387810156529471,0.6363636363636364,0.36363636363636365,0.9977910654293695,0.998921166384376,0.9995200334633009,1.0008759921545372,0.007760683772884198,0.9326861059293298,1.0831264232138207,1.579153850273668
forensic_0001_opus_nb_8k,0.036236936716385885,0.036179816906937924,0.0001356871268903418,0.9968498349211292,1.40208487705202e-05,0.999985858648235,1.4064957434511694e-05,0.004460295699318535,0.6623376623376623,0.33766233766233766,0.9979780106672738,0.9988468109450724,0.9996537467530381,1.0010489122397668,0.00410222793824766,0.651118658950315,0.7413370890025736,0.9203853901121003
forensic_0001_transcode_g711_opus,0.03458353764363408,0.03452696791250496,0.00013588549188919334,0.9967311091173553,1.543857857811099e-05,0.9999844271466285,1.5488969907904034e-05,0.004623803862621178,0.6493506493506493,0.35064935064935066,0.9979617459949638,0.9989381127801076,0.9993004205104274,1.0004850078817118,0.004186242159668969,0.6412012099336132,0.6773578430361225,0.7959794649147443
forensic_0002_clean,0.08029969038628083,0.08025813093527381,0.000550916640419915,0.9989651437460432,4.706998203904024e-05,0.9999528679537159,4.711652236229951e-05,0.020019875955904022,1.0,0.0,0.9996343488906935,1.0006881988287495,1.0014196353753704,22.489913551133505,0.004612240432657717,0.00866694534643491,0.015533118350176362,12.770140872772165
forensic_0002_g711_ulaw,0.06850093669602954,0.06845328057260544,0.0003709531957533185,0.9986090620819639,2.9325485048614227e-05,0.9999706131909791,2.936546881023472e-05,0.005738310562363291,0.9594594594594594,0.04054054054054054,0.9991216612070922,0.999647059474567,1.0001172165623955,1.001483603874511,0.005595107645397411,0.007817638598023901,0.012801884006146774,2.7689006957744478
forensic_0002_g722_wb,0.08032761219943872,0.08029824763646481,0.00045715183763531125,0.9992689981212949,3.2388528567006796e-05,0.9999675733204162,3.2411170941417974e-05,0.01959942292518852,0.9594594594594594,0.04054054054054054,0.9995141004900621,1.000510729916002,1.0012461682764695,1.0513024342418291,0.00516624078804211,0.0086851548404626,0.013240690483168343,2.2981843619439624
