GROUP,VALUE,BASE_WEIGHT,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
CHANNEL,g711_ulaw,0.15,300,300,200,200,0.26342857142857146,0.08999999999999998,0.33999999999999997,0.9617,0.9845000000000002,0.7482857142857142,0.9731000000000001,0.7707671428571429
CHANNEL,g711_ulaw,0.2,300,300,200,200,0.24685714285714283,0.08999999999999998,0.33999999999999997,0.9617,0.9845000000000002,0.7565714285714287,0.9731000000000001,0.7782242857142858
CHANNEL,g726_24k,0.0,300,300,200,200,0.23028571428571426,0.08999999999999998,0.35,0.9618,0.9813000000000001,0.761857142857143,0.97155,0.7828264285714287
CHANNEL,g726_24k,0.025,300,300,200,200,0.21657142857142858,0.07999999999999999,0.35,0.9618,0.9813000000000001,0.7707142857142857,0.97155,0.7907978571428571
CHANNEL,g726_24k,0.05,300,300,200,200,0.21657142857142858,0.07999999999999999,0.35,0.9618,0.9813000000000001,0.7707142857142857,0.97155,0.7907978571428571
CHANNEL,g726_24k,0.075,300,300,200,200,0.20685714285714285,0.07999999999999999,0.35,0.9618,0.9813000000000001,0.7755714285714286,0.97155,0.7951692857142857
CHANNEL,g726_24k,0.1,300,300,200,200,0.1902857142857143,0.06999999999999998,0.35,0.9618,0.9813000000000001,0.7858571428571428,0.97155,0.8044264285714285
CHANNEL,g726_24k,0.15,300,300,200,200,0.1834285714285714,0.06999999999999998,0.35,0.9618,0.9813000000000001,0.7892857142857144,0.97155,0.8075121428571429
CHANNEL,g726_24k,0.2,300,300,200,200,0.21657142857142858,0.06999999999999998,0.35,0.9618,0.9813000000000001,0.7727142857142857,0.97155,0.7925978571428571
CHANNEL,opus_nb_8k,0.0,300,300,200,200,0.44971428571428573,0.26,0.39,0.9662,0.9826500000000001,0.6061428571428571,0.9744250000000001,0.6429710714285714
CHANNEL,opus_nb_8k,0.025,300,300,200,200,0.44971428571428573,0.25,0.39,0.9662,0.9826500000000001,0.6081428571428571,0.9744250000000001,0.6447710714285714
CHANNEL,opus_nb_8k,0.05,300,300,200,200,0.44971428571428573,0.24,0.39,0.9662,0.9826500000000001,0.6101428571428571,0.9744250000000001,0.6465710714285714
CHANNEL,opus_nb_8k,0.075,300,300,200,200,0.44685714285714284,0.24,0.39,0.9662,0.9826500000000001,0.6115714285714287,0.9744250000000001,0.6478567857142858
CHANNEL,opus_nb_8k,0.1,300,300,200,200,0.44685714285714284,0.24,0.39,0.9662,0.9826500000000001,0.6115714285714287,0.9744250000000001,0.6478567857142858
CHANNEL,opus_nb_8k,0.15,300,300,200,200,0.43999999999999995,0.22999999999999998,0.39,0.9662,0.9826500000000001,0.617,0.9744250000000001,0.6527425
CHANNEL,opus_nb_8k,0.2,300,300,200,200,0.43314285714285716,0.18999999999999997,0.39,0.9662,0.9826500000000001,0.6284285714285714,0.9744250000000001,0.6630282142857143
CHANNEL,resample8k,0.0,300,300,200,200,0.24685714285714283,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.7405714285714284,0.966725,0.7631867857142856
CHANNEL,resample8k,0.025,300,300,200,200,0.24,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.744,0.966725,0.7662724999999999
CHANNEL,resample8k,0.05,300,300,200,200,0.24,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.744,0.966725,0.7662724999999999
CHANNEL,resample8k,0.075,300,300,200,200,0.22342857142857142,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.7522857142857142,0.966725,0.7737296428571427
CHANNEL,resample8k,0.1,300,300,200,200,0.21657142857142858,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.7557142857142856,0.966725,0.7768153571428571
CHANNEL,resample8k,0.15,300,300,200,200,0.19314285714285714,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.7674285714285713,0.966725,0.7873582142857143
CHANNEL,resample8k,0.2,300,300,200,200,0.1902857142857143,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.7688571428571429,0.966725,0.7886439285714286
