EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,1.1233467589667503,1.0083159278047846,0.11503083259362648,0.7273115530303029,0.7662854437229437,0.6883376623376622
1,0.8255436826259532,0.566480279127334,0.2590634042119726,0.7270720749158248,0.7743519420394419,0.6797922077922078
2,0.6369717033936623,0.35894087686183607,0.2780308258184727,0.7375941708754208,0.784513017075517,0.6906753246753247
3,0.5338615631645031,0.27245277610230956,0.26140878581382493,0.7123819444444445,0.7727638888888889,0.652
4,0.44167538446948884,0.21634443995958946,0.22533094363802292,0.7218737373737374,0.7689163059163059,0.6748311688311689
5,0.3881790663333649,0.1590635570043579,0.22911550916057635,0.7408198653198652,0.7829644059644059,0.6986753246753247
6,0.34754087213189044,0.13553681268178402,0.2120040596977986,0.7350227272727272,0.7864350649350649,0.6836103896103896
7,0.29813657524658643,0.1202195771236686,0.17791699794953333,0.7353746843434343,0.7893987193362193,0.6813506493506493
8,0.2665771639886055,0.10486388805896994,0.1617132757339587,0.7267935606060605,0.7762624458874458,0.6773246753246753
9,0.26043254579912795,0.10126340255497936,0.15916914334074853,0.7276287878787879,0.7846082251082253,0.6706493506493507
10,0.20826269529680622,0.08706494869089666,0.12119774630991742,0.7279867424242424,0.7918176406926407,0.6641558441558442
11,0.19038369784012754,0.07938770712551443,0.11099599035824599,0.7272781986531986,0.7827382154882155,0.6718181818181819
12,0.1936623711000256,0.0840069909798021,0.1096553795728238,0.7306254208754208,0.7905755170755171,0.6706753246753246
13,0.20451074331364733,0.0922773981224151,0.11223334472804786,0.720686973905724,0.779503817941318,0.6618701298701299
14,0.16394984855395842,0.06983304491880885,0.09411680374289566,0.73021148989899,0.7870723304473305,0.6733506493506494
15,0.19228613724377244,0.08200294154874505,0.11028319620960789,0.731925505050505,0.7779549062049061,0.6858961038961039
