DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.24,0.23428571428571432,0.2628571428571429,0.7542857142857142
phone_factorial_1200_v1,clean,0.1482857142857143,0.27249999999999996,0.06999999999999998,0.8503571428571429
yue_cross_component_audit_v1,clean,0.281929347826087,0.33333333333333337,0.12903225806451613,0.753658982000935
