EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.5656645203828812,0.5212652811805407,0.04439923915887872,0.7532042297979799,0.8099928751803752,0.6964155844155845
1,0.31991057856877647,0.26777675602336726,0.052133822322047,0.754792297979798,0.8214287518037517,0.6881558441558442
2,0.23624471729745466,0.192753759590288,0.043490957467351106,0.7502493686868688,0.8166545815295816,0.6838441558441558
3,0.19004556973899403,0.15164070765922466,0.038404862331051844,0.7646843434343435,0.8238621933621935,0.7055064935064935
4,0.16537830963792902,0.13247793935363492,0.03290037010120189,0.7521871843434345,0.8173094336219336,0.6870649350649352
5,0.1495630880842606,0.11995105158661802,0.029612036110749612,0.7428251262626263,0.8142476551226552,0.6714025974025974
6,0.129500726285701,0.10177732550958171,0.02772340076427402,0.7539425505050504,0.8126383477633476,0.6952467532467532
7,0.12198897745165353,0.0976635392595393,0.024325438278696918,0.7797051767676767,0.8293324314574314,0.730077922077922
8,0.11305027396169802,0.08931824744058152,0.023732026400010604,0.764197601010101,0.8264731240981241,0.701922077922078
9,0.10289713040894519,0.08120064972263451,0.02169648085385537,0.745863952020202,0.8175980339105339,0.6741298701298701
10,0.0990187007257094,0.07931122053282647,0.01970748039993805,0.7578553240740741,0.8197106481481482,0.696
11,0.0901050000122438,0.0713048366337316,0.01880016337821932,0.763622159090909,0.823088474025974,0.7041558441558441
12,0.08443050207220949,0.06755188471144842,0.016878617333354138,0.7760532407407408,0.8303921957671959,0.7217142857142858
13,0.08162738366960548,0.06577719946830378,0.01585018416596885,0.7729949494949495,0.8263795093795094,0.7196103896103896
14,0.07786238832892074,0.061670627750417525,0.016191760560419727,0.7507357954545455,0.8195495129870131,0.6819220779220779
15,0.07867552542868847,0.06281288227960856,0.01586264316084457,0.7691031144781144,0.823323112073112,0.7148831168831169
16,0.07640536389918998,0.060359563077169394,0.01604580075760986,0.7662288510101011,0.8236784812409813,0.7087792207792208
17,0.06745797278299384,0.05340606503594123,0.014051907880232382,0.7665855429292929,0.8240542027417028,0.709116883116883
