DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.26472727272727276,0.28,0.24,0.7396363636363636
phone_factorial_1200_v1,clean,0.14414285714285713,0.24250000000000002,0.08750000000000001,0.8531785714285713
yue_cross_component_audit_v1,clean,0.15421195652173914,0.21250000000000002,0.09677419354838711,0.8513617636746142
