EPOCH,TRAIN_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.7766457598633562,0.7334830086580086,0.810758225108225,0.6562077922077922
1,0.32618291890877155,0.7615797077922077,0.8181724025974025,0.704987012987013
2,0.2036179580434334,0.7738002705627707,0.8251070346320347,0.7224935064935065
3,0.14482939862674732,0.7726352272727273,0.8258159090909091,0.7194545454545455
4,0.1160015669519916,0.7773662337662337,0.8231220779220779,0.7316103896103896
5,0.10703048338553657,0.7766818181818181,0.8217272727272726,0.7316363636363636
6,0.08985721972982394,0.7822029761904763,0.820977380952381,0.7434285714285714
7,0.0900182531678055,0.7720962662337663,0.819802922077922,0.7243896103896104
8,0.08194439403107104,0.7717941017316017,0.821146645021645,0.7224415584415584
9,0.07306830558720176,0.7747818181818182,0.8219272727272727,0.7276363636363636
10,0.07970956103887661,0.7687363636363636,0.8247454545454544,0.7127272727272727
11,0.07020009794712433,0.7833303571428571,0.8300892857142858,0.7365714285714285
12,0.07698227967381295,0.7682411255411256,0.8214692640692641,0.715012987012987
13,0.0586359913959425,0.7806753246753246,0.8255584415584416,0.7357922077922078
14,0.06642166770240464,0.7660281385281386,0.8267316017316018,0.7053246753246754
15,0.06856370329331218,0.7759888528138528,0.8175101731601732,0.7344675324675325
16,0.05415542788683591,0.7658762445887446,0.8178823593073593,0.7138701298701299
17,0.05071229070276479,0.7658244047619047,0.8139345238095238,0.7177142857142857
18,0.060315782741352096,0.7585353896103897,0.8237201298701299,0.6933506493506494
19,0.05653991623913035,0.7771513528138527,0.8278351731601731,0.7264675324675325
20,0.056498627672600416,0.7575097943722944,0.8119546536796538,0.7030649350649351
21,0.04905217167767096,0.7718491341991343,0.8204774891774893,0.7232207792207792
22,0.05422067843474722,0.7581115800865801,0.8183010822510823,0.6979220779220779
23,0.044287242835239035,0.7647189935064935,0.8255938311688311,0.7038441558441558
24,0.044464397480557076,0.7620882034632035,0.82129329004329,0.7028831168831169
25,0.05154478870706484,0.7820013528138529,0.8295351731601732,0.7344675324675325
26,0.05273460767066186,0.788583170995671,0.8270624458874458,0.7501038961038962
27,0.040923481360734926,0.7696099567099568,0.8222588744588745,0.716961038961039
28,0.04020476880900425,0.7593669913419913,0.8229417748917747,0.6957922077922079
29,0.042336400299035924,0.7847656385281385,0.8322066017316017,0.7373246753246753
30,0.04249546504893734,0.7565861471861471,0.8196398268398267,0.6935324675324676
31,0.04109147345958609,0.7580860389610389,0.8192370129870129,0.696935064935065
32,0.04181070799762212,0.7529097402597402,0.8180532467532468,0.6877662337662338
33,0.042056504066353605,0.7474744047619049,0.8132345238095239,0.6817142857142857
34,0.04593808775299166,0.7671477813852814,0.821542316017316,0.7127532467532467
35,0.03591632862086836,0.761703300865801,0.8201858225108225,0.7032207792207793
36,0.04001095715804494,0.7651556277056277,0.8272463203463204,0.7030649350649351
37,0.03676472110652359,0.7760281926406927,0.8294330086580086,0.7226233766233766
38,0.03269803151631145,0.7817838203463203,0.829879329004329,0.7336883116883117
39,0.03326342563913347,0.7662329545454545,0.8195568181818181,0.7129090909090909
40,0.029208791947157975,0.7654687229437229,0.8135867965367964,0.7173506493506493
41,0.03730267437890549,0.7717996753246754,0.8193915584415585,0.7242077922077922
