EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8079443323590796,0.8315377079098158,0.8494796913944643,0.7192222222222222,,,,,,,,,,,,,,
2,0.2687147738915815,0.8117611674158662,0.8405320381965495,0.8543139266036992,0.7116666666666667,0.4594872190845811,0.17295179634398916,0.08123343130088326,1.7508143067507826,0.3701375488644794,0.0365084638592623,0.18782606950173011,0.17889308531955808,0.6382209395356568,1.199282128964701,0.1927828146121638,0.11332779602325584,0.1031463874259007,0.12355812295587276
4,0.24202904572237782,0.8145789459552456,0.8439686086558671,0.8557118998425817,0.7146666666666667,0.37090107470528405,0.16820071287341973,0.07696418986836476,1.797488013310219,0.29142210602908586,0.03224322928083291,0.16310915934728154,0.14951197082056336,0.6506707718716332,1.800967828551335,0.15395711149686753,0.11718219700292569,0.1807618927748049,0.1016941604598898
6,0.24022295064016472,0.8154585834985755,0.8403548760683828,0.8527912485242031,0.7283333333333333,0.34185611820800643,0.16479536798083574,0.07565577667290135,1.8674938858595869,0.23970688914791902,0.027754427019757524,0.15158553427071345,0.13206047398453935,0.6573809207674869,2.2323195815383645,0.13357176934543097,0.12609658070707558,0.24016827664470436,0.12661394131070286
8,0.2186949187635488,0.8211783885954195,0.8479777802408193,0.8590913272333727,0.7296666666666667,0.3065622289279111,0.1566679343562712,0.07321538214130378,1.9443225257154138,0.16893518658322526,0.023174156704640233,0.12670570488085522,0.10409213767084236,0.6979159891753279,2.527325291195815,0.10468982178116998,0.10983479127897962,0.2644886148922497,0.08171054769712373
10,0.21740373959811174,0.8211718019608084,0.8509890068141788,0.8613758608815427,0.7213333333333333,0.28297159333356575,0.15123503189997292,0.07182925465558447,2.0133920857562355,0.13393859525178722,0.019988280897658892,0.11609920282009525,0.0908338054365928,0.7114908812354453,2.8383819392664518,0.09412916071842707,0.1209290378057486,0.28969971131329514,0.10614804700665657
12,0.21003345175836216,0.8206672984547155,0.8460077447842835,0.8596537042502952,0.731,0.2722113965663002,0.1456037869130201,0.06927167943479558,2.01787933588621,0.10011033345922012,0.017879661460770805,0.09338199756390865,0.07207696454886774,0.6954021320414188,3.04703038960547,0.0742730384956656,0.12675646152254658,0.31301494691502396,0.10120469581447855
14,0.20992424516980326,0.8241100724649344,0.8504202260987,0.8562665043290043,0.7393333333333333,0.26633985926262777,0.14103016903188395,0.07086244611468036,1.9904417635789557,0.103299682167595,0.015750756343613514,0.08576126324837628,0.06826579561966717,0.70911791965143,3.111778108634759,0.07179148434035813,0.1419986175345396,0.348574446504982,0.10847453362715606
16,0.20189315749900807,0.8261827602626745,0.8514865112770216,0.8587580184966549,0.743,0.2676611240241427,0.1411731872920215,0.06626539537798679,2.070525520049017,0.09477488503608825,0.0136928973576775,0.07398553533715291,0.060055614252651005,0.7196516433809295,3.0681115090107505,0.0673789467024744,0.11539123949846691,0.3477229762905585,0.08106706904134166
18,0.1925616877583357,0.8209308434257779,0.8474557689058652,0.8541451692247147,0.7346666666666666,0.25368797585885816,0.13469727135843437,0.0645031281203845,2.0195213192449906,0.06613423059077439,0.01137042369938481,0.053664831608700246,0.04347038941074246,0.6926870178939687,2.979061894026347,0.051331192402922485,0.11576224602851323,0.33526730241609864,0.0764254735840589
20,0.1978369227371311,0.826833448409665,0.8502912573073269,0.8590846123573397,0.7476666666666666,0.2670764076869535,0.13237296996587083,0.06807733328543845,2.015575174381608,0.08594394772733907,0.010411375832507048,0.06099658252257956,0.05081049393295796,0.6965573566066952,2.902547713824341,0.058112462387975315,0.11084670807580996,0.3638335768124112,0.08048928559379927
22,0.19962192302750004,0.827819920204813,0.8524427108346555,0.8579498147054966,0.7484444444444445,0.2682266135055285,0.13422331132604823,0.0657983288889931,2.0247527680385202,0.08145444462117427,0.011683358078263237,0.05624135592651944,0.04791657462549712,0.6838398730340726,3.002360808938076,0.05708964426930134,0.1535771778107577,0.3708164024885476,0.08068352204946241
24,0.19892238149076552,0.8192930133250325,0.8463243555560077,0.8525233421881148,0.732,0.25001992107327303,0.13813017114570633,0.06735223382989418,2.0019602327797545,0.06702367904183654,0.009426024536670543,0.047970351153771525,0.04021771913811342,0.6950728287596014,2.9254995299809017,0.05113902600685978,0.13590900966925407,0.3838021043521255,0.09554389095436235
