DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.26472727272727276,0.2571428571428571,0.2571428571428571,0.7390649350649351
phone_factorial_1200_v1,clean,0.14585714285714285,0.27249999999999996,0.060000000000000026,0.8545714285714285
yue_cross_component_audit_v1,clean,0.1861413043478261,0.33333333333333337,0.12903225806451613,0.8015530037400653
