EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,1.1801788533727329,0.6925343013468013,0.7077439273689273,0.6773246753246753
2,0.6829759817984369,0.7445434553872055,0.780359638047138,0.7087272727272728
4,0.48036369764142567,0.7573645833333333,0.7970148809523808,0.7177142857142857
6,0.3668559003207419,0.7667275883838384,0.8001305014430015,0.7333246753246753
8,0.2987637023131053,0.7433216540404041,0.7929549963924964,0.6936883116883117
10,0.2545661261926095,0.7673910984848484,0.8056653138528139,0.729116883116883
12,0.21094724908471107,0.7433424873737373,0.7935680916305916,0.6931168831168831
14,0.17132613549215925,0.7599525462962963,0.8061908068783069,0.7137142857142856
16,0.16286997341861328,0.7535585016835017,0.796675444925445,0.7104415584415584
18,0.15638424487163624,0.7458677398989899,0.8000991161616162,0.6916363636363636
20,0.13020551711734799,0.7544471801346802,0.797647607022607,0.7112467532467532
22,0.10411169504125913,0.7529644360269361,0.8027080928330929,0.7032207792207792
24,0.10527013040458162,0.7423202861952862,0.7895756373256374,0.695064935064935
26,0.11561904935580161,0.7503125,0.7949107142857144,0.7057142857142857
28,0.08328054638372527,0.7474030934343434,0.7972996933621933,0.6975064935064935
30,0.08057544727085365,0.7491234217171716,0.7946364538239538,0.7036103896103896
32,0.0705102324589259,0.7709175084175084,0.8113415103415104,0.7304935064935065
34,0.0853704324302574,0.7492291666666666,0.8036011904761905,0.6948571428571428
36,0.07239735912945536,0.7619097222222222,0.8078194444444445,0.716
38,0.06429383143161733,0.7652974537037037,0.8145949074074075,0.716
40,0.09078485487649839,0.7543273358585858,0.7964209054834055,0.7122337662337662
42,0.06553175054594046,0.7724204545454546,0.8101915584415585,0.7346493506493507
44,0.06117179226647648,0.7597114898989898,0.8032151875901876,0.7162077922077922
46,0.06575894135878319,0.7537815656565656,0.8014852092352093,0.7060779220779221
48,0.05524010433711939,0.7605964856902356,0.8065176467051467,0.7146753246753247
50,0.05510472671853171,0.7622001262626262,0.8049976551226551,0.7194025974025974
52,0.05273511586710811,0.7694024621212121,0.8117399891774891,0.7270649350649351
54,0.06474614293417996,0.7660008417508417,0.8060796055796056,0.725922077922078
56,0.04323768983077672,0.7541203703703704,0.8070978835978836,0.7011428571428572
58,0.04284840964505242,0.7505426136363637,0.8002800324675325,0.7008051948051948
60,0.045084203076031476,0.7591265782828283,0.8081492604617605,0.7101038961038961
62,0.06536060090487202,0.7515505050505051,0.8034906204906207,0.6996103896103897
64,0.03525846575697263,0.758516835016835,0.8071635401635402,0.7098701298701299
66,0.03792164554922945,0.7646234217171717,0.8130650252525252,0.7161818181818181
