EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
0,1.2087358236312866,0.592827380952381,0.34247023809523813,0.47187500000000004,0.7006029486656189,0.7135893702507019,0.7566913366317749,0.0
5,1.0446826219558716,0.7024702380952381,0.2475595238095238,0.34750000000000003,0.6024975776672363,0.6195555329322815,0.662036657333374,0.0
10,0.984871506690979,0.7344196428571428,0.22116071428571432,0.31000000000000005,0.5594178438186646,0.5960149765014648,0.6372309923171997,0.0
15,0.9487838745117188,0.7418154761904762,0.20970238095238097,0.30666666666666664,0.5351638793945312,0.5785596966743469,0.6217010021209717,0.0
20,0.9225172996520996,0.7509375,0.19812499999999997,0.30000000000000004,0.5167011618614197,0.5668857097625732,0.6118664145469666,0.0
25,0.9028978943824768,0.7559077380952381,0.19485119047619046,0.29333333333333333,0.5045976638793945,0.5561315417289734,0.601172149181366,0.0
30,0.887783944606781,0.7594196428571429,0.19116071428571427,0.29000000000000004,0.49514761567115784,0.5482116341590881,0.5926526784896851,0.0
35,0.8756630420684814,0.762172619047619,0.18898809523809526,0.2866666666666666,0.48628053069114685,0.5448057055473328,0.5848983526229858,0.0
40,0.8661583662033081,0.766889880952381,0.18288690476190478,0.2833333333333333,0.48028334975242615,0.5406734347343445,0.5776915550231934,0.0
45,0.8572830557823181,0.7718601190476191,0.17961309523809524,0.2766666666666666,0.4744361937046051,0.5373492240905762,0.5708613991737366,0.0
50,0.8491600751876831,0.7684077380952381,0.17985119047619044,0.2833333333333333,0.46912604570388794,0.5342885851860046,0.564448893070221,0.0
55,0.8428326845169067,0.7710714285714285,0.17785714285714288,0.28,0.4652116894721985,0.5319302082061768,0.5582793354988098,0.0
60,0.8363122344017029,0.7689880952380952,0.17869047619047618,0.2833333333333333,0.4611190855503082,0.5294697284698486,0.5522916316986084,0.0
65,0.8310300707817078,0.7682738095238095,0.1801190476190476,0.2833333333333333,0.4576990306377411,0.5280715227127075,0.5464766025543213,0.0
70,0.8259143829345703,0.7682291666666667,0.18020833333333333,0.2833333333333333,0.4544101655483246,0.5266774296760559,0.5408275723457336,0.0
75,0.82132887840271,0.7661458333333333,0.18104166666666663,0.2866666666666666,0.451422780752182,0.5256847739219666,0.5353184342384338,0.0
80,0.817218005657196,0.7685863095238095,0.1794940476190476,0.2833333333333333,0.44875603914260864,0.5249532461166382,0.5299268364906311,0.0
85,0.8132185339927673,0.7710714285714285,0.17785714285714288,0.28,0.44613906741142273,0.5243009924888611,0.5246447324752808,0.0
90,0.8096766471862793,0.7710714285714285,0.17785714285714288,0.28,0.443888396024704,0.5237905979156494,0.5194644927978516,0.0
95,0.8063610196113586,0.7723065476190476,0.1787202380952381,0.2766666666666666,0.4417954385280609,0.5233783721923828,0.5143818855285645,0.0
100,0.80322265625,0.7735565476190477,0.17622023809523807,0.2766666666666666,0.43980464339256287,0.5230802893638611,0.5093894600868225,0.0
105,0.800306499004364,0.7735565476190477,0.17622023809523807,0.2766666666666666,0.4379785656929016,0.5228624939918518,0.5044832229614258,0.0
110,0.7975859642028809,0.7739583333333333,0.1770833333333333,0.275,0.43628939986228943,0.5227293372154236,0.49965938925743103,0.0
115,0.7949919700622559,0.7739583333333333,0.1770833333333333,0.275,0.4346984922885895,0.5226214528083801,0.49491390585899353,0.0
120,0.7925628423690796,0.7740476190476191,0.1769047619047619,0.275,0.43323373794555664,0.5225605368614197,0.490244060754776,0.0
125,0.7902694344520569,0.7741964285714286,0.17660714285714282,0.275,0.4318649470806122,0.5225502252578735,0.4856469929218292,0.0
130,0.7880809307098389,0.7730357142857143,0.1789285714285714,0.275,0.4305731952190399,0.5225672721862793,0.4811202883720398,0.0
135,0.7859998941421509,0.7710714285714286,0.17973214285714284,0.27812499999999996,0.42936545610427856,0.52260422706604,0.4766617715358734,0.0
140,0.7840250730514526,0.7713988095238096,0.17907738095238093,0.27812499999999996,0.4282379150390625,0.5226664543151855,0.4722695052623749,0.0
145,0.7821356058120728,0.7714880952380953,0.17889880952380954,0.27812499999999996,0.4271763861179352,0.5227416753768921,0.46794167160987854,0.0
150,0.780326783657074,0.7715773809523809,0.1787202380952381,0.27812499999999996,0.42617568373680115,0.5228316187858582,0.4636765122413635,0.0
155,0.7785952687263489,0.7713392857142858,0.17919642857142856,0.27812499999999996,0.4252355694770813,0.5229302048683167,0.45947274565696716,0.0
160,0.7769345045089722,0.77125,0.179375,0.27812499999999996,0.42435094714164734,0.5230356454849243,0.4553288221359253,0.0
165,0.7753380537033081,0.7721130952380952,0.17764880952380954,0.27812499999999996,0.4235154092311859,0.5231479406356812,0.45124346017837524,0.0
170,0.7738017439842224,0.7719345238095239,0.17800595238095238,0.27812499999999996,0.4227261543273926,0.52326500415802,0.4472155272960663,0.0
175,0.7723208069801331,0.7716964285714286,0.17848214285714284,0.27812499999999996,0.4219794273376465,0.5233852863311768,0.44324368238449097,0.0
