ID,ORIGINAL_RMS,VOICE_RMS,MUSIC_RMS,VOICE_ENERGY_RATIO,MUSIC_ENERGY_RATIO,VOICE_STEM_SHARE,MUSIC_STEM_SHARE,RECONSTRUCTION_ERROR,VOICE_DOMINANT_FRACTION,MUSIC_DOMINANT_FRACTION,VOICE_FRAME_RATIO_Q50,VOICE_FRAME_RATIO_Q75,VOICE_FRAME_RATIO_Q90,VOICE_FRAME_RATIO_Q100,MUSIC_FRAME_RATIO_Q50,MUSIC_FRAME_RATIO_Q75,MUSIC_FRAME_RATIO_Q90,MUSIC_FRAME_RATIO_Q100
sdm_fake_0000__phonefact_g711_ulaw,0.09390357885836338,0.08452565609598335,0.03070164774312593,0.8102383722363541,0.10689541438278503,0.8834462038568662,0.11655378377788077,0.010661375511871055,0.9574468085106383,0.0425531914893617,0.9064597469242877,0.9687264057351039,0.9837586377287729,0.9865767099039962,0.24052670646000957,0.46889470785955245,0.5806415056379955,0.7654306894334632
sdm_fake_0001__phonefact_g711_ulaw,0.06548944379316904,0.06387887000115602,0.00945458512910732,0.951419034726088,0.020842141456802916,0.978563204225654,0.02143677179295156,0.0112921503646999,1.0,0.0,0.9756114237622011,0.9887209206872097,0.994859910258021,0.9968478618993959,0.1357331239628861,0.19946303496913265,0.2574233798586113,0.5109400182270657
sdm_fake_0002__phonefact_g711_ulaw,0.07899762471073192,0.07692643203874287,0.014652730735676241,0.9482505560641863,0.0344040099430968,0.9649886881959945,0.035011295497119316,0.010090763911294983,0.8085106382978723,0.19148936170212766,0.9862010163802382,0.9920680713321276,0.9959775195995468,0.9978439311423183,0.09423210512289638,0.4016277140964589,0.9702407001719677,0.9918510026451254
sdm_fake_0003__phonefact_g711_ulaw,0.20543686554423135,0.20066340945085354,0.032712209543189825,0.9540686218071613,0.02535496396135128,0.9741123589038914,0.02588763867690346,0.006089061821464606,1.0,0.0,0.9794219664117726,0.987308674479222,0.9907026624526769,0.994217525676734,0.1474220063762752,0.24421760677528243,0.29785489251209496,0.49137868532130535
sdm_fake_0004__phonefact_g711_ulaw,0.05860831241794821,0.045818198791632854,0.025833760478355765,0.6111637386713865,0.19429284689352894,0.7587792160798785,0.24122074777585611,0.025586738651179216,0.8936170212765957,0.10638297872340426,0.7926895958065608,0.8331525284412711,0.8621057049603159,0.8896021856891402,0.41384977319794214,0.4948610632431387,0.6472065923996388,0.9616439025866538
sdm_fake_0005__phonefact_g711_ulaw,0.059081443860177406,0.05606700908791194,0.01406231713023615,0.9005598180093196,0.05665151946455066,0.9408160515871332,0.05918391848402301,0.009023927420130601,0.9787234042553191,0.02127659574468085,0.945824496137359,0.9700147175057793,0.9853822713057762,0.9946447167994024,0.2454605680180339,0.3455454126830795,0.4993551008248114,0.7890822733254715
sdm_fake_0006__phonefact_g711_ulaw,0.20793079959077393,0.18030188220658513,0.08248217980078953,0.7519048265076541,0.15735574781797285,0.8269409736066746,0.1730590238495779,0.012142801378662258,0.7446808510638298,0.2553191489361702,0.903632151245956,0.9303190823026419,0.9507111134336484,0.9715709749098843,0.3087817750690156,0.6363136980894448,0.9238920913705976,0.9908147234323618
sdm_fake_0007__phonefact_g711_ulaw,0.07502443943365014,0.06466467118397598,0.03237279749947898,0.7428970282534161,0.1861893926433513,0.7995994746436178,0.20040050623416045,0.010656445478371942,0.7446808510638298,0.2553191489361702,0.8222102102885903,0.9254815980554674,0.9642565140296381,0.9723681907345362,0.4486732309195338,0.6920204012624238,0.9337115325467429,1.0008478592515107
sdm_fake_0008__phonefact_g711_ulaw,0.17333627213474945,0.1572013534283654,0.05396833102089854,0.8224957372784829,0.0969391192426409,0.8945666226024894,0.10543337377758089,0.016360532297076385,1.0,0.0,0.9173048973488661,0.9264465161052691,0.9341979207925718,0.9496964393499406,0.2927749051690658,0.352842032786427,0.41703691815551763,0.5450874931295401
sdm_fake_0009__phonefact_g711_ulaw,0.06351467209365248,0.05988115666465367,0.0172895771157884,0.8888576812120397,0.0741004099561048,0.9230491612077275,0.07695081305014301,0.009612332599564207,0.8297872340425532,0.1702127659574468,0.9009501531300954,0.9640098438506127,0.9769087231967081,0.9935090492573011,0.3490342420859319,0.5894180463546658,0.8419195532145871,0.9902665397879158
