ID,ORIGINAL_RMS,VOICE_RMS,MUSIC_RMS,VOICE_ENERGY_RATIO,MUSIC_ENERGY_RATIO,VOICE_STEM_SHARE,MUSIC_STEM_SHARE,RECONSTRUCTION_ERROR,VOICE_DOMINANT_FRACTION,MUSIC_DOMINANT_FRACTION,VOICE_FRAME_RATIO_Q50,VOICE_FRAME_RATIO_Q75,VOICE_FRAME_RATIO_Q90,VOICE_FRAME_RATIO_Q100,MUSIC_FRAME_RATIO_Q50,MUSIC_FRAME_RATIO_Q75,MUSIC_FRAME_RATIO_Q90,MUSIC_FRAME_RATIO_Q100
sdm_fake_0000__phonefact_resample8k,0.11867171130803586,0.09301812048666096,0.06340032497884857,0.6143851450161588,0.28542272924522544,0.6827959142634802,0.31720407784508825,0.016083173425329975,0.6170212765957447,0.3829787234042553,0.7158643588455887,0.9085032575403271,0.9569949614887647,0.9850277328153628,0.5666996458626828,0.6884736561112452,0.8059076517953693,0.9113592555451006
sdm_fake_0001__phonefact_resample8k,0.10502769978568093,0.06712988478913055,0.07829955601464163,0.4085301293530129,0.5557902025824351,0.423645662113651,0.5763543284854161,0.016631437386245656,0.3829787234042553,0.6170212765957447,0.6104118213873908,0.7762125031316505,0.907200212437542,0.9510758952143603,0.7578884353283156,0.8336621246281994,0.9088354663603693,0.983743633037217
sdm_fake_0002__phonefact_resample8k,0.11844473037511163,0.07831095569141328,0.08783480981248688,0.43713296399991014,0.5499229444139822,0.4428654518117333,0.5571345409667777,0.012342968722504153,0.425531914893617,0.574468085106383,0.6787987442202359,0.8074980479515559,0.9951907594863131,0.9979986820687414,0.7126435098556646,0.9544484846519028,0.9959105538823649,0.9992224680976932
sdm_fake_0003__phonefact_resample8k,0.27299406050593567,0.227621469589595,0.14233361645584017,0.6952164645423791,0.2718370016258024,0.7189017855780457,0.28109821303442206,0.013938858920407185,0.8723404255319149,0.1276595744680851,0.8502315573469,0.9128662043877975,0.9558388771122726,0.9873484679120139,0.5007370678252527,0.6344608475580735,0.7203123135235155,0.8226408678447938
sdm_fake_0004__phonefact_resample8k,0.13216701635369255,0.0444704232516578,0.11997065132628033,0.11321301370024674,0.8239556931548366,0.12080323657903475,0.8791967573124445,0.03237153771435962,0.0,1.0,0.32738998942368935,0.39871766328156244,0.4283464402789052,0.48234155423416814,0.9031113380879268,0.9258541035757248,0.9522408996631706,0.9881451163186856
sdm_fake_0005__phonefact_resample8k,0.12835467400659697,0.05898965487191898,0.11178082834371103,0.21121673833188395,0.7584226044894762,0.21783020519269966,0.7821697885474147,0.0355868171010414,0.0,1.0,0.4559569973843281,0.5332381559671843,0.5868615962076243,0.629919548605204,0.8748939234160126,0.9155706676106927,0.9637657800780923,0.9980619197485823
sdm_fake_0006__phonefact_resample8k,0.286778130794747,0.19782433106963285,0.1861132031687237,0.4758470176952067,0.42117473142037404,0.5304743363461919,0.46952566229829107,0.038416806207184774,0.6595744680851063,0.3404255319148936,0.7057614170139296,0.7967496617752289,0.8328894426498528,0.8837487106977191,0.5995445045738202,0.7406089114538872,0.9491549083317209,0.9840808381891504
sdm_fake_0007__phonefact_resample8k,0.1165142923630454,0.085311046942522,0.07011155772316703,0.5361078129006476,0.3620935807184269,0.5968681548621367,0.40313183693684346,0.02712597000737802,0.5319148936170213,0.46808510638297873,0.6831711207564497,0.8474531292247391,0.9094351085587477,0.95138390383681,0.6588904121909271,0.8075373851243981,0.9786253336777734,1.0067171106935078
sdm_fake_0008__phonefact_resample8k,0.22406397252833696,0.15766004016790489,0.1486583267395025,0.49510715423957247,0.4401841661470121,0.5293614325219255,0.4706385653484206,0.02709027750371031,0.5957446808510638,0.40425531914893614,0.7094052222035068,0.7480652163401402,0.7665596261804226,0.8090807374072876,0.6654371684670751,0.6961183418709436,0.7445605113171118,0.815191302485466
sdm_fake_0009__phonefact_resample8k,0.09126762182556726,0.06339269407254716,0.06325176957881032,0.4824418166510358,0.48029922593495433,0.5011127492178418,0.4988872383124287,0.02281001949555636,0.3617021276595745,0.6382978723404256,0.5796740680780447,0.7687143154390433,0.8157467581783695,0.9054316113460436,0.7926080941491379,0.8717301656855343,0.9716899692586012,1.003836124787696
sdm_fake_0010__phonefact_resample8k,0.22844353236615622,0.1483173298362004,0.16156246423122247,0.4215276446255284,0.5001764070736451,0.45733513156645905,0.5426648663545587,0.03222705913813428,0.5319148936170213,0.46808510638297873,0.6987462577265221,0.9188924572727325,0.9360765177671436,0.9652143669047276,0.6508279750453458,0.7953687811254773,0.9670347398167723,0.980608484562277
sdm_fake_0011__phonefact_resample8k,0.15120995615635954,0.04608578125417177,0.14250998182932495,0.09289089159874216,0.8882389073575835,0.0946774741562972,0.905322521385983,0.02386743805035538,0.0,1.0,0.26913986652355715,0.4020194776425952,0.45017166619429927,0.5624317016697059,0.9535848668033241,0.9961836568117454,1.0045059224080457,1.0148374208270088
sdm_fake_0012__phonefact_resample8k,0.1383180219796005,0.13045629844714524,0.04063584396322381,0.889554501782778,0.08630998207625207,0.9115553560269646,0.08844463861688265,0.010061336849714648,0.851063829787234,0.14893617021276595,0.9462507009679421,0.9644232797912478,0.9776834219760164,0.9975188442885949,0.2928124348616746,0.3821835966301773,0.7679516129511776,0.9816173067826861
sdm_fake_0013__phonefact_resample8k,0.1911665836311407,0.038471001141216696,0.18634146278573122,0.040498880425319336,0.9501562771509462,0.04088090593757993,0.9591190913002301,0.018157606837700475,0.0,1.0,0.17057573406227294,0.2651546784811516,0.3009959234456512,0.39124587396368865,0.9792424458311787,0.9976778199528065,0.9995190260944404,1.0002359980963238
sdm_fake_0014__phonefact_resample8k,0.2540593987095574,0.1748089157561269,0.1803229195055899,0.4734309279488122,0.5037688709010437,0.4844771025899113,0.5155228958246623,0.013137175872823157,0.46808510638297873,0.5319148936170213,0.6777197508766728,0.9096514768593009,0.9779489091059171,0.9952935718398745,0.7207633327480091,0.8152295305354669,0.8509022135199649,0.8814615666598279
sdm_fake_0015__phonefact_resample8k,0.13541161791251993,0.04734252710311248,0.12466401191913569,0.1222337164208399,0.8475597842789825,0.12604097227425104,0.8739590221022209,0.016200842633866917,0.06382978723404255,0.9361702127659575,0.3398445864018056,0.43782466374163553,0.5373526281602339,0.9937928012157036,0.9191809142690788,0.9712531116702183,0.9933275096462488,0.9973881057115198
sdm_fake_0016__phonefact_resample8k,0.2372094182238171,0.1264008257196051,0.1926786769514431,0.2839461369175915,0.6597865431408749,0.30087560003250546,0.6991243980843348,0.01969155289466779,0.19148936170212766,0.8085106382978723,0.49841790367087274,0.6036068851718579,0.899804903485299,0.9850542656579013,0.834975000061535,0.8780014186931597,0.9127473852467315,0.941224370967856
sdm_fake_0017__phonefact_resample8k,0.1061835075837206,0.05297562509822487,0.09110709382360009,0.24890753352061631,0.736190567023278,0.2526728364841794,0.7473271545124242,0.013610743806685486,0.19148936170212766,0.8085106382978723,0.4870130522714444,0.593910718107687,0.9985088229530273,1.0002520826730896,0.8610536854316454,0.8892353558998143,0.9464950181306026,0.9878503329683133
sdm_fake_0018__phonefact_resample8k,0.06686225883025046,0.03652331261303455,0.05474082314728415,0.2983858488195412,0.6702866177608827,0.30803584516299604,0.6919641317450366,0.02410923873050953,0.2553191489361702,0.7446808510638298,0.4993638651048746,0.6747416244029472,0.857706456025215,0.9394715002496066,0.8528462000489427,0.940307064290471,0.96774644672636,0.9963180443490172
sdm_fake_0019__phonefact_resample8k,0.27149633601234413,0.16137656085048957,0.21264355930195944,0.3533075882680097,0.6134462551629875,0.36545765002425296,0.634542348572429,0.016241551798568923,0.5957446808510638,0.40425531914893614,0.8127588097874655,0.9230533633660187,0.9504428445742625,0.9936795659388349,0.4405457714888199,0.873466385906293,0.9234812828973763,0.9652540588883722
sdm_fake_0020__phonefact_resample8k,0.21596276044619983,0.193290406299108,0.08586454193361386,0.8010559618021716,0.1580774690438242,0.8351871952840737,0.1648128024804853,0.018866135326122895,0.9574468085106383,0.0425531914893617,0.9405082773638416,0.9598913964595093,0.9681427637570903,0.9755211345638092,0.2849938997041554,0.3630567160235757,0.5932070182770853,0.7438782730675907
sdm_fake_0021__phonefact_resample8k,0.24657393560361823,0.19302167224762093,0.14464206975813698,0.6127986682504305,0.34410811977119427,0.6403953602043816,0.3596046380767761,0.02223188190032366,0.8297872340425532,0.1702127659574468,0.7922232972571134,0.85473949739086,0.8877999165961988,0.9932416977406917,0.5630412089333613,0.6541656103184268,0.750358664870549,0.8688256589316841
