ID,ORIGINAL_RMS,VOICE_RMS,MUSIC_RMS,VOICE_ENERGY_RATIO,MUSIC_ENERGY_RATIO,VOICE_STEM_SHARE,MUSIC_STEM_SHARE,RECONSTRUCTION_ERROR,VOICE_DOMINANT_FRACTION,MUSIC_DOMINANT_FRACTION,VOICE_FRAME_RATIO_Q50,VOICE_FRAME_RATIO_Q75,VOICE_FRAME_RATIO_Q90,VOICE_FRAME_RATIO_Q100,MUSIC_FRAME_RATIO_Q50,MUSIC_FRAME_RATIO_Q75,MUSIC_FRAME_RATIO_Q90,MUSIC_FRAME_RATIO_Q100
sdm_fake_0000__phonefact_opus_nb_8k,0.07972587616144342,0.07503122617077013,0.01683720655076914,0.8856976235222221,0.04460067906260469,0.9520576422454445,0.0479423408431713,0.009529938174220922,1.0,0.0,0.9225458343326232,0.9901849286076094,0.9928323583593408,0.9952663388596987,0.20534411670710606,0.3415571059033867,0.3604199841963691,0.5470659609729613
sdm_fake_0001__phonefact_opus_nb_8k,0.0560888423049292,0.05535513072448726,0.00485988615143572,0.9740086088319663,0.007507567144604932,0.9923510188909369,0.007648948723641216,0.013039043587927401,1.0,0.0,0.9885527383647887,0.9955231852178812,0.9974143335526101,0.9981721624038399,0.0666564634506161,0.1340823180212008,0.16509403824858332,0.3965979854014969
sdm_fake_0002__phonefact_opus_nb_8k,0.06493493138194052,0.06441667767140857,0.004447468238903648,0.9841014278799617,0.0046910377562553885,0.9952557674912913,0.004744208523800728,0.008816454283503304,1.0,0.0,0.9934937543141608,0.9964745240578683,0.9976352885253795,0.9981733205370821,0.04995390658622984,0.14395102341450006,0.3053850742395098,0.4672773488201424
sdm_fake_0003__phonefact_opus_nb_8k,0.16982906934150885,0.16785467205214585,0.0156947988810131,0.976883573356118,0.008540581646780858,0.991333087340565,0.00866690914097395,0.005306728101613456,1.0,0.0,0.9928614358601457,0.9949120791536779,0.9964400997299248,0.9977309441974302,0.03198564189585565,0.10378277208458295,0.18140651921620682,0.4837945171315159
sdm_fake_0004__phonefact_opus_nb_8k,0.0463774023635067,0.03885932675518474,0.01606299184145068,0.7020655847162534,0.11996098353153034,0.8540667323012171,0.14593321113984287,0.026069051145025425,0.8936170212765957,0.10638297872340426,0.8536393142396147,0.8820185655180177,0.8988836091656502,0.9271756250681378,0.3030467804556438,0.38339346143457553,0.5690089376120738,0.9186445336289311
sdm_fake_0005__phonefact_opus_nb_8k,0.04875010427447529,0.046743471050703034,0.010283502771013241,0.9193710019809094,0.04449702980694502,0.9538348939124999,0.04616506243277191,0.007163016134001893,0.9574468085106383,0.0425531914893617,0.955005823324338,0.9804424052263715,0.9900540246411337,0.9959595771728204,0.21188122786127472,0.316922700518586,0.4798750144733981,0.8127817868606833
sdm_fake_0006__phonefact_opus_nb_8k,0.1711527924060251,0.1619675804155485,0.030079160001201803,0.8955466405679159,0.030886125223990975,0.9666612304050667,0.03333876591009762,0.009536269786885914,0.9787234042553191,0.02127659574468085,0.9511324982435759,0.9740676073695096,0.9825525759891621,0.9894208367158848,0.1272253360129993,0.28179275534367454,0.4650465389326451,0.6413994552247606
sdm_fake_0007__phonefact_opus_nb_8k,0.06491620544031365,0.059233340977528096,0.020014887670936867,0.8325804251910797,0.09506049071228798,0.8975244511312075,0.10247552328800973,0.009280108310324343,0.8297872340425532,0.1702127659574468,0.8632297405328574,0.9495041670642745,0.9708138731193011,0.986350276316833,0.3435925180417822,0.5062256972153428,0.8722320171330433,0.9763153488544386
sdm_fake_0008__phonefact_opus_nb_8k,0.14058652646202502,0.13066147454275073,0.03331190309100727,0.8637890738038241,0.056145051577391594,0.9389683948240416,0.06103159967604469,0.010573202889320931,1.0,0.0,0.933354782023954,0.947384083300813,0.9532712861006675,0.9598339206165928,0.2295014847929054,0.26338745466696434,0.3165141057698671,0.46269574741087505
sdm_fake_0009__phonefact_opus_nb_8k,0.05117621603049992,0.04827032690089715,0.01409276813211672,0.8896601161795217,0.07583265378634318,0.9214570100069229,0.07854295044598109,0.009403278661469604,0.7872340425531915,0.2127659574468085,0.9048933574231155,0.967883159914861,0.9820245497893723,0.9927620824082519,0.3553345452384038,0.5834446209952495,0.8323592728887578,0.9593029303492847
