DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.28,0.26857142857142857,0.25142857142857145,0.7308571428571428
phone_factorial_1200_v1,clean,0.15000000000000002,0.26749999999999996,0.05249999999999999,0.85575
yue_cross_component_audit_v1,clean,0.2873641304347826,0.3520833333333333,0.11290322580645162,0.7520303003740065
