MODEL,AXIS,GROUP,N,IDENTITY_FILE_EER,CANDIDATE_FILE_EER,DELTA_FILE_EER,IDENTITY_VOICE_EER,CANDIDATE_VOICE_EER,DELTA_VOICE_EER,IDENTITY_MUSIC_EER,CANDIDATE_MUSIC_EER,DELTA_MUSIC_EER,IDENTITY_ADS,CANDIDATE_ADS,DELTA_ADS,IDENTITY_CPS,CANDIDATE_CPS,DELTA_CPS,IDENTITY_NORMALIZED_AVAILABLE_ADS,CANDIDATE_NORMALIZED_AVAILABLE_ADS,DELTA_NORMALIZED_AVAILABLE_ADS
v1_robust_l2,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.08499999999999999,0.049999999999999975,,,,0.050000000000000024,0.07499999999999998,0.02499999999999996,,,,,,,0.9593749999999999,0.9187500000000001,-0.0406249999999998
v1_robust_l2__voice_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v1_robust_l2__voice_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2788888888888889,0.0,0.29666666666666663,0.20999999999999996,-0.08666666666666667,0.2733333333333333,0.2733333333333333,0.0,0.7192222222222222,0.7365555555555555,0.01733333333333331,,,,0.7192222222222222,0.7365555555555555,0.01733333333333331
v1_robust_l2__voice_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v1_robust_l2__voice_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.21166666666666667,0.0,0.31000000000000005,0.20999999999999996,-0.10000000000000009,0.125,0.125,0.0,0.7946666666666666,0.8146666666666667,0.020000000000000018,,,,0.7946666666666666,0.8146666666666667,0.020000000000000018
v1_robust_l2__voice_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.20833333333333331,0.0,0.31999999999999995,0.21999999999999997,-0.09999999999999998,0.125,0.125,0.0,0.7943333333333333,0.8143333333333334,0.020000000000000018,,,,0.7943333333333333,0.8143333333333334,0.020000000000000018
v1_robust_l2__voice_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.23236363636363638,0.0,0.2857142857142857,0.27428571428571424,-0.011428571428571455,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7655324675324675,0.0022857142857142243,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7655324675324675,0.0022857142857142243
v1_robust_l2__voice_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07499999999999998,0.0,0.10250000000000001,0.08125000000000002,-0.02124999999999999,0.07625000000000001,0.07625000000000001,0.0,0.919125,0.923375,0.004249999999999976,,,,0.919125,0.923375,0.004249999999999976
v1_robust_l2__voice_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09166666666666669,-0.008333333333333304,,,,,,,,,,0.923809523809524,0.9261904761904762,0.0023809523809522615
v1_robust_l2__voice_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.16000000000000003,0.0,0.812,0.812,0.0,,,,0.812,0.812,0.0
v1_robust_l2__voice_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.2833333333333333,0.0,0.14,0.14,0.0,0.31000000000000005,0.31000000000000005,0.0,0.7373333333333333,0.7373333333333333,0.0,,,,0.7373333333333333,0.7373333333333333,0.0
v1_robust_l2__voice_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9593749999999999,0.0
v1_robust_l2__music_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v1_robust_l2__music_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2788888888888889,0.0,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.2666666666666667,-0.006666666666666599,0.7192222222222222,0.7212222222222222,0.0020000000000000018,,,,0.7192222222222222,0.7212222222222222,0.0020000000000000018
v1_robust_l2__music_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v1_robust_l2__music_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.21166666666666667,0.0,0.31000000000000005,0.31000000000000005,0.0,0.125,0.135,0.010000000000000009,0.7946666666666666,0.7916666666666667,-0.0029999999999998916,,,,0.7946666666666666,0.7916666666666667,-0.0029999999999998916
v1_robust_l2__music_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.20833333333333331,0.0,0.31999999999999995,0.31999999999999995,0.0,0.125,0.13,0.0050000000000000044,0.7943333333333333,0.7928333333333334,-0.0014999999999999458,,,,0.7943333333333333,0.7928333333333334,-0.0014999999999999458
v1_robust_l2__music_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.23236363636363638,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7632467532467533,0.0,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7632467532467533,0.0
v1_robust_l2__music_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07499999999999998,0.0,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.07999999999999999,0.0037499999999999756,0.919125,0.918,-0.0011249999999999316,,,,0.919125,0.918,-0.0011249999999999316
v1_robust_l2__music_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v1_robust_l2__music_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.12,-0.040000000000000036,0.812,0.8240000000000001,0.01200000000000001,,,,0.812,0.8240000000000001,0.01200000000000001
v1_robust_l2__music_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.2833333333333333,0.0,0.14,0.14,0.0,0.31000000000000005,0.26,-0.050000000000000044,0.7373333333333333,0.7523333333333333,0.015000000000000013,,,,0.7373333333333333,0.7523333333333333,0.015000000000000013
v1_robust_l2__music_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.07499999999999998,0.02499999999999996,,,,,,,0.9593749999999999,0.95,-0.009374999999999911
v1_robust_l2__file_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v1_robust_l2__file_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.23888888888888887,-0.040000000000000036,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.2733333333333333,0.0,0.7192222222222222,0.7392222222222222,0.020000000000000018,,,,0.7192222222222222,0.7392222222222222,0.020000000000000018
v1_robust_l2__file_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.09009740259740262,0.018019480519480532,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9099025974025973,-0.011262175324675439
v1_robust_l2__file_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.14833333333333332,-0.06333333333333335,0.31000000000000005,0.31000000000000005,0.0,0.125,0.125,0.0,0.7946666666666666,0.8263333333333334,0.03166666666666673,,,,0.7946666666666666,0.8263333333333334,0.03166666666666673
v1_robust_l2__file_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.17000000000000004,-0.038333333333333275,0.31999999999999995,0.31999999999999995,0.0,0.125,0.125,0.0,0.7943333333333333,0.8134999999999999,0.019166666666666554,,,,0.7943333333333333,0.8134999999999999,0.019166666666666554
v1_robust_l2__file_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.21527272727272728,-0.0170909090909091,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7717922077922078,0.008545454545454523,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7717922077922078,0.008545454545454523
v1_robust_l2__file_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.08250000000000002,0.007500000000000034,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.07625000000000001,0.0,0.919125,0.9153749999999999,-0.003750000000000031,,,,0.919125,0.9153749999999999,-0.003750000000000031
v1_robust_l2__file_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v1_robust_l2__file_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.16000000000000003,0.0,0.812,0.812,0.0,,,,0.812,0.812,0.0
v1_robust_l2__file_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.24,-0.043333333333333335,0.14,0.14,0.0,0.31000000000000005,0.31000000000000005,0.0,0.7373333333333333,0.759,0.021666666666666723,,,,0.7373333333333333,0.759,0.021666666666666723
v1_robust_l2__file_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.060000000000000026,0.02500000000000001,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9437499999999999,-0.015625
v2_disentangle_l2,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_disentangle_l2,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2666666666666667,-0.01222222222222219,0.29666666666666663,0.22333333333333336,-0.07333333333333328,0.2733333333333333,0.26,-0.013333333333333308,0.7192222222222222,0.744,0.024777777777777787,,,,0.7192222222222222,0.744,0.024777777777777787
v2_disentangle_l2,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.07207792207792209,-0.018019480519480532,,,,,,,0.9211647727272727,0.9279220779220778,0.006757305194805108
v2_disentangle_l2,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.15166666666666667,-0.06,0.31000000000000005,0.235,-0.07500000000000007,0.125,0.11499999999999999,-0.010000000000000009,0.7946666666666666,0.8426666666666667,0.04800000000000004,,,,0.7946666666666666,0.8426666666666667,0.04800000000000004
v2_disentangle_l2,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.15833333333333333,-0.04999999999999999,0.31999999999999995,0.255,-0.06499999999999995,0.125,0.125,0.0,0.7943333333333333,0.8323333333333334,0.038000000000000034,,,,0.7943333333333333,0.8323333333333334,0.038000000000000034
v2_disentangle_l2,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.1847272727272727,-0.04763636363636367,0.2857142857142857,0.2914285714285715,0.005714285714285783,0.2114285714285714,0.16000000000000003,-0.05142857142857138,0.7632467532467533,0.8013506493506494,0.038103896103896084,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.8013506493506494,0.038103896103896084
v2_disentangle_l2,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.06499999999999997,-0.010000000000000009,0.10250000000000001,0.07874999999999999,-0.02375000000000002,0.07625000000000001,0.07999999999999999,0.0037499999999999756,0.919125,0.9277500000000001,0.008625000000000105,,,,0.919125,0.9277500000000001,0.008625000000000105
v2_disentangle_l2,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.09999999999999999,0.03333333333333334,0.09999999999999999,0.09166666666666669,-0.008333333333333304,,,,,,,,,,0.923809523809524,0.9023809523809525,-0.021428571428571463
v2_disentangle_l2,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.19999999999999998,-0.01999999999999999,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.13,-0.030000000000000027,0.812,0.8310000000000001,0.019000000000000017,,,,0.812,0.8310000000000001,0.019000000000000017
v2_disentangle_l2,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.26,-0.023333333333333317,0.14,0.16000000000000003,0.020000000000000018,0.31000000000000005,0.26,-0.050000000000000044,0.7373333333333333,0.76,0.022666666666666724,,,,0.7373333333333333,0.76,0.022666666666666724
v2_disentangle_l2,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.05500000000000002,0.020000000000000004,,,,0.050000000000000024,0.06499999999999997,0.014999999999999951,,,,,,,0.9593749999999999,0.9412499999999999,-0.018124999999999947
v2_disentangle_l2__voice_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_disentangle_l2__voice_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2788888888888889,0.0,0.29666666666666663,0.22333333333333336,-0.07333333333333328,0.2733333333333333,0.2733333333333333,0.0,0.7192222222222222,0.7338888888888888,0.014666666666666606,,,,0.7192222222222222,0.7338888888888888,0.014666666666666606
v2_disentangle_l2__voice_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v2_disentangle_l2__voice_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.21166666666666667,0.0,0.31000000000000005,0.235,-0.07500000000000007,0.125,0.125,0.0,0.7946666666666666,0.8096666666666668,0.015000000000000124,,,,0.7946666666666666,0.8096666666666668,0.015000000000000124
v2_disentangle_l2__voice_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.20833333333333331,0.0,0.31999999999999995,0.255,-0.06499999999999995,0.125,0.125,0.0,0.7943333333333333,0.8073333333333335,0.013000000000000123,,,,0.7943333333333333,0.8073333333333335,0.013000000000000123
v2_disentangle_l2__voice_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.23236363636363638,0.0,0.2857142857142857,0.2914285714285715,0.005714285714285783,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7621038961038961,-0.0011428571428572232,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7621038961038961,-0.0011428571428572232
v2_disentangle_l2__voice_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07499999999999998,0.0,0.10250000000000001,0.07874999999999999,-0.02375000000000002,0.07625000000000001,0.07625000000000001,0.0,0.919125,0.923875,0.004750000000000032,,,,0.919125,0.923875,0.004750000000000032
v2_disentangle_l2__voice_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09166666666666669,-0.008333333333333304,,,,,,,,,,0.923809523809524,0.9261904761904762,0.0023809523809522615
v2_disentangle_l2__voice_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.16000000000000003,0.0,0.812,0.812,0.0,,,,0.812,0.812,0.0
v2_disentangle_l2__voice_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.2833333333333333,0.0,0.14,0.16000000000000003,0.020000000000000018,0.31000000000000005,0.31000000000000005,0.0,0.7373333333333333,0.7333333333333333,-0.0040000000000000036,,,,0.7373333333333333,0.7333333333333333,-0.0040000000000000036
v2_disentangle_l2__voice_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9593749999999999,0.0
v2_disentangle_l2__music_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_disentangle_l2__music_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2788888888888889,0.0,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.26,-0.013333333333333308,0.7192222222222222,0.7232222222222222,0.0040000000000000036,,,,0.7192222222222222,0.7232222222222222,0.0040000000000000036
v2_disentangle_l2__music_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.07207792207792209,-0.018019480519480532,,,,,,,0.9211647727272727,0.9279220779220778,0.006757305194805108
v2_disentangle_l2__music_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.21166666666666667,0.0,0.31000000000000005,0.31000000000000005,0.0,0.125,0.11499999999999999,-0.010000000000000009,0.7946666666666666,0.7976666666666667,0.0030000000000001137,,,,0.7946666666666666,0.7976666666666667,0.0030000000000001137
v2_disentangle_l2__music_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.20833333333333331,0.0,0.31999999999999995,0.31999999999999995,0.0,0.125,0.125,0.0,0.7943333333333333,0.7943333333333333,0.0,,,,0.7943333333333333,0.7943333333333333,0.0
v2_disentangle_l2__music_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.23236363636363638,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.16000000000000003,-0.05142857142857138,0.7632467532467533,0.7786753246753247,0.015428571428571458,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7786753246753247,0.015428571428571458
v2_disentangle_l2__music_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07499999999999998,0.0,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.07999999999999999,0.0037499999999999756,0.919125,0.918,-0.0011249999999999316,,,,0.919125,0.918,-0.0011249999999999316
v2_disentangle_l2__music_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v2_disentangle_l2__music_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.13,-0.030000000000000027,0.812,0.8210000000000001,0.009000000000000008,,,,0.812,0.8210000000000001,0.009000000000000008
v2_disentangle_l2__music_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.2833333333333333,0.0,0.14,0.14,0.0,0.31000000000000005,0.26,-0.050000000000000044,0.7373333333333333,0.7523333333333333,0.015000000000000013,,,,0.7373333333333333,0.7523333333333333,0.015000000000000013
v2_disentangle_l2__music_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.06499999999999997,0.014999999999999951,,,,,,,0.9593749999999999,0.95375,-0.00562499999999988
v2_disentangle_l2__file_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_disentangle_l2__file_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.29333333333333333,0.014444444444444426,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.2733333333333333,0.0,0.7192222222222222,0.712,-0.007222222222222241,,,,0.7192222222222222,0.712,-0.007222222222222241
v2_disentangle_l2__file_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v2_disentangle_l2__file_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.16000000000000003,-0.05166666666666664,0.31000000000000005,0.31000000000000005,0.0,0.125,0.125,0.0,0.7946666666666666,0.8205,0.025833333333333375,,,,0.7946666666666666,0.8205,0.025833333333333375
v2_disentangle_l2__file_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.18000000000000002,-0.028333333333333294,0.31999999999999995,0.31999999999999995,0.0,0.125,0.125,0.0,0.7943333333333333,0.8085,0.01416666666666666,,,,0.7943333333333333,0.8085,0.01416666666666666
v2_disentangle_l2__file_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.20763636363636362,-0.024727272727272764,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7756103896103896,0.012363636363636354,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7756103896103896,0.012363636363636354
v2_disentangle_l2__file_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07541666666666666,0.0004166666666666763,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.07625000000000001,0.0,0.919125,0.9189166666666666,-0.0002083333333333659,,,,0.919125,0.9189166666666666,-0.0002083333333333659
v2_disentangle_l2__file_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v2_disentangle_l2__file_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.16000000000000003,0.0,0.812,0.812,0.0,,,,0.812,0.812,0.0
v2_disentangle_l2__file_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.26,-0.023333333333333317,0.14,0.14,0.0,0.31000000000000005,0.31000000000000005,0.0,0.7373333333333333,0.749,0.011666666666666714,,,,0.7373333333333333,0.749,0.011666666666666714
v2_disentangle_l2__file_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.04500000000000002,0.010000000000000002,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9531249999999999,-0.006249999999999978
v1_robust_l2,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2,CELL,FR,925,,,,,,,,,,,,,,,,,,
v1_robust_l2,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2,CELL,RR,925,,,,,,,,,,,,,,,,,,
v1_robust_l2,CELL,not_mixed,877,0.058167556707577305,0.08209976786067477,0.023932211153097467,0.05682597297842307,0.0631982254486792,0.0063722524702561345,0.07130147432638534,0.09625699034062023,0.024955516014234888,0.9381605847526111,0.9174333738777407,-0.020727210874870394,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9174333738777407,-0.020727210874870394
v1_robust_l2__voice_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__voice_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__voice_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__voice_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__voice_only,CELL,not_mixed,877,0.058167556707577305,0.058167556707577305,0.0,0.05682597297842307,0.0631982254486792,0.0063722524702561345,0.07130147432638534,0.07130147432638534,0.0,0.9381605847526111,0.9368861342585599,-0.0012744504940511714,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9368861342585599,-0.0012744504940511714
v1_robust_l2__music_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__music_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__music_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__music_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__music_only,CELL,not_mixed,877,0.058167556707577305,0.058167556707577305,0.0,0.05682597297842307,0.05682597297842307,0.0,0.07130147432638534,0.09625699034062023,0.024955516014234888,0.9381605847526111,0.9306739299483406,-0.007486654804270465,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9306739299483406,-0.007486654804270465
v1_robust_l2__file_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__file_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
