MODEL,AXIS,GROUP,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE,NORMALIZED_AVAILABLE_ADS
v1_robust_l2__voice_only,MUSIC_GENERATOR_V57,real,175,175,150,175,0.28,0.2666666666666667,,1.0,,,,,0.7238095238095238
v1_robust_l2__voice_only,MUSIC_GENERATOR_V57,real_unspecified,856,856,600,856,0.2802877697841727,0.19999999999999998,,0.9821223958333334,,,,,0.7426515930113053
v1_robust_l2__voice_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.09999999999999999,,,,,,,0.9
v1_robust_l2__voice_only,MUSIC_GENERATOR_V57,suno,148,148,143,148,,0.05596868884540117,,1.0,,,,,0.9440313111545989
v1_robust_l2__voice_only,MUSIC_GENERATOR_V57,udio,150,150,147,150,,0.1564935064935065,,0.997732426303855,,,,,0.8435064935064935
v1_robust_l2__voice_only,MUSIC_GENERATOR_V57,unknown_fake,855,855,600,855,,0.18000000000000002,,0.9808169934640523,,,,,0.82
v1_robust_l2__music_only,CELL_V57,FF,925,925,925,925,,,,,,,,,
v1_robust_l2__music_only,CELL_V57,FR,925,925,925,925,,,,,,,,,
v1_robust_l2__music_only,CELL_V57,RF,925,925,925,925,,,,,,,,,
v1_robust_l2__music_only,CELL_V57,RR,925,925,925,925,,,,,,,,,
v1_robust_l2__music_only,CELL_V57,not_mixed,877,877,316,561,0.058167556707577305,0.05682597297842307,0.09625699034062023,0.9927852614003023,0.999909745255985,0.9306739299483406,0.9963475033281437,0.937241287286321,0.9306739299483406
v1_robust_l2__music_only,LAYOUT_V57,concurrent,1900,1900,1900,1900,0.12210526315789472,0.1389473684210526,0.10210526315789473,,,0.8805263157894737,,,0.8805263157894737
v1_robust_l2__music_only,LAYOUT_V57,music_only,50,50,0,50,0.24,,0.19999999999999998,,,,,,0.7749999999999999
v1_robust_l2__music_only,LAYOUT_V57,partial_overlap,300,300,300,300,0.2666666666666667,0.31999999999999995,0.2666666666666667,,,0.7226666666666666,,,0.7226666666666666
v1_robust_l2__music_only,LAYOUT_V57,sequential,900,900,900,900,0.16888888888888887,0.19999999999999998,0.16666666666666663,,,0.8255555555555556,,,0.8255555555555556
v1_robust_l2__music_only,LAYOUT_V57,simultaneous,600,600,600,600,0.18777777777777777,0.2766666666666666,0.17333333333333334,,,0.7987777777777778,,,0.7987777777777778
v1_robust_l2__music_only,LAYOUT_V57,source_disjoint,400,400,0,400,0.03500000000000002,,0.07499999999999998,,,,,,0.95
v1_robust_l2__music_only,LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.027272727272727282,,0.12878787878787878,,,,,,0.9346590909090908
v1_robust_l2__music_only,LAYOUT_V57,speech_only,266,266,266,0,0.04138127853881281,0.04138127853881281,,,,,,,0.9586187214611873
v1_robust_l2__music_only,LAYOUT_V57,voice_only,50,50,50,0,0.12,0.16000000000000003,,,,,,,0.8685714285714285
v1_robust_l2__music_only,LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,,
v1_robust_l2__music_only,CHANNEL_V57,clean,120,120,120,120,0.1333333333333333,0.19999999999999998,0.09999999999999999,,,0.8633333333333334,,,0.8633333333333334
v1_robust_l2__music_only,CHANNEL_V57,clean_flac,66,66,58,58,0.14021739130434785,0.2068965517241379,0.13809523809523808,1.0,1.0,0.847083422574427,1.0,0.8623750803169843,0.847083422574427
v1_robust_l2__music_only,CHANNEL_V57,common_flac16k,511,511,0,511,0.05088082107843139,,0.07436427696078429,,,,,,0.9403128829656862
v1_robust_l2__music_only,CHANNEL_V57,flac16k,600,600,600,600,0.21999999999999997,0.2633333333333333,0.1366666666666667,,,0.7963333333333333,,,0.7963333333333333
v1_robust_l2__music_only,CHANNEL_V57,g711_ulaw,120,120,120,120,0.2666666666666667,0.16666666666666663,0.21666666666666667,,,0.7683333333333333,,,0.7683333333333333
v1_robust_l2__music_only,CHANNEL_V57,g722_wb,120,120,120,120,0.1611111111111111,0.19999999999999998,0.09999999999999999,,,0.8494444444444444,,,0.8494444444444444
v1_robust_l2__music_only,CHANNEL_V57,mp3_64k,67,67,58,59,0.19306418219461696,0.27586206896551724,0.20344827586206893,1.0,1.0,0.7872610123509673,1.0,0.8085349111158706,0.7872610123509673
v1_robust_l2__music_only,CHANNEL_V57,noisy_flac,66,66,58,58,0.18412698412698414,0.31034482758620685,0.17261904761904762,0.9935344827586207,1.0,0.7940818281335523,0.9967672413793103,0.8143503694581281,0.7940818281335523
v1_robust_l2__music_only,CHANNEL_V57,ogg_48k,67,67,59,58,0.22774327122153207,0.271264367816092,0.1380952380952381,1.0,1.0,0.7904469193974442,1.0,0.8114022274576997,0.7904469193974442
v1_robust_l2__music_only,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.4,0.44999999999999996,0.35,,,0.605,,,0.605
v1_robust_l2__music_only,CHANNEL_V57,stereo_wav,67,67,59,58,0.3146464646464646,0.271264367816092,0.20714285714285716,1.0,1.0,0.7262810369706921,1.0,0.7536529332736229,0.7262810369706921
v1_robust_l2__music_only,CHANNEL_V57,telephone8k,600,600,600,600,0.24555555555555558,0.2566666666666667,0.17333333333333334,,,0.7738888888888888,,,0.7738888888888888
v1_robust_l2__music_only,CHANNEL_V57,telephone_flac,67,67,58,59,0.298936170212766,0.27586206896551724,0.16993087557603687,1.0,1.0,0.7443802384277025,1.0,0.7699422145849323,0.7443802384277025
v1_robust_l2__music_only,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.3277777777777777,0.44999999999999996,0.3833333333333333,,,0.6311111111111112,,,0.6311111111111112
v1_robust_l2__music_only,CHANNEL_V57,unknown,90,90,90,0,0.06666666666666665,0.09999999999999999,,,,,,,0.923809523809524
v1_robust_l2__music_only,CHANNEL_V57,wav,176,176,176,0,0.0,0.0,,,,,,,1.0
v1_robust_l2__music_only,CHANNEL_V57,wav16k,1600,1600,1600,1600,0.07499999999999998,0.10250000000000001,0.07999999999999999,,,0.918,,,0.918
v1_robust_l2__music_only,AUDIO_TYPE,mixed,3700,3700,3700,3700,0.20108108108108105,0.19189189189189193,0.14810810810810815,,,0.8166486486486486,,,0.8166486486486486
v1_robust_l2__music_only,AUDIO_TYPE,music,561,561,0,561,0.06773640061006608,,0.09625699034062023,,,,,,0.9215683782409761
v1_robust_l2__music_only,AUDIO_TYPE,voice,316,316,316,0,0.04752974389997983,0.05682597297842307,,,,,,,0.9498141906490364
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.2833333333333333,,,,,,0.7166666666666667
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.2333333333333333,,,,,,0.7666666666666667
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.5166666666666666,,,,,,0.4833333333333334
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.31666666666666665,,,,,,0.6833333333333333
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.08333333333333331,,,,,,0.9166666666666667
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.08333333333333331,,,,,,0.9166666666666667
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.4,,,,,,0.6
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v1_robust_l2__music_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v1_robust_l2__music_only,VOICE_GENERATOR_V57,ASVspoof2019-LA,800,800,800,800,,,0.08750000000000001,,,,,,0.9125
v1_robust_l2__music_only,VOICE_GENERATOR_V57,absent,561,561,0,561,0.06773640061006608,,0.09625699034062023,,,,,,0.9215683782409761
v1_robust_l2__music_only,VOICE_GENERATOR_V57,bonafide,1275,1275,1275,1250,0.24,,0.14239999999999997,,1.0,,,,0.7966000000000001
v1_robust_l2__music_only,VOICE_GENERATOR_V57,cosyvoice3_0.5b,43,43,43,37,,,0.1632352941176471,,1.0,,,,0.8367647058823529
v1_robust_l2__music_only,VOICE_GENERATOR_V57,f5tts_v1_base,42,42,42,39,,,0.15476190476190474,,1.0,,,,0.8452380952380952
v1_robust_l2__music_only,VOICE_GENERATOR_V57,qwen3tts_custom_0.6b,47,47,47,38,,,0.21130952380952384,,1.0,,,,0.7886904761904762
v1_robust_l2__music_only,VOICE_GENERATOR_V57,qwen3tts_finetuned_1.7b,43,43,43,36,,,0.1125,,1.0,,,,0.8875
v1_robust_l2__music_only,VOICE_GENERATOR_V57,real_unspecified,720,720,720,600,0.2195238095238095,,0.15000000000000002,,0.998263888888889,,,,0.8065476190476191
v1_robust_l2__music_only,VOICE_GENERATOR_V57,unknown_fake,746,746,746,600,,,0.15333333333333332,,0.9996689497716894,,,,0.8466666666666667
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,FMA,1100,1100,1100,1100,0.1527272727272727,0.14181818181818184,,,,,,,0.8503896103896105
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,MusicGen_medium,192,192,192,192,,0.14583333333333337,,,,,,,0.8541666666666666
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,absent,316,316,316,0,0.04752974389997983,0.05682597297842307,,,,,,,0.9498141906490364
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,audioldm2,192,192,192,192,,0.20833333333333337,,,,,,,0.7916666666666666
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,musicldm,194,194,194,194,,0.1649484536082474,,,,,,,0.8350515463917526
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,mustango,192,192,192,192,,0.125,,,,,,,0.875
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,real,175,175,150,175,0.28,0.28,,1.0,,,,,0.7200000000000001
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,real_unspecified,856,856,600,856,0.2802877697841727,0.2733333333333333,,0.9821223958333334,,,,,0.7216992120589244
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.30000000000000004,,,,,,,0.6999999999999998
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,suno,148,148,143,148,,0.06996086105675149,,1.0,,,,,0.9300391389432485
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,udio,150,150,147,150,,0.18376623376623377,,0.997732426303855,,,,,0.8162337662337662
v1_robust_l2__music_only,MUSIC_GENERATOR_V57,unknown_fake,855,855,600,855,,0.22999999999999998,,0.9808169934640523,,,,,0.7700000000000001
v1_robust_l2__file_only,CELL_V57,FF,925,925,925,925,,,,,,,,,
v1_robust_l2__file_only,CELL_V57,FR,925,925,925,925,,,,,,,,,
v1_robust_l2__file_only,CELL_V57,RF,925,925,925,925,,,,,,,,,
v1_robust_l2__file_only,CELL_V57,RR,925,925,925,925,,,,,,,,,
v1_robust_l2__file_only,CELL_V57,not_mixed,877,877,316,561,0.0684056296388828,0.05682597297842307,0.07130147432638534,0.9927852614003023,0.999909745255985,0.9330415482869584,0.9963475033281437,0.9393721437910769,0.9330415482869584
v1_robust_l2__file_only,LAYOUT_V57,concurrent,1900,1900,1900,1900,0.1136842105263158,0.1389473684210526,0.10105263157894738,,,0.8850526315789473,,,0.8850526315789473
v1_robust_l2__file_only,LAYOUT_V57,music_only,50,50,0,50,0.24,,0.24,,,,,,0.7599999999999999
v1_robust_l2__file_only,LAYOUT_V57,partial_overlap,300,300,300,300,0.24222222222222223,0.31999999999999995,0.30000000000000004,,,0.7248888888888889,,,0.7248888888888889
v1_robust_l2__file_only,LAYOUT_V57,sequential,900,900,900,900,0.15925925925925927,0.19999999999999998,0.14666666666666664,,,0.8363703703703704,,,0.8363703703703704
v1_robust_l2__file_only,LAYOUT_V57,simultaneous,600,600,600,600,0.19333333333333336,0.2766666666666666,0.16666666666666663,,,0.798,,,0.798
v1_robust_l2__file_only,LAYOUT_V57,source_disjoint,400,400,0,400,0.060000000000000026,,0.050000000000000024,,,,,,0.9437499999999999
v1_robust_l2__file_only,LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.027272727272727282,,0.036363636363636376,,,,,,0.9693181818181817
v1_robust_l2__file_only,LAYOUT_V57,speech_only,266,266,266,0,0.04138127853881281,0.04138127853881281,,,,,,,0.9586187214611873
v1_robust_l2__file_only,LAYOUT_V57,voice_only,50,50,50,0,0.12,0.16000000000000003,,,,,,,0.8685714285714285
v1_robust_l2__file_only,LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,,
v1_robust_l2__file_only,CHANNEL_V57,clean,120,120,120,120,0.12777777777777777,0.19999999999999998,0.09999999999999999,,,0.8661111111111112,,,0.8661111111111112
v1_robust_l2__file_only,CHANNEL_V57,clean_flac,66,66,58,58,0.10434782608695654,0.2068965517241379,0.17261904761904762,1.0,1.0,0.8546610623259798,1.0,0.8691949560933818,0.8546610623259798
v1_robust_l2__file_only,CHANNEL_V57,common_flac16k,511,511,0,511,0.06262254901960784,,0.05088082107843139,,,,,,0.9417805989583333
v1_robust_l2__file_only,CHANNEL_V57,flac16k,600,600,600,600,0.16666666666666663,0.2633333333333333,0.1333333333333333,,,0.8240000000000001,,,0.8240000000000001
v1_robust_l2__file_only,CHANNEL_V57,g711_ulaw,120,120,120,120,0.19444444444444445,0.16666666666666663,0.25,,,0.7944444444444444,,,0.7944444444444444
v1_robust_l2__file_only,CHANNEL_V57,g722_wb,120,120,120,120,0.1333333333333333,0.19999999999999998,0.09999999999999999,,,0.8633333333333334,,,0.8633333333333334
v1_robust_l2__file_only,CHANNEL_V57,mp3_64k,67,67,58,59,0.18219461697722567,0.27586206896551724,0.20344827586206893,1.0,1.0,0.7926957949596631,1.0,0.8134262154636969,0.7926957949596631
v1_robust_l2__file_only,CHANNEL_V57,noisy_flac,66,66,58,58,0.13809523809523808,0.31034482758620685,0.1380952380952381,0.9935344827586207,1.0,0.8274548440065682,0.9967672413793103,0.8443860837438425,0.8274548440065682
v1_robust_l2__file_only,CHANNEL_V57,ogg_48k,67,67,59,58,0.19306418219461696,0.271264367816092,0.17261904761904762,1.0,1.0,0.7974293210537589,1.0,0.817686388948383,0.7974293210537589
v1_robust_l2__file_only,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.40555555555555556,0.44999999999999996,0.35,,,0.6022222222222222,,,0.6022222222222222
v1_robust_l2__file_only,CHANNEL_V57,stereo_wav,67,67,59,58,0.2808080808080808,0.271264367816092,0.24166666666666667,1.0,1.0,0.7328430860327413,1.0,0.7595587774294672,0.7328430860327413
v1_robust_l2__file_only,CHANNEL_V57,telephone8k,600,600,600,600,0.19999999999999998,0.2566666666666667,0.18666666666666665,,,0.7926666666666666,,,0.7926666666666666
v1_robust_l2__file_only,CHANNEL_V57,telephone_flac,67,67,58,59,0.2526595744680851,0.27586206896551724,0.22004608294930877,1.0,1.0,0.7524839740880614,1.0,0.7772355766792552,0.7524839740880614
v1_robust_l2__file_only,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.30000000000000004,0.44999999999999996,0.41666666666666663,,,0.635,,,0.635
v1_robust_l2__file_only,CHANNEL_V57,unknown,90,90,90,0,0.06666666666666665,0.09999999999999999,,,,,,,0.923809523809524
v1_robust_l2__file_only,CHANNEL_V57,wav,176,176,176,0,0.0,0.0,,,,,,,1.0
v1_robust_l2__file_only,CHANNEL_V57,wav16k,1600,1600,1600,1600,0.08250000000000002,0.10250000000000001,0.07625000000000001,,,0.9153749999999999,,,0.9153749999999999
v1_robust_l2__file_only,AUDIO_TYPE,mixed,3700,3700,3700,3700,0.15675675675675674,0.19189189189189193,0.1475675675675676,,,0.8389729729729729,,,0.8389729729729729
v1_robust_l2__file_only,AUDIO_TYPE,music,561,561,0,561,0.0748665480427046,,0.07130147432638534,,,,,,0.9264703546009151
v1_robust_l2__file_only,AUDIO_TYPE,voice,316,316,316,0,0.05682597297842307,0.05682597297842307,,,,,,,0.943174027021577
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.5,,,,,,0.5
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.4,,,,,,0.6
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.4,,,,,,0.6
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.4,,,,,,0.6
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.48333333333333334,,,,,,0.5166666666666666
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.31666666666666665,,,,,,0.6833333333333333
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.0,,,,,,1.0
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.4,,,,,,0.6
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v1_robust_l2__file_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v1_robust_l2__file_only,VOICE_GENERATOR_V57,ASVspoof2019-LA,800,800,800,800,,,0.08250000000000002,,,,,,0.9175
v1_robust_l2__file_only,VOICE_GENERATOR_V57,absent,561,561,0,561,0.0748665480427046,,0.07130147432638534,,,,,,0.9264703546009151
v1_robust_l2__file_only,VOICE_GENERATOR_V57,bonafide,1275,1275,1275,1250,0.18039999999999998,,0.13119999999999998,,1.0,,,,0.8380499999999999
v1_robust_l2__file_only,VOICE_GENERATOR_V57,cosyvoice3_0.5b,43,43,43,37,,,0.18823529411764708,,1.0,,,,0.8117647058823529
v1_robust_l2__file_only,VOICE_GENERATOR_V57,f5tts_v1_base,42,42,42,39,,,0.17857142857142855,,1.0,,,,0.8214285714285714
v1_robust_l2__file_only,VOICE_GENERATOR_V57,qwen3tts_custom_0.6b,47,47,47,38,,,0.34523809523809523,,1.0,,,,0.6547619047619048
v1_robust_l2__file_only,VOICE_GENERATOR_V57,qwen3tts_finetuned_1.7b,43,43,43,36,,,0.25,,1.0,,,,0.75
v1_robust_l2__file_only,VOICE_GENERATOR_V57,real_unspecified,720,720,720,600,0.1804761904761905,,0.16000000000000003,,0.998263888888889,,,,0.827202380952381
v1_robust_l2__file_only,VOICE_GENERATOR_V57,unknown_fake,746,746,746,600,,,0.16333333333333333,,0.9996689497716894,,,,0.8366666666666667
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,FMA,1100,1100,1100,1100,0.1309090909090909,0.14181818181818184,,,,,,,0.865974025974026
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,MusicGen_medium,192,192,192,192,,0.14583333333333337,,,,,,,0.8541666666666666
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,absent,316,316,316,0,0.05682597297842307,0.05682597297842307,,,,,,,0.943174027021577
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,audioldm2,192,192,192,192,,0.20833333333333337,,,,,,,0.7916666666666666
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,musicldm,194,194,194,194,,0.1649484536082474,,,,,,,0.8350515463917526
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,mustango,192,192,192,192,,0.125,,,,,,,0.875
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,real,175,175,150,175,0.29166666666666663,0.28,,1.0,,,,,0.7116666666666667
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,real_unspecified,856,856,600,856,0.2396043165467626,0.2733333333333333,,0.9821223958333334,,,,,0.7507588215142172
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.30000000000000004,,,,,,,0.6999999999999998
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,suno,148,148,143,148,,0.06996086105675149,,1.0,,,,,0.9300391389432485
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,udio,150,150,147,150,,0.18376623376623377,,0.997732426303855,,,,,0.8162337662337662
v1_robust_l2__file_only,MUSIC_GENERATOR_V57,unknown_fake,855,855,600,855,,0.22999999999999998,,0.9808169934640523,,,,,0.7700000000000001
v2_disentangle_l2,CELL_V57,FF,925,925,925,925,,,,,,,,,
v2_disentangle_l2,CELL_V57,FR,925,925,925,925,,,,,,,,,
v2_disentangle_l2,CELL_V57,RF,925,925,925,925,,,,,,,,,
v2_disentangle_l2,CELL_V57,RR,925,925,925,925,,,,,,,,,
v2_disentangle_l2,CELL_V57,not_mixed,877,877,316,561,0.0684056296388828,0.05390199637023596,0.08199669547534319,0.9927852614003023,0.999909745255985,0.9304177772639084,0.9963475033281437,0.937010749870332,0.9304177772639084
v2_disentangle_l2,LAYOUT_V57,concurrent,1900,1900,1900,1900,0.09684210526315787,0.11684210526315789,0.10842105263157896,,,0.8956842105263159,,,0.8956842105263159
v2_disentangle_l2,LAYOUT_V57,music_only,50,50,0,50,0.19999999999999998,,0.12,,,,,,0.83
v2_disentangle_l2,LAYOUT_V57,partial_overlap,300,300,300,300,0.2777777777777778,0.28,0.29333333333333333,,,0.717111111111111,,,0.717111111111111
v2_disentangle_l2,LAYOUT_V57,sequential,900,900,900,900,0.16814814814814816,0.16444444444444442,0.16000000000000003,,,0.835037037037037,,,0.835037037037037
v2_disentangle_l2,LAYOUT_V57,simultaneous,600,600,600,600,0.18000000000000002,0.2666666666666667,0.17000000000000004,,,0.8056666666666666,,,0.8056666666666666
v2_disentangle_l2,LAYOUT_V57,source_disjoint,400,400,0,400,0.05500000000000002,,0.06499999999999997,,,,,,0.9412499999999999
v2_disentangle_l2,LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.018181818181818188,,0.018181818181818188,,,,,,0.9818181818181817
v2_disentangle_l2,LAYOUT_V57,speech_only,266,266,266,0,0.04138127853881281,0.03378995433789955,,,,,,,0.9607876712328768
v2_disentangle_l2,LAYOUT_V57,voice_only,50,50,50,0,0.12,0.19999999999999998,,,,,,,0.8571428571428573
v2_disentangle_l2,LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,,
v2_disentangle_l2,CHANNEL_V57,clean,120,120,120,120,0.1333333333333333,0.18333333333333335,0.08333333333333334,,,0.8716666666666666,,,0.8716666666666666
v2_disentangle_l2,CHANNEL_V57,clean_flac,66,66,58,58,0.09347826086956525,0.27586206896551724,0.10357142857142856,1.0,1.0,0.8670170272006854,1.0,0.8803153244806169,0.8670170272006854
v2_disentangle_l2,CHANNEL_V57,common_flac16k,511,511,0,511,0.06653645833333333,,0.06653645833333333,,,,,,0.9334635416666667
v2_disentangle_l2,CHANNEL_V57,flac16k,600,600,600,600,0.17222222222222222,0.21333333333333337,0.1266666666666667,,,0.8332222222222221,,,0.8332222222222221
v2_disentangle_l2,CHANNEL_V57,g711_ulaw,120,120,120,120,0.2333333333333333,0.15000000000000002,0.2666666666666667,,,0.7733333333333333,,,0.7733333333333333
v2_disentangle_l2,CHANNEL_V57,g722_wb,120,120,120,120,0.17222222222222222,0.15000000000000002,0.09999999999999999,,,0.8538888888888889,,,0.8538888888888889
v2_disentangle_l2,CHANNEL_V57,mp3_64k,67,67,58,59,0.19306418219461696,0.3448275862068966,0.16954022988505746,1.0,1.0,0.783640322695795,1.0,0.8052762904262155,0.783640322695795
v2_disentangle_l2,CHANNEL_V57,noisy_flac,66,66,58,58,0.23015873015873015,0.27586206896551724,0.10357142857142855,0.9935344827586207,1.0,0.7986767925561029,0.9967672413793103,0.8184858374384237,0.7986767925561029
v2_disentangle_l2,CHANNEL_V57,ogg_48k,67,67,59,58,0.23861283643892336,0.20344827586206893,0.1380952380952381,1.0,1.0,0.798575355179553,1.0,0.8187178196615977,0.798575355179553
v2_disentangle_l2,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.40555555555555556,0.33333333333333337,0.3666666666666667,,,0.6205555555555555,,,0.6205555555555555
v2_disentangle_l2,CHANNEL_V57,stereo_wav,67,67,59,58,0.22474747474747475,0.30517241379310345,0.17261904761904762,1.0,1.0,0.7748060655819277,1.0,0.7973254590237349,0.7748060655819277
v2_disentangle_l2,CHANNEL_V57,telephone8k,600,600,600,600,0.19333333333333336,0.22333333333333336,0.17000000000000004,,,0.8076666666666666,,,0.8076666666666666
v2_disentangle_l2,CHANNEL_V57,telephone_flac,67,67,58,59,0.2882978723404255,0.27586206896551724,0.1359447004608295,1.0,1.0,0.7598952398984349,1.0,0.7839057159085914,0.7598952398984349
v2_disentangle_l2,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.33333333333333337,0.31666666666666665,0.3833333333333333,,,0.655,,,0.655
v2_disentangle_l2,CHANNEL_V57,unknown,90,90,90,0,0.09999999999999999,0.09166666666666669,,,,,,,0.9023809523809525
v2_disentangle_l2,CHANNEL_V57,wav,176,176,176,0,0.0,0.0,,,,,,,1.0
v2_disentangle_l2,CHANNEL_V57,wav16k,1600,1600,1600,1600,0.06499999999999997,0.07874999999999999,0.07999999999999999,,,0.9277500000000001,,,0.9277500000000001
v2_disentangle_l2,AUDIO_TYPE,mixed,3700,3700,3700,3700,0.15693693693693692,0.17135135135135138,0.1427027027027027,,,0.8444504504504505,,,0.8444504504504505
v2_disentangle_l2,AUDIO_TYPE,music,561,561,0,561,0.08199669547534319,,0.08199669547534319,,,,,,0.9180033045246568
v2_disentangle_l2,AUDIO_TYPE,voice,316,316,316,0,0.05390199637023596,0.05390199637023596,,,,,,,0.9460980036297642
v2_disentangle_l2,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.30000000000000004,,,,,,0.7
v2_disentangle_l2,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.4,,,,,,0.6
v2_disentangle_l2,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v2_disentangle_l2,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v2_disentangle_l2,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.2833333333333333,,,,,,0.7166666666666667
v2_disentangle_l2,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.0,,,,,,1.0
v2_disentangle_l2,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.5666666666666667,,,,,,0.43333333333333335
v2_disentangle_l2,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.2833333333333333,,,,,,0.7166666666666667
v2_disentangle_l2,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.19999999999999998,,,,,,0.8
