EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,1.2082766368985176,0.6951511994949495,0.7089777236652237,0.6813246753246753
2,0.723068574236499,0.7565488215488214,0.7841885521885521,0.7289090909090908
4,0.5193943687611156,0.7773773148148149,0.8136117724867725,0.7411428571428571
6,0.37868966203596854,0.7620347222222222,0.7909265873015873,0.7331428571428572
8,0.2980483252969053,0.7627387415824916,0.7976852753727753,0.7277922077922078
10,0.2456418207536141,0.7744245580808081,0.80861534992785,0.7402337662337662
12,0.19525893963873386,0.7688494318181818,0.8142962662337663,0.7234025974025974
14,0.18211707990202639,0.7738229166666666,0.8087886904761904,0.7388571428571429
16,0.17040718915975755,0.7770252525252526,0.814959595959596,0.7390909090909091
18,0.1519481644241346,0.7844066708754207,0.8204237313612311,0.7483896103896104
20,0.13724702193091312,0.7794201388888888,0.8159831349206349,0.7428571428571429
22,0.12276482706268628,0.7737508417508419,0.8101510341510343,0.7373506493506494
24,0.10352381887949175,0.7676931818181818,0.809698051948052,0.7256883116883116
26,0.11048070605223377,0.7796824494949495,0.8186116522366523,0.7407532467532467
28,0.09730072329855627,0.7721306818181818,0.8117159090909091,0.7325454545454545
30,0.09732279253916608,0.776857638888889,0.8131438492063493,0.7405714285714287
32,0.10019502871566349,0.7615640782828281,0.806738546176046,0.7163896103896104
34,0.08413374149757955,0.7705593434343434,0.8110407647907648,0.7300779220779221
36,0.06040417247762283,0.7751038510101012,0.8179999098124099,0.7322077922077923
38,0.07651367928418848,0.7962642045454545,0.8264504870129871,0.766077922077922
40,0.08200539925342633,0.7861628787878788,0.8172608225108225,0.7550649350649351
42,0.05707591800536546,0.7718174452861953,0.8164141113516115,0.7272207792207792
44,0.056606976988001004,0.7922010732323232,0.8299086399711401,0.7544935064935065
46,0.06437647699688871,0.7776979166666667,0.8193958333333334,0.736
48,0.06542161076019208,0.7843077651515151,0.8240700757575757,0.7445454545454545
50,0.05908594070933759,0.7740146254208755,0.8101331469456471,0.7378961038961039
52,0.04995575363540815,0.7717878787878787,0.8119393939393938,0.7316363636363636
54,0.040319352617694273,0.769936973905724,0.8105752465127467,0.7292987012987013
56,0.05355153175898724,0.7747774621212122,0.8202042748917749,0.7293506493506494
58,0.0484351790510118,0.780299978956229,0.8191194384319385,0.7414805194805195
60,0.053858331197665796,0.7790570286195286,0.8217504208754209,0.7363636363636363
62,0.05435582581493589,0.7759788510101011,0.820892766955267,0.7310649350649352
