EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.5726484402219455,0.5315266655782859,0.041121775556937794,0.7463128156565657,0.8076905663780664,0.684935064935065
1,0.31824321430921554,0.2697259030342102,0.048517311091224355,0.7632253787878788,0.8296715367965368,0.6967792207792207
2,0.233473781461517,0.19248192219187815,0.04099185906315688,0.7536533038720539,0.828605309042809,0.6787012987012987
3,0.1900102541781962,0.1536740216339628,0.03633623213825922,0.7581859217171718,0.8201900252525253,0.6961818181818182
4,0.1694068729908516,0.13838895794562994,0.031017914704879787,0.7534438131313133,0.8213291847041848,0.6855584415584416
5,0.14517385637108238,0.11886798885526756,0.02630586765805007,0.7687597853535353,0.8193897005772005,0.7181298701298702
6,0.12980594376660884,0.10397068256419152,0.02583526113563977,0.7816944444444445,0.8393888888888889,0.724
7,0.1085649382956326,0.08803998151483636,0.02052495679161634,0.7639070917508417,0.8230349627224628,0.7047792207792207
8,0.11180100759894898,0.09196547188718493,0.01983553571603348,0.7724633838383839,0.8268228715728717,0.7181038961038961
9,0.10335735669607918,0.08335447116060338,0.0200028855118222,0.7653330176767678,0.8184582431457432,0.7122077922077923
10,0.09599498936980187,0.07747575540021838,0.018519233950885904,0.7622492634680134,0.8189660594035594,0.7055324675324675
11,0.08516567895949508,0.06909393366767715,0.01607174525620047,0.7653431186868688,0.8176992243867245,0.7129870129870131
12,0.0792010786307898,0.06513706734136213,0.014064011162364326,0.7712333754208754,0.8239992183742184,0.7184675324675325
13,0.08224745454227862,0.06839062615142515,0.013856828507846126,0.7784217171717173,0.8238823953823955,0.732961038961039
14,0.07899021669120217,0.06272404011532974,0.01626617637159716,0.7764756944444444,0.828951388888889,0.724
15,0.07529228962573689,0.060259417943151976,0.015032871544567693,0.7626767676767676,0.8234314574314574,0.701922077922078
16,0.07434868043412765,0.06147178171479997,0.01287689879445162,0.7637572601010101,0.8151508838383839,0.7123636363636364
