EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
120,0.46010076999664307,0.8085416666666667,0.14958333333333332,0.2333333333333333,0.24377846717834473,0.38358014822006226,0.12266119569540024,0.0
125,0.455778568983078,0.8118303571428571,0.14633928571428573,0.22999999999999998,0.24078409373760223,0.3813007175922394,0.12172062695026398,0.0
130,0.4476284086704254,0.8119196428571429,0.14616071428571425,0.22999999999999998,0.23489975929260254,0.37717658281326294,0.12070176005363464,0.0
135,0.43955644965171814,0.8122767857142857,0.14544642857142856,0.22999999999999998,0.23022498190402985,0.3708583414554596,0.11951152980327606,0.0
140,0.4306889474391937,0.8142708333333333,0.14479166666666668,0.22666666666666668,0.22380095720291138,0.3663061559200287,0.11867453902959824,0.0
145,0.4262675344944,0.8189732142857142,0.14205357142857142,0.21999999999999997,0.2223016619682312,0.36064669489860535,0.11821255832910538,0.0
150,0.4199511706829071,0.8195833333333333,0.14416666666666664,0.21666666666666667,0.21863262355327606,0.3556702136993408,0.1174171045422554,0.0
155,0.4131648540496826,0.822782738095238,0.14110119047619046,0.21333333333333337,0.21320204436779022,0.3533933162689209,0.11633063852787018,0.0
160,0.4093647301197052,0.8226934523809524,0.1412797619047619,0.21333333333333337,0.211705282330513,0.3490043580532074,0.11578632891178131,0.0
165,0.40276777744293213,0.8235863095238095,0.13949404761904763,0.21333333333333337,0.20602744817733765,0.34752142429351807,0.11489810794591904,0.0
170,0.3982101082801819,0.8254017857142857,0.13919642857142855,0.20999999999999996,0.2035362869501114,0.3435858190059662,0.11440449208021164,0.0
175,0.39133420586586,0.8275744047619047,0.1381845238095238,0.20666666666666667,0.20032137632369995,0.33633244037628174,0.1142331138253212,0.0
180,0.3889641761779785,0.8213244047619048,0.14068452380952381,0.21666666666666667,0.19931116700172424,0.33394211530685425,0.11340968310832977,0.0
185,0.3832130432128906,0.8249553571428572,0.14008928571428572,0.20999999999999996,0.1954658180475235,0.3303391933441162,0.11288817226886749,0.0
190,0.3788224160671234,0.8228869047619047,0.1375595238095238,0.21666666666666667,0.1923266500234604,0.32796525955200195,0.11256560683250427,0.0
195,0.37500542402267456,0.8219047619047619,0.13952380952380952,0.21666666666666667,0.19010142982006073,0.32520365715026855,0.11151068657636642,0.0
200,0.37078404426574707,0.822842261904762,0.13764880952380953,0.21666666666666667,0.1875380426645279,0.32193419337272644,0.11139453202486038,0.0
205,0.3665066063404083,0.8210267857142857,0.13794642857142855,0.21999999999999997,0.18571831285953522,0.3173092305660248,0.11066834628582001,0.0
210,0.36231836676597595,0.8254464285714286,0.13910714285714285,0.20999999999999996,0.1823343187570572,0.31606054306030273,0.10976897180080414,0.0
215,0.3601941466331482,0.8210267857142857,0.13794642857142855,0.21999999999999997,0.18134692311286926,0.31401845812797546,0.109189972281456,0.0
220,0.3559841513633728,0.8236458333333334,0.13604166666666667,0.21666666666666667,0.17842216789722443,0.31145936250686646,0.10916147381067276,0.0
225,0.3521382808685303,0.8209375,0.138125,0.21999999999999997,0.1763305962085724,0.30813202261924744,0.1087084710597992,0.0
230,0.34771156311035156,0.8216815476190475,0.1399702380952381,0.21666666666666667,0.17405854165554047,0.3040180206298828,0.1082199364900589,0.0
235,0.3461163640022278,0.8258184523809524,0.13502976190476193,0.21333333333333337,0.17415079474449158,0.3008151352405548,0.10778992623090744,0.0
240,0.3430757522583008,0.8280357142857143,0.13392857142857142,0.20999999999999996,0.17150896787643433,0.3000859320163727,0.10761913657188416,0.0
245,0.3380865752696991,0.8258630952380952,0.1349404761904762,0.21333333333333337,0.1678190976381302,0.29774412512779236,0.10697709769010544,0.0
250,0.33493009209632874,0.8227083333333334,0.13791666666666666,0.21666666666666667,0.1662469506263733,0.2946252226829529,0.10685258358716965,0.0
255,0.33126893639564514,0.8248065476190476,0.1337202380952381,0.21666666666666667,0.1646539270877838,0.29074588418006897,0.10621026903390884,0.0
260,0.33139538764953613,0.8236458333333334,0.13604166666666667,0.21666666666666667,0.16521354019641876,0.2900826334953308,0.10570254921913147,0.0
265,0.3270845413208008,0.8208482142857143,0.13830357142857144,0.21999999999999997,0.16285328567028046,0.28635087609291077,0.1052790954709053,0.0
270,0.3230486214160919,0.8256845238095238,0.13529761904761903,0.21333333333333337,0.1594623476266861,0.2850995361804962,0.10518258810043335,0.0
275,0.3226781487464905,0.8236011904761904,0.13613095238095238,0.21666666666666667,0.16050177812576294,0.28240370750427246,0.10487258434295654,0.0
280,0.31815633177757263,0.8300297619047619,0.13327380952380954,0.20666666666666667,0.1574988216161728,0.27967196702957153,0.10410774499177933,0.0
285,0.3176170885562897,0.8270535714285714,0.13589285714285715,0.20999999999999996,0.156753271818161,0.2801831066608429,0.10386128723621368,0.0
290,0.3128061592578888,0.8276785714285715,0.13464285714285715,0.20999999999999996,0.15298065543174744,0.27816909551620483,0.10370484739542007,0.0
295,0.3082759976387024,0.8271875,0.135625,0.20999999999999996,0.15132609009742737,0.2725646495819092,0.10333790630102158,0.0
300,0.30853593349456787,0.8270089285714286,0.13598214285714286,0.20999999999999996,0.15229718387126923,0.2711479961872101,0.10332369804382324,0.0
