EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8036484876507457,0.8256025759508419,0.8441665764790767,0.7192222222222222,,,,,,,,,,,,,,
2,0.5124034368414052,0.8143746905189096,0.8364579884026766,0.8519161186036186,0.7326666666666667,0.5406546890355495,0.16258415809775495,0.18649418743289248,0.7482139010514531,0.37490547546280584,0.03772678809140676,0.16881336219494744,0.17070581423764936,0.6700064330456816,0.14520210004174056,0.15456556895158577,0.8854710109988038,0.09523333113982665,0.9249470449071757
4,0.4731131362519702,0.8081985680696133,0.8331088411009316,0.8482432567432568,0.7183333333333333,0.4775672890626046,0.1569104868614552,0.16764145333091823,0.7812055264200483,0.3138843775722103,0.037802156323462496,0.16009917771633791,0.1541671124096884,0.664894813177537,0.139106198556113,0.12155171137360134,0.8900480467293944,0.0996350335546446,0.8508311246274686
6,0.4420166327332964,0.8218971575026136,0.8471566713988337,0.8552752872127871,0.738,0.44172555936158314,0.15210456108408316,0.15100569930877916,0.8166890868118831,0.27886257330145764,0.03483153581476713,0.14020704854830948,0.13632550123812898,0.7067917352732347,0.18456879562261153,0.10902626557294659,0.86936819154237,0.1448198920400927,0.7882717833759225
8,0.4395937144983816,0.8154883231688244,0.8423629128489152,0.8544496891996892,0.7227777777777777,0.43482572103805517,0.14797020458045199,0.14611272113847976,0.857180519413402,0.2755738601524563,0.03401465082195121,0.14141802943806916,0.13602818367628347,0.691649213205767,0.19567297078650114,0.10494821574112387,0.8772861703509897,0.16272652454427788,0.7947157012635212
10,0.4333784317469779,0.8021122833976995,0.8269449922033243,0.8455591491841491,0.709,0.4293848497001573,0.14610252055901152,0.14177622176877414,0.8746296375155752,0.2555601007705578,0.03165178139795936,0.12488523529458592,0.12305017339857177,0.6795007658899589,0.2849003239214875,0.10412291916556486,0.8894059981098612,0.25540954877477867,0.779802916272906
12,0.416479282499272,0.8133244163734171,0.836851182480434,0.8495953005328005,0.73,0.41640103579859955,0.13804863066393502,0.13875455230626524,0.8929073904850044,0.2434070048573408,0.028576811993843876,0.1184359991219731,0.11647244561843727,0.6928745221574696,0.2714786889145569,0.09514903220851735,0.8542049503600111,0.24996305078420103,0.7384596677801135
14,0.4080642288436695,0.8129905596251313,0.8392248130564566,0.8485126123876123,0.725,0.3966173636822068,0.1330195248069964,0.1329132792425855,0.9026582256263617,0.22884510639028585,0.023524561790008173,0.11031394492958349,0.1079833637067706,0.6693515709164192,0.289551211863148,0.08589004833555343,0.8601862288707373,0.26960500135865745,0.7391069551777779
16,0.4196895025006991,0.8132182966161876,0.8363083083228404,0.8532565698190697,0.727,0.41595994844160616,0.13197764538171639,0.13773393581690072,0.9129795567073288,0.23326657675491033,0.021573172182522467,0.10785604043894521,0.10705328835577303,0.6987941800865508,0.3616334764102033,0.0931939715045592,0.8599309890931496,0.33337761385901893,0.7637099897247235
18,0.3950147577976149,0.8206748768427989,0.8409140123436063,0.8528714826839827,0.748,0.3796483298938996,0.12586852977331964,0.13121153260687834,0.9278619439547299,0.19268966839428395,0.01812615305891512,0.09818721709550185,0.09306938887002662,0.674450343801775,0.3445119340607835,0.07880567236265533,0.8150209026178937,0.31912704308827716,0.7195613446429789
20,0.4235517159104347,0.8168505033031073,0.8403254307931387,0.8527511516261517,0.734,0.4068387619086674,0.13485180832711713,0.13503040285895065,0.9082573451557938,0.2130186555759792,0.022897872920501477,0.10002545788569367,0.09948582298758472,0.6928754630973752,0.5709990591418986,0.09079296117629476,0.8629714328871698,0.5629142802588794,0.7866088438170905
22,0.4055238879684891,0.8200443349242694,0.8425518906555098,0.8554068917193915,0.7396666666666667,0.3877351577298678,0.12565844023258102,0.130596135144255,0.9202519916758245,0.20218393249361186,0.015715323388576508,0.09297015201015284,0.0916364604170073,0.6772624278174979,0.681891646844392,0.08290111145945456,0.8511409751918851,0.7340543391753216,0.7375748661555805
