MEMBER,DATASET,N,VOICE_EER,MUSIC_EER,FILE_EER,ADS
0,factorial_eval_1200_v2_dev,400,0.2457142857142857,0.2628571428571429,0.22472727272727272,0.7596363636363637
0,factorial_eval_1200_v2_holdout,400,0.15428571428571425,0.24,0.1847272727272727,0.8047792207792208
0,phone_factorial_1200_v1,1200,0.18999999999999997,0.13749999999999998,0.14414285714285713,0.8486785714285714
0,yue_cross_component_audit_v1,124,0.21250000000000002,0.17741935483870966,0.10122282608695654,0.8536627805049088
