ID,ORIGINAL_RMS,VOICE_RMS,MUSIC_RMS,VOICE_ENERGY_RATIO,MUSIC_ENERGY_RATIO,VOICE_STEM_SHARE,MUSIC_STEM_SHARE,RECONSTRUCTION_ERROR,VOICE_DOMINANT_FRACTION,MUSIC_DOMINANT_FRACTION,VOICE_FRAME_RATIO_Q50,VOICE_FRAME_RATIO_Q75,VOICE_FRAME_RATIO_Q90,VOICE_FRAME_RATIO_Q100,MUSIC_FRAME_RATIO_Q50,MUSIC_FRAME_RATIO_Q75,MUSIC_FRAME_RATIO_Q90,MUSIC_FRAME_RATIO_Q100
factorial_0001,0.06339194806453044,0.06300597745115422,0.0014081096729274753,0.9878597712595006,0.0004934063754182458,0.9995007541243102,0.0004992206977833609,1.4089607374699908,1.0,0.0,0.9963786041676131,1.0540385660111462,1.200595001004419,2.189197713124568,0.011647843436434817,0.04409410259339932,0.16397565750220494,0.31629741603852957
factorial_0005,0.04147832887572441,0.041531626866050865,0.00026029892861548475,1.0025715126965922,3.938240503245699e-05,0.9999606621799109,3.927984718872714e-05,0.015144013939105349,1.0,0.0,0.9988020773510892,1.0006251304015148,1.0043609917197887,1.0055256627126739,0.00674282441578033,0.010713428563748215,0.07740814994117963,0.27151361639188554
factorial_0009,0.012233311611277524,0.01221496102873812,5.279150182476841e-05,0.9970014833809328,1.8622572221385895e-05,0.9999806515765135,1.86782188536193e-05,0.005083739947991056,1.0,0.0,0.9984486201287885,0.9986728140864698,0.9988106673709254,0.9988425601389619,0.004664233246431037,0.0053160628712946925,0.018430899158555093,0.041954768464026376
factorial_0013,0.08561833795836164,0.08548221876552116,0.0006840020862545795,0.996822840186863,6.382359466856397e-05,0.9999359633970955,6.402291866668377e-05,1.4048951570790473,0.8148148148148148,0.18518518518518517,0.9791626136385042,1.1134629473128679,1.357686246040891,27.17676703145956,0.005729612955800937,0.45925094484913437,1.0029682659820605,1.1948741577839888
factorial_0017,0.019808325167821276,0.019812123359746966,0.0002850935398346493,1.0003832763124902,0.00020714722931320818,0.9997927203447199,0.00020702494414973668,0.009632320169337535,0.9375,0.0625,0.9995261356311624,1.0004493894218829,1.0021757927767743,1.00248365611374,0.008671818537729166,0.02880135880290607,0.25395155243809503,0.845416192394455
factorial_0021,0.10030019950478168,0.10013319276262221,0.0003428280713550711,0.9966726247612169,1.1682859475864445e-05,0.999988268301709,1.1721724993581364e-05,0.0037193721911865612,0.7272727272727273,0.2727272727272727,0.9985430636487513,0.9989780600326243,160964.83464981872,540156.6461319916,0.0039687874979953235,1.0545839632593113,551207.8648068291,1046586.9124005699
factorial_0025,0.11924409449507191,0.004109921976147452,0.12018556236987463,0.0011879369508027305,1.0158529282042716,0.0011680326556073014,0.998831960429462,1.4012978837318832,0.0,1.0,0.03758660523114686,0.0437837918590493,0.04979820111420886,0.05956831000700649,1.0049068567631212,1.0774322908473843,1.1409434995216992,1.2363386097632936
factorial_0029,0.32298546922004345,0.034368168045716255,0.3122269175540256,0.011322616486130296,0.9344901197628914,0.011971308950182686,0.9880286900363053,0.033684131795046625,0.0,1.0,0.11079604504351293,0.13178710999645846,0.146890524802196,0.1949828352782304,0.960076172501654,0.9825359728587744,0.9962893709599311,1.0020340406900694
factorial_0033,0.15598991268151433,0.000301476331982466,0.15510879618847673,3.7351961523392577e-06,0.9887348062384285,3.7777389878971688e-06,0.9999962181045338,0.007827894203489288,0.0,1.0,0.0016130565903494966,0.0019793660988243218,0.0029400633642891294,0.005395778239555513,0.9939974205804246,0.9965166604968958,0.9969084052733371,0.9974156825876055
factorial_0037,0.14615453535335501,0.009561234488110654,0.14849586914002022,0.00427960162225916,1.0322957753705708,0.0041285966249236545,0.9958713988588622,1.3869842120972098,0.0,1.0,0.08124531162306213,1.2430126085429563,8.600504933673047,33.362683667153576,1.030641174315158,3.378672793015892,27.960165096344024,101.24618153090907
