ID,ORIGINAL_RMS,VOICE_RMS,MUSIC_RMS,VOICE_ENERGY_RATIO,MUSIC_ENERGY_RATIO,VOICE_STEM_SHARE,MUSIC_STEM_SHARE,RECONSTRUCTION_ERROR,VOICE_DOMINANT_FRACTION,MUSIC_DOMINANT_FRACTION,VOICE_FRAME_RATIO_Q50,VOICE_FRAME_RATIO_Q75,VOICE_FRAME_RATIO_Q90,VOICE_FRAME_RATIO_Q100,MUSIC_FRAME_RATIO_Q50,MUSIC_FRAME_RATIO_Q75,MUSIC_FRAME_RATIO_Q90,MUSIC_FRAME_RATIO_Q100
factorial_0002,0.05102761598456207,0.05088606747963873,0.0004524058770395791,0.9944597390347284,7.860422721791946e-05,0.9999209254928577,7.903589108965235e-05,0.010972970225179065,1.0,0.0,0.9972365987615074,0.9980889221081726,0.9999244818044333,1.0070394840994439,0.011009811370378193,0.013984160583869547,0.21024901817975333,0.2310787814133712
factorial_0006,0.058409036703569846,0.05829688143172204,0.00047301220874764203,0.9961633181325101,6.55819914537976e-05,0.9999341403354787,6.583024194143097e-05,0.005095575981209439,1.0,0.0,0.9983950769507809,0.999062435744799,0.9995857812917548,1.0022932825258584,0.006435723116354042,0.007921066972008303,0.011857622910873772,0.02292813115708922
factorial_0010,0.050961068295889596,0.05071993430251647,0.0007691523341354613,0.9905588919984175,0.00022779682196992385,0.9997700460440161,0.00022991509240817066,0.014345116146358873,1.0,0.0,0.9951431442366918,0.9975799739764408,0.9986378563547553,0.999577665049607,0.01514757734423449,0.02541493171795874,0.23494592482164522,0.2604949438986498
factorial_0014,0.1363106807305723,0.13614956421882712,0.0005466496728385726,0.9976374315120503,1.608267957802949e-05,0.9999838740993547,1.612050602989253e-05,0.004190066555247965,0.7857142857142857,0.21428571428571427,0.9985736161710945,0.999475588611157,104967.21810431365,535899.0933376154,0.0042775549301150165,0.1554846506216009,189352.66587376065,664752.0778331085
factorial_0018,0.05888468480121751,0.05867494543950176,0.0006324247634280557,0.9928889260852112,0.0001153487817261312,0.999883809545138,0.0001161614116832404,0.01726590689355886,0.7083333333333334,0.2916666666666667,0.9976350698120449,306174.25704099226,343515.89883349644,389922.90991142637,0.011695260897607807,1367415.7226595632,1381054.6514162964,1389251.4204883664
factorial_0022,0.05125586754961988,0.05082755340675167,0.0018394804922477802,0.983357007031806,0.0012879623831317986,0.9986919139007389,0.0013080474418182986,0.023806195897112848,1.0,0.0,0.9933543298252094,0.9951796353706894,0.9966358937761678,0.9969786434110963,0.016947588712261874,0.04966001830900284,0.3632424454463305,0.37544413377481234
factorial_0026,0.012038090342935435,2.312717191180778e-05,0.012034938607952562,3.690876903781341e-06,0.9994757517820868,3.6927966679582224e-06,0.9999956167881419,0.021222338659559047,0.0,1.0,0.0019475716170218231,0.002166073424756605,0.0023697199027356932,0.0026664899847210865,1.0002684229623766,1.0033721310934316,1.0042230388141757,1.0094582495301299
factorial_0030,0.08351345496080291,0.004051009522840751,0.08364815471066102,0.002352954993539753,1.0032284086108125,0.0023398951543380287,0.9976600905872924,0.15533673724096844,0.0,1.0,0.055759138342085124,0.06826748547207348,0.0795665770045063,0.08996873112621172,1.0076761966130445,1.0137875995400623,1.0215720321725832,1.0315299447502524
factorial_0034,0.10175297355923028,0.04770596685077464,0.08642937447959032,0.21981189013633412,0.7214870101178449,0.23351975426885985,0.7664802354704112,0.02608953736719348,0.17647058823529413,0.8235294117647058,0.022016256619536115,0.5098300369519434,0.7932794209313511,0.8342568203979344,0.9864586504476328,0.9910546148038661,0.994619435243556,0.9983243320329742
factorial_0038,0.23555480862260406,0.07148538729042933,0.21914773000743823,0.09209808486095603,0.8655457005442638,0.09617154738665153,0.9038284507313813,0.03818183168566665,0.0,1.0,0.32762869114544746,0.40478535580773867,0.45552384426870357,0.4639039523672362,0.9122989972265476,0.9731712749230423,0.9967517486375541,1.003724214927601
factorial_0042,0.07307745225224185,0.006847195839115478,0.06919538364503061,0.008779275851246555,0.8965766813167233,0.009697043025073796,0.9903029362919125,0.06111042820692946,0.0,1.0,0.0599936488624362,0.13334392009730017,0.16598126763783502,0.22295235849926487,0.9536288506814882,0.9668684361611612,0.9704839820001617,0.9784818279787426
factorial_0046,0.21721345217694887,0.0626342204135025,0.19972104811088373,0.0831476378539372,0.8454233455814992,0.08954365271735165,0.9104563450001448,0.03405851171615411,0.18181818181818182,0.8181818181818182,0.08085871557843607,0.3724531190923316,0.8497784144231239,0.9892579378505866,0.946973219337991,0.9842474380668581,0.9901857991796211,0.9955716246968831
factorial_0050,0.0636714697185873,0.06364221334237964,0.00023087102762682846,0.9990812073477606,1.3147679594161153e-05,0.9999868157137949,1.3159597192597439e-05,0.00825661039562637,1.0,0.0,0.9989616957067714,0.9998352535822327,1.0011380267945644,1.0020976533752668,0.004054086936158387,0.005925766100534188,0.04374063907155851,0.40068518459291164
factorial_0054,0.07466179375501512,0.07460507470102594,0.00036267412356237307,0.9984811996699183,2.3595886217627515e-05,0.9999763508146363,2.363121929781028e-05,0.0050090123175076705,1.0,0.0,0.9988989843372693,0.9993154175703689,0.9998760051732877,1.0018022041278616,0.0051039819598569505,0.005881654225533634,0.007065774058019716,0.007875429851840457
