ID,ORIGINAL_RMS,VOICE_RMS,MUSIC_RMS,VOICE_ENERGY_RATIO,MUSIC_ENERGY_RATIO,VOICE_STEM_SHARE,MUSIC_STEM_SHARE,RECONSTRUCTION_ERROR,VOICE_DOMINANT_FRACTION,MUSIC_DOMINANT_FRACTION,VOICE_FRAME_RATIO_Q50,VOICE_FRAME_RATIO_Q75,VOICE_FRAME_RATIO_Q90,VOICE_FRAME_RATIO_Q100,MUSIC_FRAME_RATIO_Q50,MUSIC_FRAME_RATIO_Q75,MUSIC_FRAME_RATIO_Q90,MUSIC_FRAME_RATIO_Q100
factorial_0003,0.04217536572341026,0.04212313493546389,0.0001636933641471547,0.9975246389529048,1.5064142299302924e-05,0.9999848423473375,1.5101295119966949e-05,0.0043970491408525225,1.0,0.0,0.9989535825953653,0.9997240583947353,1.0004000405862676,1.0064321772231835,0.004127952071963466,0.005461713671140373,0.5689258806783859,0.7277460200350193
factorial_0007,0.030452185351321114,0.03041362373679324,0.0004481332414672584,0.997468895151418,0.00021655955194550388,0.9997828299858235,0.00021706192820345613,1.4180943883241324,1.0,0.0,1.0055132215354943,1.0615494376527894,1.1522988643673178,1.4120276728324008,0.010951837113032103,0.022850366850150492,0.03936541667424103,0.4027559435743052
factorial_0011,0.1273582613184762,0.12702052683158435,0.0016520211661450513,0.9947033342948978,0.00016825848297348406,0.9998308679749907,0.0001691258280488069,0.01334405281287664,1.0,0.0,0.9976698679730115,0.9988282770386196,1.0004290514847947,1.0019045762542758,0.013518798522270746,0.01572191176025044,0.019184153675988753,0.03722056388467881
factorial_0015,0.039918729630618016,0.0398666216819787,0.00014073224956623497,0.9973909396005373,1.2428931902815681e-05,0.999987475793392,1.2461288494642267e-05,0.004101198783553602,0.8636363636363636,0.13636363636363635,0.9988371321882723,0.999419156359227,1.0051492489915852,1.0062187156726998,0.003469662553679126,0.01758113509273864,0.894933982241187,1.5945756847992398
factorial_0019,0.09139605442140608,0.09117919212006319,0.0019550054621051013,0.9952600675284395,0.0004575526235007957,0.9995404675179554,0.00045952045915374155,1.4232189825081243,0.7931034482758621,0.20689655172413793,1.022109146031459,1.4158129551851684,364244.3620324134,406341.2478913084,0.01607441870017702,0.12648229749532455,1016024.6830633117,1245549.653860879
factorial_0023,0.03828377102444363,0.03825220737071068,0.00023527835788404115,0.9983516803492264,3.7768915184872365e-05,0.9999621018212185,3.782983947957209e-05,0.013662160829277795,1.0,0.0,0.9985019175363818,0.9994796079832474,1.000441500406025,1.0032535140304761,0.006483866739009594,0.009038435636995159,0.04448841926899311,0.31555331519843294
factorial_0027,0.15741378680167362,0.05255692063669484,0.14316778921711684,0.11147418045780362,0.8271896702834188,0.11875836050414533,0.8812416351964891,0.010214217236754121,0.0,1.0,0.2215034944174124,0.4625925184473565,0.5569635609764495,0.6469876591125739,0.9064848433972628,0.995644356571,0.9970793745888737,0.9984144768292847
factorial_0031,0.08988172274471112,0.00011758173412659262,0.08688262059145063,1.7113425196958842e-06,0.9343789426803112,1.8315260377630717e-06,0.9999981552264791,1.348738484783138,0.0,1.0,0.0011979365086729492,0.001413529547740254,0.0018050335886764272,0.00203933789891441,0.9619014241735601,1.0062854489099897,1.0454648965562616,1.1664081324023443
factorial_0035,0.13368507271536972,0.00047912064867159423,0.13281926906668137,1.2844699263198913e-05,0.9870890543470126,1.301253619590686e-05,0.9999869817952516,0.02524532798418782,0.0,1.0,0.003749286151842579,0.0040406004027228794,0.004627601696136302,0.005523684197568661,0.9927523590930977,0.9953842156679507,0.999707330277338,1.0014758890576188
factorial_0039,0.207540218517856,0.00043946040522562635,0.20745704288630779,4.483683653572134e-06,0.9991986208189454,4.487259520061527e-06,0.9999955104169853,0.004646397923847797,0.0,1.0,0.0015246715531503526,0.002529243041207963,0.0027332913808613703,0.002891104487012545,0.9997564351644848,1.0001802215734732,1.0005591201425006,1.0009096160806397
