EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.5885613968372345,0.5413006460865338,0.04726075110192566,0.7487566287878787,0.8087340367965368,0.6887792207792207
1,0.3471998673180739,0.2840503633817037,0.06314950349368155,0.7626959175084176,0.811313912938913,0.7140779220779221
2,0.28038704565912487,0.2210133790547649,0.059373666310682895,0.7764740109427609,0.8345064634439634,0.7184415584415584
3,0.22491262362897396,0.17236396799857417,0.05254865577444434,0.7670247264309764,0.8302312710437709,0.7038181818181818
4,0.19132312156508366,0.14211125718740125,0.04921186434708458,0.7713640572390572,0.8277151274651274,0.715012987012987
5,0.16445165887785454,0.1211537950343142,0.04329786390915979,0.7788194444444445,0.830781746031746,0.7268571428571429
6,0.15030938646073141,0.1102552348235622,0.040054151841516915,0.7658628998316498,0.8212842412217412,0.7104415584415584
7,0.13132851674221457,0.09822915312989304,0.03309936357396024,0.7665066287878788,0.821376893939394,0.7116363636363636
8,0.14210551626297335,0.10549646621135374,0.036609050180428315,0.7700574494949495,0.8233616522366521,0.7167532467532468
9,0.1189197052125819,0.08957738662076493,0.02934231866105506,0.7658197601010102,0.8227044552669552,0.708935064935065
10,0.10451443029614166,0.07970218463754282,0.024812245852206313,0.7724738005050505,0.8251294191919193,0.7198181818181818
11,0.10789461116244396,0.07893519153880577,0.028959419558757797,0.785479797979798,0.8359466089466089,0.735012987012987
12,0.09995752768063297,0.0738964860145934,0.026061041659660607,0.7695238846801347,0.8234373797498797,0.7156103896103896
13,0.09135819339604738,0.06909410556285486,0.022264087969312337,0.7698087121212122,0.8331239177489178,0.7064935064935065
14,0.0881754039626879,0.06653863636551735,0.02163676760962873,0.7669447601010101,0.8220973124098124,0.7117922077922078
15,0.0824856981219879,0.06157833552484711,0.020907362574534297,0.7708109217171717,0.8237257395382396,0.7178961038961039
16,0.07653004328211925,0.05899421747007485,0.01753582567407825,0.7692039141414141,0.819213023088023,0.7191948051948052
17,0.08162379861242759,0.05944343296386069,0.022180365865482297,0.7731499368686869,0.8221440295815295,0.7241558441558442
18,0.08404779380063215,0.06417274712836175,0.01987504673040407,0.7633996212121212,0.8241498917748918,0.7026493506493506
19,0.0752296537576476,0.056671766507972884,0.01855788713203742,0.7740309343434344,0.8204255050505052,0.7276363636363636
20,0.07212674548651557,0.0546342669222892,0.017492478266720807,0.7780790193602694,0.8283658309283309,0.7277922077922078
21,0.07268637320729128,0.05428152969979177,0.01840484339212648,0.7783718434343434,0.8318086219336219,0.7249350649350649
