DATASET,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
factorial_eval_1200_v2_holdout,400,400,350,350,0.27054545454545453,0.34285714285714286,0.19428571428571428,,,0.7378701298701298,,
phone_factorial_1200_v1,1200,1200,800,800,0.16828571428571432,0.30000000000000004,0.07999999999999999,,,0.8318571428571429,,
yue_cross_component_audit_v1,124,124,108,124,0.21807065217391303,0.41666666666666663,0.20967741935483875,,,0.7447281147732585,,
suno_vocals_v1,13,13,13,13,,,,,,,,
