epoch,loss,selection,mean_objective,worst_objective,seconds,clean_voice_eer,clean_music_eer,clean_file_eer,clean_ads,paired_fast_voice_eer,paired_fast_music_eer,paired_fast_file_eer,paired_fast_ads
28,0.5137950632100304,0.819207370085778,0.8337684079728068,0.7921654425812958,49.243673735298216,0.06655620222137956,0.18209909620262207,0.0901463448955182,0.8869858582471783,0.10785488305973691,0.3020844496838495,0.1512846220596168,0.8121613774530894
29,0.5121176152800521,0.8226195100595712,0.8359414427288424,0.7978787779594962,50.87864494416863,0.0646281121937726,0.18634122816418391,0.08978869110438797,0.8862776635597963,0.10827897127008464,0.2996403862870479,0.14360972349257722,0.81664722811358
30,0.5139097568268577,0.8240403356162935,0.8385004767453699,0.797185787805152,52.5989430276677,0.0646281121937726,0.17843300110741972,0.08523593423860784,0.8909265101097157,0.10785488305973691,0.3020844496838495,0.14325206970144705,0.8161776536321743
31,0.5117640771592656,0.8207706326294473,0.8356061422996579,0.7932189718133417,54.317333962768316,0.06698029043172729,0.18209909620262207,0.08595124182086819,0.8889985921424338,0.11020706129769159,0.3038825182486098,0.14852013414948753,0.812533765191135
32,0.508345413642625,0.818076743358637,0.8333730514910354,0.7896693139698973,55.999077565036714,0.06505220040412033,0.18454315959942363,0.08595124182086819,0.8886509911289148,0.11020706129769159,0.3075486133438121,0.15199992964187714,0.8096940389163795
33,0.5095052321751913,0.8222722146873811,0.8373124684922575,0.7943403147640395,57.7067496990785,0.06698029043172729,0.17598893771061813,0.08595124182086819,0.8908316396900351,0.10827897127008464,0.3020844496838495,0.14780482656722718,0.8138164575572147
34,0.5128741518904766,0.8195336659459285,0.8345131088842923,0.7917147004889672,59.43326956965029,0.06655620222137956,0.1833211279010229,0.08630889561199842,0.888537973379418,0.10592679303212996,0.3038825182486098,0.15092696826848662,0.8121864017847478
35,0.5097503854582707,0.8258537589355264,0.8392526124075571,0.8009701739160404,61.14539799001068,0.06740437864207507,0.1833211279010229,0.08595124182086819,0.8885471649908441,0.11020706129769159,0.2971963228902464,0.14012992800018761,0.818734726873294
36,0.5068597200637063,0.8229073041642629,0.8372468151156767,0.796276783825923,62.88631843589246,0.06698029043172729,0.18209909620262207,0.08559358802973802,0.8891774190379989,0.10592679303212996,0.30510454994701053,0.14289441591031682,0.8158360684543124
37,0.5051453855509559,0.8229395401265627,0.8375998343988066,0.7957132793352524,64.63830228988081,0.06312411037651336,0.1833211279010229,0.08282910011960881,0.8909642894945861,0.11020706129769159,0.31121470843901455,0.14012992800018761,0.8145292112086635
38,0.5058832922950387,0.8231698128099826,0.8376486958034061,0.796280458679339,66.3964018272236,0.07126055869728894,0.18576519129782446,0.0821137925373484,0.8889614346025208,0.11020706129769159,0.30330648138225036,0.1439673772837074,0.8149829546839329
39,0.5014481150234739,0.8236991357217445,0.8375406888909636,0.7979933941217661,68.15332324430346,0.06505220040412033,0.1833211279010229,0.0866665494031286,0.8886599468473049,0.10785488305973691,0.3063265816454114,0.13941462041792727,0.8168237386854655
40,0.5037483194222053,0.8191480524853516,0.8341666138071202,0.7912564386020668,69.96098675020039,0.06890838045933426,0.18454315959942363,0.08595124182086819,0.887879755117872,0.10785488305973691,0.30510454994701053,0.15092696826848662,0.8114341742697062
41,0.5031087004269162,0.8207650263219461,0.8354831808419422,0.7934313107848106,71.66053136624396,0.06655620222137956,0.1833211279010229,0.08595124182086819,0.888716800274983,0.10315052658382748,0.30510454994701053,0.147447172776097,0.8141149433110828
42,0.5048666037619114,0.8183360335975504,0.8323541181287861,0.7923024480395411,73.35889634210616,0.06890838045933426,0.1900073232593863,0.0901463448955182,0.8841429544825582,0.10592679303212996,0.3063265816454114,0.14852013414948753,0.8126565998252069
43,0.49744512140750885,0.8205826431150083,0.8350822270361768,0.7936548444042668,75.07873215246946,0.06698029043172729,0.19245138665618783,0.0821137925373484,0.887811629648124,0.10785488305973691,0.30510454994701053,0.14708951898496683,0.813352898911466
44,0.5013181635489067,0.820566054673959,0.8340059855927926,0.795606182967554,76.80966669600457,0.06698029043172729,0.1900073232593863,0.0901463448955182,0.8845285724880796,0.10827897127008464,0.30510454994701053,0.1439673772837074,0.8148291521200263
45,0.4951842213049531,0.8162902127362078,0.8306892185900842,0.7895492018647232,78.48561809025705,0.06740437864207507,0.18634122816418391,0.09326848659677758,0.8839825125239411,0.10785488305973691,0.31545684040057637,0.147447172776097,0.8100683848798311
46,0.4957353798672557,0.8222516258335542,0.8369106041417482,0.7950278089754795,80.22501754295081,0.06698029043172729,0.18576519129782446,0.08247144632847864,0.889638661360068,0.11020706129769159,0.31423480870217557,0.13941462041792727,0.8139808349208453
47,0.49911484743158024,0.8202193224714645,0.834459577037663,0.7937731354199528,81.96516882628202,0.06698029043172729,0.19489545005298947,0.08282910011960881,0.8867207568379533,0.11448732956325325,0.3099926767406137,0.1439673772837074,0.8121210424233116
48,0.49946417286992073,0.8192189369975476,0.8336567425441683,0.7924058695538233,83.71459575742483,0.06890838045933426,0.1979155503161505,0.08139848495508806,0.8861444163357439,0.11063114950803937,0.31423480870217557,0.14360972349257722,0.8117984657414508
49,0.49465847046424943,0.8227321189665899,0.8367932400080262,0.7966186084610652,85.52698303572834,0.06890838045933426,0.1912293549577871,0.0821137925373484,0.8877926211521228,0.10357461479417526,0.3099926767406137,0.13941462041792727,0.8165799638100172
50,0.4942819910744826,0.8205577799407728,0.8356578530567991,0.7925147870110099,87.36441931128502,0.06270002216616563,0.18634122816418391,0.0821137925373484,0.8905007308488375,0.11213515132529855,0.3075486133438121,0.147447172776097,0.8115847993437482
51,0.49235199640194577,0.8161400432242532,0.8312601741686765,0.7880598000417524,89.08958735316992,0.06505220040412033,0.1979155503161505,0.0821137925373484,0.8865579985556566,0.10978297308734386,0.3124367401374153,0.15164227585074697,0.8084912454159332
52,0.49278451533367235,0.8200990813758882,0.8344586501556992,0.7934313107848106,90.86157661490142,0.06698029043172729,0.18878529156098545,0.08595124182086819,0.8869927335349248,0.11020706129769159,0.30510454994701053,0.147447172776097,0.81270363636831
53,0.48633225572605926,0.8190138144981695,0.8327373694178262,0.7935272125045213,92.63472293317318,0.06890838045933426,0.1912293549577871,0.0901463448955182,0.8837763449730379,0.10827897127008464,0.3124367401374153,0.14289441591031682,0.8131659757496001
54,0.48987882522245246,0.8169243977692762,0.8316648878717277,0.7895492018647232,94.3578511448577,0.06655620222137956,0.18634122816418391,0.0901463448955182,0.8857132186587098,0.11020706129769159,0.31545684040057637,0.147447172776097,0.8095979492322403
55,0.48630278433362645,0.8217923418994019,0.835892581324243,0.795606182967554,95.7930216556415,0.06933246866968198,0.18634122816418391,0.08630889561199842,0.8870766900108092,0.10785488305973691,0.30510454994701053,0.1439673772837074,0.8149139697620957
