EPOCH,LOSS,BASE_LOSS,CONSISTENCY_LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER
0,0.8342386484146118,0.8114657998085022,0.45545724034309387,0.5342857142857143,0.4657142857142857,0.4657142857142857
300,0.09374500811100006,0.07003479450941086,0.47420427203178406,0.7485714285714286,0.25142857142857145,0.25142857142857145
