expert_weight,eer
0.0,0.2333333333333333
0.01,0.2333333333333333
0.02,0.2333333333333333
0.03,0.2333333333333333
0.04,0.2333333333333333
0.05,0.23444444444444443
0.06,0.2333333333333333
0.07,0.2333333333333333
0.08,0.23222222222222225
0.09,0.2333333333333333
0.1,0.2333333333333333
0.11,0.2333333333333333
0.12,0.2333333333333333
0.13,0.2333333333333333
0.14,0.22666666666666668
0.15,0.22666666666666668
0.16,0.22666666666666668
0.17,0.22666666666666668
0.18,0.2277777777777778
0.19,0.2277777777777778
0.2,0.23222222222222225
0.21,0.2277777777777778
0.22,0.2277777777777778
0.23,0.2333333333333333
0.24,0.2333333333333333
0.25,0.2333333333333333
0.26,0.23888888888888887
0.27,0.2333333333333333
0.28,0.2333333333333333
0.29,0.2333333333333333
0.3,0.2333333333333333
0.31,0.2333333333333333
0.32,0.22666666666666668
0.33,0.22666666666666668
0.34,0.22666666666666668
0.35000000000000003,0.22555555555555556
0.36,0.2211111111111111
0.37,0.2211111111111111
0.38,0.21999999999999997
0.39,0.21999999999999997
0.4,0.21999999999999997
0.41000000000000003,0.21999999999999997
0.42,0.21999999999999997
0.43,0.21999999999999997
0.44,0.21999999999999997
0.45,0.21999999999999997
0.46,0.21999999999999997
0.47000000000000003,0.21999999999999997
0.48,0.22555555555555556
0.49,0.22666666666666668
0.5,0.22666666666666668
0.51,0.22555555555555556
0.52,0.22666666666666668
0.53,0.22666666666666668
0.54,0.22666666666666668
0.55,0.2333333333333333
0.56,0.23888888888888887
0.5700000000000001,0.24
0.58,0.2466666666666667
0.59,0.24
0.6,0.2466666666666667
0.61,0.24555555555555558
0.62,0.2466666666666667
0.63,0.25222222222222224
0.64,0.2588888888888889
0.65,0.2588888888888889
0.66,0.2588888888888889
0.67,0.26
0.68,0.26
0.6900000000000001,0.26
0.7000000000000001,0.26
0.71,0.26
0.72,0.26
0.73,0.26555555555555554
0.74,0.2733333333333333
0.75,0.27444444444444444
0.76,0.28
0.77,0.2788888888888889
0.78,0.28
0.79,0.28
0.8,0.28111111111111114
0.81,0.28111111111111114
0.8200000000000001,0.28555555555555556
0.8300000000000001,0.29333333333333333
0.84,0.29444444444444445
0.85,0.30000000000000004
0.86,0.30000000000000004
0.87,0.3011111111111111
0.88,0.3055555555555555
0.89,0.30666666666666664
0.9,0.31333333333333335
0.91,0.31333333333333335
0.92,0.31333333333333335
0.93,0.31999999999999995
0.9400000000000001,0.31999999999999995
0.9500000000000001,0.3211111111111111
0.96,0.32666666666666666
0.97,0.3277777777777778
0.98,0.33444444444444443
0.99,0.33999999999999997
1.0,0.33999999999999997
