DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.26472727272727276,0.31999999999999995,0.21714285714285717,0.7384935064935065
phone_factorial_1200_v1,clean,0.27414285714285713,0.30000000000000004,0.36250000000000004,0.6941785714285713
yue_cross_component_audit_v1,clean,0.21807065217391303,0.18541666666666667,0.27419354838709675,0.7716232760635812
