EPOCH,TRAIN_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,1.0064564923445383,0.7627530599360957,0.8018957302618018,0.7236103896103896
1,0.4843222321321567,0.7731734887136673,0.8139313930117502,0.7324155844155844
2,0.33121953389296926,0.7745720019068234,0.8191959518655948,0.7299480519480519
3,0.2576155914614598,0.7621553803339517,0.8207263450834879,0.7035844155844155
4,0.21248889314010738,0.7711055388064316,0.8201331555349413,0.7220779220779221
5,0.18035307411725324,0.7570564058956917,0.8146842403628118,0.6994285714285714
6,0.1554123281966895,0.7738261891877964,0.8211848459080604,0.7264675324675325
7,0.15286572833235065,0.7652649002782932,0.8175427875695733,0.7129870129870131
8,0.12880632439628242,0.7681189509894867,0.8211729669140383,0.7150649350649351
9,0.12517512710765005,0.7781798984745414,0.8259182385075243,0.7304415584415584
10,0.10989839457906783,0.776031134044527,0.8179843460111318,0.7340779220779221
11,0.10255251435252527,0.7761348175633891,0.8208670377241807,0.7314025974025974
12,0.09210551130430152,0.7702353316326531,0.8216135204081633,0.7188571428571429
13,0.0884084873755152,0.7652991264687693,0.8176112399505256,0.712987012987013
14,0.08773201229826857,0.769477195423624,0.8216297155225727,0.7173246753246754
15,0.08803594910229245,0.7756025948258091,0.8228155792620078,0.7283896103896104
16,0.0731115454963098,0.7723373273551846,0.8220253040610184,0.7226493506493507
17,0.08006897695207348,0.7745705782312924,0.8205697278911563,0.7285714285714285
18,0.07041986776360622,0.7763111665120594,0.8267262291280149,0.7258961038961039
19,0.06881238939240575,0.7755722789115647,0.8277159863945578,0.7234285714285714
20,0.069838833475175,0.7727619820655534,0.8195759121830549,0.7259480519480519
21,0.06098628606026371,0.7599964504741289,0.8139409528963099,0.7060519480519479
22,0.05896326253423467,0.7618747616470831,0.8172560168006597,0.7064935064935065
23,0.058953666077771534,0.7660496998041642,0.8151643346732632,0.716935064935065
24,0.04836946811604624,0.7733920647804575,0.8212516620284477,0.7255324675324675
