expert_weight,eer
0.0,0.12907768840479134
0.01,0.12907768840479134
0.02,0.12907768840479134
0.03,0.12860831499241027
0.04,0.12860831499241027
0.05,0.12860831499241027
0.06,0.12813894158002925
0.07,0.12813894158002925
0.08,0.12813894158002925
0.09,0.12813894158002925
0.1,0.12813894158002925
0.11,0.12813894158002925
0.12,0.12766956816764813
0.13,0.12766956816764813
0.14,0.12766956816764813
0.15,0.12720019475526712
0.16,0.12720019475526712
0.17,0.12720019475526712
0.18,0.12720019475526712
0.19,0.12720019475526712
0.2,0.12673082134288605
0.21,0.12626144793050498
0.22,0.1257920745181239
0.23,0.12626144793050498
0.24,0.1257920745181239
0.25,0.1253227011057429
0.26,0.1248533276933618
0.27,0.12438395428098076
0.28,0.12438395428098076
0.29,0.12438395428098076
0.3,0.12438395428098076
0.31,0.12391458086859966
0.32,0.12391458086859966
0.33,0.12391458086859966
0.34,0.12391458086859966
0.35000000000000003,0.12438395428098076
0.36,0.12391458086859966
0.37,0.12297583404383758
0.38,0.12297583404383758
0.39,0.12250646063145648
0.4,0.12250646063145648
0.41000000000000003,0.12250646063145648
0.42,0.12203708721907544
0.43,0.1215677138066944
0.44,0.1210983403943133
0.45,0.1210983403943133
0.46,0.12062896698193226
0.47000000000000003,0.12015959356955122
0.48,0.12015959356955122
0.49,0.11922084674478908
0.5,0.11875147333240804
0.51,0.11875147333240804
0.52,0.11875147333240804
0.53,0.11875147333240804
0.54,0.11828209992002695
0.55,0.11875147333240804
0.56,0.11875147333240804
0.5700000000000001,0.11875147333240804
0.58,0.11828209992002695
0.59,0.11875147333240804
0.6,0.11922084674478908
0.61,0.11969022015717012
0.62,0.11969022015717012
0.63,0.12015959356955122
0.64,0.11969022015717012
0.65,0.12062896698193226
0.66,0.1215677138066944
0.67,0.1215677138066944
0.68,0.12297583404383758
0.6900000000000001,0.12250646063145648
0.7000000000000001,0.12297583404383758
0.71,0.12250646063145648
0.72,0.12250646063145648
0.73,0.12297583404383758
0.74,0.12391458086859966
0.75,0.12438395428098076
0.76,0.12438395428098076
0.77,0.12673082134288605
0.78,0.12720019475526712
0.79,0.12720019475526712
0.8,0.13001643522955347
0.81,0.1318939288790777
0.8200000000000001,0.13471016935336402
0.8300000000000001,0.13752640982765038
0.84,0.14081202371431784
0.85,0.1431588907762231
0.86,0.14738325148765263
0.87,0.15207698561146327
0.88,0.15677071973527384
0.89,0.16099508044670335
0.9,0.16709693480765717
0.91,0.17883127011718364
0.92,0.18727999154004268
0.93,0.19666745978766387
0.9400000000000001,0.20652430144766612
0.9500000000000001,0.2140342760457631
0.96,0.22342174429338424
0.97,0.23515607960291077
0.98,0.2482985351495804
0.99,0.2633184843457743
1.0,0.27739946640581803
