DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.29527272727272724,0.26857142857142857,0.23428571428571432,0.7283636363636363
phone_factorial_1200_v1,clean,0.12828571428571428,0.23750000000000002,0.050000000000000024,0.8733571428571427
yue_cross_component_audit_v1,clean,0.25,0.2875,0.20967741935483875,0.7545967741935484
