epoch,loss,clean_eer,phone_eer,selection_error,seconds
0,0.6415303319866894,0.12911561223639245,0.3343633527429476,0.2676578370783172,63.293574002571404
1,0.5589466840900176,0.11933935864918607,0.3203449671941795,0.2550181444170566,118.99111464992166
2,0.5405779472220014,0.11387519498922351,0.3063265816454114,0.2437798809821503,177.31396025791764
3,0.533916726969836,0.10841103132926087,0.2971963228902464,0.2358411031329261,246.22771974746138
4,0.5172405643769872,0.10107884113885612,0.293530227795044,0.23098352713178294,315.3783862181008
5,0.5060747711979158,0.09928077257409593,0.2831779373414782,0.223411358792079,383.3707296801731
6,0.49652241449258483,0.0980587408756951,0.2777137736815156,0.21932588801962394,449.0293617164716
7,0.4888380900112509,0.0968367091772943,0.27526971028471403,0.21727898492480263,515.9801883818582
