FILE_W,VOICE_W,dev_FILE_EER,dev_VOICE_EER,dev_ADS,factorial_FILE_EER,factorial_VOICE_EER,factorial_ADS,phone_FILE_EER,phone_VOICE_EER,phone_ADS,yue_FILE_EER,yue_VOICE_EER,yue_ADS,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,AUDIT_MIN_DELTA,AUDIT_MEAN_DELTA,DEV_THEN_AUDIT_RANK
0.0,0.025,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.20763636363636362,0.2114285714285714,0.7921818181818181,0.15000000000000002,0.14749999999999996,0.85425,0.09578804347826086,0.10208333333333333,0.8881409244974288,-0.0011428571428572232,-0.0022857142857144463,0.0,0.0,-0.0022857142857144463,-0.0007619047619048155,100008.0
0.05,0.1,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.20763636363636362,0.22857142857142854,0.7887532467532468,0.1382857142857143,0.135,0.8626071428571429,0.09578804347826086,0.12083333333333335,0.8843909244974287,-0.0011428571428572232,-0.005714285714285783,0.008357142857142952,-0.003750000000000031,-0.005714285714285783,-0.0003690476190476207,100034.0
0.05,0.125,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.20763636363636362,0.22857142857142854,0.7887532467532468,0.1382857142857143,0.13,0.8636071428571428,0.09578804347826086,0.12916666666666665,0.882724257830762,-0.0011428571428572232,-0.005714285714285783,0.009357142857142842,-0.005416666666666736,-0.005714285714285783,-0.0005912698412698925,100034.0
0.0,0.1,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.20763636363636362,0.22857142857142854,0.7887532467532468,0.15000000000000002,0.135,0.8567499999999999,0.09578804347826086,0.12083333333333335,0.8843909244974287,-0.0011428571428572232,-0.005714285714285783,0.0024999999999999467,-0.003750000000000031,-0.005714285714285783,-0.0023214285714286222,100034.0
0.0,0.125,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.20763636363636362,0.22857142857142854,0.7887532467532468,0.15000000000000002,0.13,0.85775,0.09578804347826086,0.12916666666666665,0.882724257830762,-0.0011428571428572232,-0.005714285714285783,0.0035000000000000586,-0.005416666666666736,-0.005714285714285783,-0.00254365079365082,100034.0
0.2,0.025,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.21527272727272728,0.2114285714285714,0.7883636363636364,0.11828571428571427,0.14749999999999996,0.8701071428571427,0.12771739130434784,0.10208333333333333,0.8721762505843852,-0.0011428571428572232,-0.006103896103896167,0.015857142857142792,-0.01596467391304357,-0.01596467391304357,-0.002070475719932315,100064.0
0.2,0.1,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.21527272727272728,0.22857142857142854,0.7849350649350648,0.11828571428571427,0.135,0.8726071428571429,0.12771739130434784,0.12083333333333335,0.8684262505843853,-0.0011428571428572232,-0.009532467532467725,0.01835714285714296,-0.01971467391304349,-0.01971467391304349,-0.003629999529456085,100068.0
0.2,0.125,0.20763636363636362,0.27428571428571424,0.7864675324675324,0.21527272727272728,0.22857142857142854,0.7849350649350648,0.11828571428571427,0.13,0.8736071428571428,0.12771739130434784,0.12916666666666665,0.8667595839177186,-0.0011428571428572232,-0.009532467532467725,0.01935714285714285,-0.021381340579710195,-0.021381340579710195,-0.0038522217516783566,100069.0
0.05,0.05,0.20763636363636362,0.28,0.7853246753246753,0.20763636363636362,0.22285714285714286,0.7898961038961039,0.1382857142857143,0.14249999999999996,0.8611071428571428,0.09578804347826086,0.10208333333333333,0.8881409244974288,-0.0022857142857143353,-0.004571428571428671,0.006857142857142895,0.0,-0.004571428571428671,0.0007619047619047414,190017.0
0.0,0.05,0.20763636363636362,0.28,0.7853246753246753,0.20763636363636362,0.22285714285714286,0.7898961038961039,0.15000000000000002,0.14249999999999996,0.8552500000000001,0.09578804347826086,0.10208333333333333,0.8881409244974288,-0.0022857142857143353,-0.004571428571428671,0.001000000000000112,0.0,-0.004571428571428671,-0.0011904761904761862,190017.0
