ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
hard,0.1,0.3,0.15,0.2,0.7815064935064935,0.7845454545454544,0.87175,0.8918909244974288,0.840008026755853,0.002441558441558467,0.004337662337662307,0.004571428571428671,0.025131340579710226,-0.0015692307692307672,0.002441558441558467,0.009120497482589918
hard,0.15,0.3,0.15,0.2,0.7815064935064935,0.7845454545454544,0.87175,0.8918909244974288,0.8393516164994426,0.002441558441558467,0.004337662337662307,0.004571428571428671,0.025131340579710226,-0.0022256410256411563,0.002441558441558467,0.009120497482589918
soft,0.1,0.3,0.15,0.2,0.7815064935064935,0.7845454545454544,0.87175,0.8918909244974288,0.840008026755853,0.002441558441558467,0.004337662337662307,0.004571428571428671,0.025131340579710226,-0.0015692307692307672,0.002441558441558467,0.009120497482589918
soft,0.15,0.3,0.15,0.2,0.7815064935064935,0.7845454545454544,0.87175,0.8918909244974288,0.840008026755853,0.002441558441558467,0.004337662337662307,0.004571428571428671,0.025131340579710226,-0.0015692307692307672,0.002441558441558467,0.009120497482589918
hard,0.15,0.275,0.15,0.275,0.7815064935064935,0.7863116883116883,0.86975,0.8918909244974288,0.8423121516164995,0.002441558441558467,0.006103896103896167,0.002571428571428669,0.025131340579710226,0.0007348940914158053,0.002441558441558467,0.009062055924148382
soft,0.15,0.275,0.15,0.275,0.7815064935064935,0.7863116883116883,0.86975,0.8918909244974288,0.8423121516164995,0.002441558441558467,0.006103896103896167,0.002571428571428669,0.025131340579710226,0.0007348940914158053,0.002441558441558467,0.009062055924148382
hard,0.15,0.275,0.1,0.3,0.7815064935064935,0.7840259740259741,0.87025,0.8918909244974288,0.842659977703456,0.002441558441558467,0.0038181818181819427,0.003071428571428614,0.025131340579710226,0.0010827201783722984,0.002441558441558467,0.008615627352719812
hard,0.15,0.275,0.15,0.3,0.7815064935064935,0.7840259740259741,0.87025,0.8918909244974288,0.842659977703456,0.002441558441558467,0.0038181818181819427,0.003071428571428614,0.025131340579710226,0.0010827201783722984,0.002441558441558467,0.008615627352719812
soft,0.15,0.275,0.15,0.3,0.7815064935064935,0.7840259740259741,0.87025,0.8918909244974288,0.842659977703456,0.002441558441558467,0.0038181818181819427,0.003071428571428614,0.025131340579710226,0.0010827201783722984,0.002441558441558467,0.008615627352719812
hard,0.15,0.275,0.1,0.275,0.7815064935064935,0.7840259740259741,0.86975,0.8918909244974288,0.8423121516164995,0.002441558441558467,0.0038181818181819427,0.002571428571428669,0.025131340579710226,0.0007348940914158053,0.002441558441558467,0.008490627352719826
soft,0.15,0.275,0.1,0.275,0.7815064935064935,0.7840259740259741,0.86975,0.8918909244974288,0.8423121516164995,0.002441558441558467,0.0038181818181819427,0.002571428571428669,0.025131340579710226,0.0007348940914158053,0.002441558441558467,0.008490627352719826
hard,0.1,0.275,0.15,0.275,0.7815064935064935,0.7834025974025973,0.86975,0.8918909244974288,0.8416557413600891,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.025131340579710226,7.848383500541622e-05,0.002441558441558467,0.00833478319687564
