DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.25527272727272726,0.26857142857142857,0.23428571428571432,0.7483636363636363
phone_factorial_1200_v1,clean,0.26,0.27,0.33999999999999997,0.714
yue_cross_component_audit_v1,clean,0.25,0.25,0.25806451612903225,0.7475806451612903
