ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
hard,0.15,0.35,0.35,0.15,0.7902857142857143,0.7874545454545454,0.8598214285714285,0.8854235331930809,0.8349997770345596,0.0015324675324674963,-0.005870129870129803,0.00657142857142845,-0.0027173913043478937,0.002003567447045662,-0.005870129870129803,-0.00012090626764543755
soft,0.15,0.35,0.3,0.15,0.7902857142857143,0.7874545454545454,0.8598214285714285,0.8854235331930809,0.8356954292084727,0.0015324675324674963,-0.005870129870129803,0.00657142857142845,-0.0027173913043478937,0.0026992196209587593,-0.005870129870129803,-0.00012090626764543755
soft,0.15,0.35,0.35,0.15,0.7902857142857143,0.7874545454545454,0.8598214285714285,0.8854235331930809,0.8346519509476031,0.0015324675324674963,-0.005870129870129803,0.00657142857142845,-0.0027173913043478937,0.001655741360089169,-0.005870129870129803,-0.00012090626764543755
hard,0.3,0.275,0.3,0.3,0.782883116883117,0.7991948051948052,0.8551071428571428,0.8854235331930809,0.8336004459308808,-0.005870129870129803,0.005870129870130025,0.0018571428571427795,-0.0027173913043478937,0.0006042363433668152,-0.005870129870129803,-0.00021506211180122303
hard,0.3,0.275,0.3,0.35,0.782883116883117,0.7991948051948052,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.005870129870130025,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.00021506211180122303
soft,0.3,0.275,0.3,0.3,0.782883116883117,0.7991948051948052,0.8551071428571428,0.8854235331930809,0.8336004459308808,-0.005870129870129803,0.005870129870130025,0.0018571428571427795,-0.0027173913043478937,0.0006042363433668152,-0.005870129870129803,-0.00021506211180122303
soft,0.3,0.275,0.3,0.35,0.782883116883117,0.7991948051948052,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.005870129870130025,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.00021506211180122303
hard,0.3,0.25,0.3,0.3,0.782883116883117,0.7991948051948052,0.85425,0.8854235331930809,0.8333440356744705,-0.005870129870129803,0.005870129870130025,0.0009999999999998899,-0.0027173913043478937,0.0003478260869564931,-0.005870129870129803,-0.00042934782608694544
hard,0.3,0.25,0.3,0.35,0.782883116883117,0.7991948051948052,0.85425,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.005870129870130025,0.0009999999999998899,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.00042934782608694544
hard,0.3,0.275,0.225,0.3,0.782883116883117,0.7980519480519479,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.004727272727272691,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0005007763975155566
hard,0.3,0.275,0.25,0.3,0.782883116883117,0.7980519480519479,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.004727272727272691,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0005007763975155566
hard,0.3,0.275,0.275,0.3,0.782883116883117,0.7980519480519479,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.004727272727272691,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0005007763975155566
soft,0.3,0.275,0.225,0.3,0.782883116883117,0.7980519480519479,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.004727272727272691,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0005007763975155566
soft,0.3,0.275,0.25,0.3,0.782883116883117,0.7980519480519479,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.004727272727272691,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0005007763975155566
soft,0.3,0.275,0.275,0.3,0.782883116883117,0.7980519480519479,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.004727272727272691,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0005007763975155566
soft,0.3,0.25,0.3,0.3,0.782883116883117,0.7982857142857143,0.85425,0.8854235331930809,0.8333440356744705,-0.005870129870129803,0.004961038961039055,0.0009999999999998899,-0.0027173913043478937,0.0003478260869564931,-0.005870129870129803,-0.000656620553359688
soft,0.3,0.25,0.3,0.35,0.782883116883117,0.7982857142857143,0.85425,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.004961038961039055,0.0009999999999998899,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.000656620553359688
hard,0.3,0.275,0.35,0.4,0.782883116883117,0.7969090909090908,0.8556071428571428,0.8854235331930809,0.8353395763656634,-0.005870129870129803,0.003584415584415579,0.0023571428571427244,-0.0027173913043478937,0.0023433667781493916,-0.005870129870129803,-0.0006614906832298484
hard,0.3,0.275,0.4,0.4,0.782883116883117,0.7969090909090908,0.8556071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.003584415584415579,0.0023571428571427244,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0006614906832298484
soft,0.3,0.275,0.35,0.4,0.782883116883117,0.7969090909090908,0.8556071428571428,0.8854235331930809,0.8353395763656634,-0.005870129870129803,0.003584415584415579,0.0023571428571427244,-0.0027173913043478937,0.0023433667781493916,-0.005870129870129803,-0.0006614906832298484
soft,0.3,0.275,0.4,0.4,0.782883116883117,0.7969090909090908,0.8556071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.003584415584415579,0.0023571428571427244,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0006614906832298484
hard,0.3,0.25,0.225,0.3,0.782883116883117,0.7980519480519479,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.004727272727272691,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.000715062111801279
hard,0.3,0.25,0.25,0.3,0.782883116883117,0.7980519480519479,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.004727272727272691,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.000715062111801279
hard,0.3,0.25,0.275,0.3,0.782883116883117,0.7980519480519479,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.004727272727272691,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.000715062111801279
hard,0.2,0.275,0.35,0.3,0.7898961038961039,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8326483835005574,0.0011428571428571122,-0.005870129870129803,0.0018571428571427795,0.0,-0.0003478260869566041,-0.005870129870129803,-0.0007175324675324779
soft,0.2,0.275,0.35,0.3,0.7898961038961039,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8326483835005574,0.0011428571428571122,-0.005870129870129803,0.0018571428571427795,0.0,-0.0003478260869566041,-0.005870129870129803,-0.0007175324675324779
hard,0.3,0.275,0.225,0.2,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0007507763975155846
hard,0.3,0.275,0.225,0.275,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8339482720178373,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,0.0009520624303233083,-0.005870129870129803,-0.0007507763975155846
hard,0.3,0.275,0.275,0.2,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0007507763975155846
hard,0.3,0.275,0.3,0.225,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0007507763975155846
soft,0.3,0.275,0.225,0.2,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0007507763975155846
soft,0.3,0.275,0.225,0.275,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8339482720178373,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,0.0009520624303233083,-0.005870129870129803,-0.0007507763975155846
soft,0.3,0.275,0.275,0.2,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0007507763975155846
soft,0.3,0.275,0.3,0.225,0.782883116883117,0.7980519480519479,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.004727272727272691,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0007507763975155846
hard,0.3,0.275,0.275,0.35,0.782883116883117,0.7969090909090908,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.003584415584415579,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0007864906832298346
hard,0.3,0.275,0.4,0.35,0.782883116883117,0.7969090909090908,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.003584415584415579,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0007864906832298346
soft,0.3,0.275,0.275,0.35,0.782883116883117,0.7969090909090908,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.003584415584415579,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0007864906832298346
soft,0.3,0.275,0.4,0.35,0.782883116883117,0.7969090909090908,0.8551071428571428,0.8854235331930809,0.8342960981047938,-0.005870129870129803,0.003584415584415579,0.0018571428571427795,-0.0027173913043478937,0.0012998885172798014,-0.005870129870129803,-0.0007864906832298346
hard,0.3,0.25,0.35,0.4,0.782883116883117,0.7969090909090908,0.8547499999999999,0.8854235331930809,0.835083166109253,-0.005870129870129803,0.003584415584415579,0.0014999999999998348,-0.0027173913043478937,0.0020869565217390695,-0.005870129870129803,-0.0008757763975155708
hard,0.3,0.25,0.4,0.4,0.782883116883117,0.7969090909090908,0.8547499999999999,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.003584415584415579,0.0014999999999998348,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.0008757763975155708
soft,0.3,0.25,0.225,0.3,0.782883116883117,0.7971428571428572,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.0038181818181819427,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.0009423348390739661
soft,0.3,0.25,0.25,0.3,0.782883116883117,0.7971428571428572,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.0038181818181819427,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.0009423348390739661
soft,0.3,0.25,0.275,0.3,0.782883116883117,0.7971428571428572,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.0038181818181819427,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.0009423348390739661
hard,0.3,0.275,0.225,0.4,0.782883116883117,0.7957662337662337,0.8556071428571428,0.8854235331930809,0.8353395763656634,-0.005870129870129803,0.002441558441558467,0.0023571428571427244,-0.0027173913043478937,0.0023433667781493916,-0.005870129870129803,-0.0009472049689441264
soft,0.3,0.275,0.225,0.4,0.782883116883117,0.7957662337662337,0.8556071428571428,0.8854235331930809,0.8353395763656634,-0.005870129870129803,0.002441558441558467,0.0023571428571427244,-0.0027173913043478937,0.0023433667781493916,-0.005870129870129803,-0.0009472049689441264
hard,0.3,0.25,0.225,0.2,0.782883116883117,0.7980519480519479,0.8532500000000001,0.8854235331930809,0.8323005574136009,-0.005870129870129803,0.004727272727272691,0.0,-0.0027173913043478937,-0.0006956521739130972,-0.005870129870129803,-0.0009650621118012515
hard,0.3,0.25,0.225,0.275,0.782883116883117,0.7980519480519479,0.8532500000000001,0.8854235331930809,0.8336918617614271,-0.005870129870129803,0.004727272727272691,0.0,-0.0027173913043478937,0.0006956521739130972,-0.005870129870129803,-0.0009650621118012515
hard,0.3,0.25,0.275,0.2,0.782883116883117,0.7980519480519479,0.8532500000000001,0.8854235331930809,0.8323005574136009,-0.005870129870129803,0.004727272727272691,0.0,-0.0027173913043478937,-0.0006956521739130972,-0.005870129870129803,-0.0009650621118012515
hard,0.3,0.25,0.3,0.225,0.782883116883117,0.7980519480519479,0.8532500000000001,0.8854235331930809,0.8323005574136009,-0.005870129870129803,0.004727272727272691,0.0,-0.0027173913043478937,-0.0006956521739130972,-0.005870129870129803,-0.0009650621118012515
hard,0.2,0.275,0.35,0.25,0.7898961038961039,0.7874545454545454,0.8541071428571427,0.8881409244974288,0.8323005574136009,0.0011428571428571122,-0.005870129870129803,0.0008571428571426676,0.0,-0.0006956521739130972,-0.005870129870129803,-0.0009675324675325059
hard,0.2,0.275,0.35,0.275,0.7898961038961039,0.7874545454545454,0.8541071428571427,0.8881409244974288,0.8326483835005574,0.0011428571428571122,-0.005870129870129803,0.0008571428571426676,0.0,-0.0003478260869566041,-0.005870129870129803,-0.0009675324675325059
soft,0.2,0.275,0.35,0.25,0.7898961038961039,0.7874545454545454,0.8541071428571427,0.8881409244974288,0.8323005574136009,0.0011428571428571122,-0.005870129870129803,0.0008571428571426676,0.0,-0.0006956521739130972,-0.005870129870129803,-0.0009675324675325059
soft,0.2,0.275,0.35,0.275,0.7898961038961039,0.7874545454545454,0.8541071428571427,0.8881409244974288,0.8326483835005574,0.0011428571428571122,-0.005870129870129803,0.0008571428571426676,0.0,-0.0003478260869566041,-0.005870129870129803,-0.0009675324675325059
hard,0.3,0.25,0.275,0.35,0.782883116883117,0.7969090909090908,0.85425,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.003584415584415579,0.0009999999999998899,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.001000776397515557
hard,0.3,0.25,0.4,0.35,0.782883116883117,0.7969090909090908,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.003584415584415579,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.001000776397515557
hard,0.2,0.275,0.35,0.35,0.7887532467532468,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8336918617614271,0.0,-0.005870129870129803,0.0018571428571427795,0.0,0.0006956521739130972,-0.005870129870129803,-0.001003246753246756
soft,0.2,0.275,0.35,0.35,0.7887532467532468,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8336918617614271,0.0,-0.005870129870129803,0.0018571428571427795,0.0,0.0006956521739130972,-0.005870129870129803,-0.001003246753246756
hard,0.3,0.275,0.225,0.35,0.782883116883117,0.7957662337662337,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.002441558441558467,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0010722049689441127
hard,0.3,0.275,0.25,0.35,0.782883116883117,0.7957662337662337,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.002441558441558467,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0010722049689441127
hard,0.3,0.275,0.4,0.3,0.782883116883117,0.7957662337662337,0.8551071428571428,0.8854235331930809,0.8332526198439243,-0.005870129870129803,0.002441558441558467,0.0018571428571427795,-0.0027173913043478937,0.0002564102564103221,-0.005870129870129803,-0.0010722049689441127
soft,0.3,0.275,0.225,0.35,0.782883116883117,0.7957662337662337,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.002441558441558467,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0010722049689441127
soft,0.3,0.275,0.25,0.35,0.782883116883117,0.7957662337662337,0.8551071428571428,0.8854235331930809,0.8349917502787069,-0.005870129870129803,0.002441558441558467,0.0018571428571427795,-0.0027173913043478937,0.0019955406911928986,-0.005870129870129803,-0.0010722049689441127
soft,0.3,0.275,0.4,0.3,0.782883116883117,0.7957662337662337,0.8551071428571428,0.8854235331930809,0.8332526198439243,-0.005870129870129803,0.002441558441558467,0.0018571428571427795,-0.0027173913043478937,0.0002564102564103221,-0.005870129870129803,-0.0010722049689441127
soft,0.3,0.25,0.35,0.4,0.782883116883117,0.796,0.8547499999999999,0.8854235331930809,0.835083166109253,-0.005870129870129803,0.0026753246753248305,0.0014999999999998348,-0.0027173913043478937,0.0020869565217390695,-0.005870129870129803,-0.001103049124788258
soft,0.3,0.25,0.4,0.4,0.782883116883117,0.796,0.8547499999999999,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.0026753246753248305,0.0014999999999998348,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.001103049124788258
hard,0.2,0.25,0.35,0.3,0.7889870129870129,0.7874545454545454,0.85425,0.8881409244974288,0.8326483835005574,0.0002337662337661417,-0.005870129870129803,0.0009999999999998899,0.0,-0.0003478260869566041,-0.005870129870129803,-0.001159090909090943
soft,0.2,0.25,0.35,0.3,0.7889870129870129,0.7874545454545454,0.85425,0.8881409244974288,0.8326483835005574,0.0002337662337661417,-0.005870129870129803,0.0009999999999998899,0.0,-0.0003478260869566041,-0.005870129870129803,-0.001159090909090943
hard,0.3,0.25,0.225,0.4,0.782883116883117,0.7957662337662337,0.8547499999999999,0.8854235331930809,0.835083166109253,-0.005870129870129803,0.002441558441558467,0.0014999999999998348,-0.0027173913043478937,0.0020869565217390695,-0.005870129870129803,-0.0011614906832298488
hard,0.2,0.275,0.35,0.4,0.7876103896103896,0.7874545454545454,0.8556071428571428,0.8881409244974288,0.835083166109253,-0.0011428571428571122,-0.005870129870129803,0.0023571428571427244,0.0,0.0020869565217390695,-0.005870129870129803,-0.0011639610389610477
hard,0.2,0.275,0.4,0.4,0.7876103896103896,0.7874545454545454,0.8556071428571428,0.8881409244974288,0.8347353400222965,-0.0011428571428571122,-0.005870129870129803,0.0023571428571427244,0.0,0.0017391304347825765,-0.005870129870129803,-0.0011639610389610477
soft,0.2,0.275,0.35,0.4,0.7876103896103896,0.7874545454545454,0.8556071428571428,0.8881409244974288,0.835083166109253,-0.0011428571428571122,-0.005870129870129803,0.0023571428571427244,0.0,0.0020869565217390695,-0.005870129870129803,-0.0011639610389610477
soft,0.2,0.275,0.4,0.4,0.7876103896103896,0.7874545454545454,0.8556071428571428,0.8881409244974288,0.8347353400222965,-0.0011428571428571122,-0.005870129870129803,0.0023571428571427244,0.0,0.0017391304347825765,-0.005870129870129803,-0.0011639610389610477
hard,0.3,0.2,0.3,0.3,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.83243121516165,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,-0.0005649944258639961,-0.005870129870129803,-0.0011744776962168135
hard,0.3,0.2,0.3,0.35,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.8338225195094761,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,0.0008263099219620873,-0.005870129870129803,-0.0011744776962168135
hard,0.3,0.225,0.3,0.3,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.8326876254180602,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,-0.000308584169453785,-0.005870129870129803,-0.0011744776962168135
hard,0.3,0.225,0.3,0.35,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.8340789297658863,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,0.0010827201783722984,-0.005870129870129803,-0.0011744776962168135
soft,0.3,0.2,0.3,0.3,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.83243121516165,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,-0.0005649944258639961,-0.005870129870129803,-0.0011744776962168135
soft,0.3,0.2,0.3,0.35,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.8338225195094761,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,0.0008263099219620873,-0.005870129870129803,-0.0011744776962168135
soft,0.3,0.225,0.3,0.3,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.8326876254180602,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,-0.000308584169453785,-0.005870129870129803,-0.0011744776962168135
soft,0.3,0.225,0.3,0.35,0.782883116883117,0.7982857142857143,0.8521785714285715,0.8854235331930809,0.8340789297658863,-0.005870129870129803,0.004961038961039055,-0.001071428571428612,-0.0027173913043478937,0.0010827201783722984,-0.005870129870129803,-0.0011744776962168135
soft,0.3,0.25,0.225,0.2,0.782883116883117,0.7971428571428572,0.8532500000000001,0.8854235331930809,0.8323005574136009,-0.005870129870129803,0.0038181818181819427,0.0,-0.0027173913043478937,-0.0006956521739130972,-0.005870129870129803,-0.0011923348390739386
soft,0.3,0.25,0.225,0.275,0.782883116883117,0.7971428571428572,0.8532500000000001,0.8854235331930809,0.8336918617614271,-0.005870129870129803,0.0038181818181819427,0.0,-0.0027173913043478937,0.0006956521739130972,-0.005870129870129803,-0.0011923348390739386
soft,0.3,0.25,0.275,0.2,0.782883116883117,0.7971428571428572,0.8532500000000001,0.8854235331930809,0.8323005574136009,-0.005870129870129803,0.0038181818181819427,0.0,-0.0027173913043478937,-0.0006956521739130972,-0.005870129870129803,-0.0011923348390739386
soft,0.3,0.25,0.3,0.225,0.782883116883117,0.7971428571428572,0.8532500000000001,0.8854235331930809,0.8323005574136009,-0.005870129870129803,0.0038181818181819427,0.0,-0.0027173913043478937,-0.0006956521739130972,-0.005870129870129803,-0.0011923348390739386
soft,0.3,0.25,0.275,0.35,0.782883116883117,0.796,0.85425,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.0026753246753248305,0.0009999999999998899,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.0012280491247882441
soft,0.3,0.25,0.4,0.35,0.782883116883117,0.796,0.85425,0.8854235331930809,0.8340396878483836,-0.005870129870129803,0.0026753246753248305,0.0009999999999998899,-0.0027173913043478937,0.0010434782608695903,-0.005870129870129803,-0.0012280491247882441
hard,0.3,0.25,0.225,0.35,0.782883116883117,0.7957662337662337,0.85425,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.002441558441558467,0.0009999999999998899,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.001286490683229835
hard,0.3,0.25,0.25,0.35,0.782883116883117,0.7957662337662337,0.85425,0.8854235331930809,0.8347353400222965,-0.005870129870129803,0.002441558441558467,0.0009999999999998899,-0.0027173913043478937,0.0017391304347825765,-0.005870129870129803,-0.001286490683229835
hard,0.3,0.25,0.4,0.3,0.782883116883117,0.7957662337662337,0.85425,0.8854235331930809,0.832996209587514,-0.005870129870129803,0.002441558441558467,0.0009999999999998899,-0.0027173913043478937,0.0,-0.005870129870129803,-0.001286490683229835
hard,0.2,0.275,0.275,0.35,0.7876103896103896,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8347353400222965,-0.0011428571428571122,-0.005870129870129803,0.0018571428571427795,0.0,0.0017391304347825765,-0.005870129870129803,-0.001288961038961034
hard,0.2,0.275,0.4,0.35,0.7876103896103896,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8340396878483836,-0.0011428571428571122,-0.005870129870129803,0.0018571428571427795,0.0,0.0010434782608695903,-0.005870129870129803,-0.001288961038961034
soft,0.2,0.275,0.275,0.35,0.7876103896103896,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8347353400222965,-0.0011428571428571122,-0.005870129870129803,0.0018571428571427795,0.0,0.0017391304347825765,-0.005870129870129803,-0.001288961038961034
soft,0.2,0.275,0.4,0.35,0.7876103896103896,0.7874545454545454,0.8551071428571428,0.8881409244974288,0.8340396878483836,-0.0011428571428571122,-0.005870129870129803,0.0018571428571427795,0.0,0.0010434782608695903,-0.005870129870129803,-0.001288961038961034
hard,0.3,0.275,0.4,0.2,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8322091415830547,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-0.0007870680044592682,-0.005870129870129803,-0.0013222049689441406
hard,0.3,0.275,0.4,0.225,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8322091415830547,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-0.0007870680044592682,-0.005870129870129803,-0.0013222049689441406
hard,0.3,0.275,0.4,0.25,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0013222049689441406
hard,0.3,0.275,0.4,0.275,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8329047937569677,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-9.1415830546282e-05,-0.005870129870129803,-0.0013222049689441406
soft,0.3,0.275,0.4,0.2,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8322091415830547,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-0.0007870680044592682,-0.005870129870129803,-0.0013222049689441406
soft,0.3,0.275,0.4,0.225,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8322091415830547,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-0.0007870680044592682,-0.005870129870129803,-0.0013222049689441406
soft,0.3,0.275,0.4,0.25,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8325569676700112,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-0.0004392419175027751,-0.005870129870129803,-0.0013222049689441406
soft,0.3,0.275,0.4,0.275,0.782883116883117,0.7957662337662337,0.8541071428571427,0.8854235331930809,0.8329047937569677,-0.005870129870129803,0.002441558441558467,0.0008571428571426676,-0.0027173913043478937,-9.1415830546282e-05,-0.005870129870129803,-0.0013222049689441406
soft,0.3,0.25,0.225,0.4,0.782883116883117,0.7948571428571429,0.8547499999999999,0.8854235331930809,0.835083166109253,-0.005870129870129803,0.0015324675324677184,0.0014999999999998348,-0.0027173913043478937,0.0020869565217390695,-0.005870129870129803,-0.001388763410502536
hard,0.2,0.25,0.35,0.25,0.7889870129870129,0.7874545454545454,0.8532500000000001,0.8881409244974288,0.8323005574136009,0.0002337662337661417,-0.005870129870129803,0.0,0.0,-0.0006956521739130972,-0.005870129870129803,-0.0014090909090909154
hard,0.2,0.25,0.35,0.275,0.7889870129870129,0.7874545454545454,0.8532500000000001,0.8881409244974288,0.8326483835005574,0.0002337662337661417,-0.005870129870129803,0.0,0.0,-0.0003478260869566041,-0.005870129870129803,-0.0014090909090909154
soft,0.2,0.25,0.35,0.25,0.7889870129870129,0.7874545454545454,0.8532500000000001,0.8881409244974288,0.8323005574136009,0.0002337662337661417,-0.005870129870129803,0.0,0.0,-0.0006956521739130972,-0.005870129870129803,-0.0014090909090909154
