EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
0,1.2009655237197876,0.601547619047619,0.3381547619047619,0.45875,0.6982850432395935,0.7028217911720276,0.7563479542732239,0.0
5,1.0469472408294678,0.6950892857142857,0.25607142857142856,0.35375,0.6185932159423828,0.6214118003845215,0.5882406830787659,0.0
10,0.9465469717979431,0.7161904761904762,0.23636904761904762,0.33125000000000004,0.5680792331695557,0.5837834477424622,0.4328802227973938,0.0
15,0.8756275177001953,0.742172619047619,0.21315476190476193,0.3025,0.527973473072052,0.5665242671966553,0.32195964455604553,0.0
20,0.8238329291343689,0.755639880952381,0.20538690476190474,0.2833333333333333,0.4949187636375427,0.5543053150177002,0.25880756974220276,0.0
25,0.7826010584831238,0.7600892857142857,0.1998214285714286,0.28,0.46749550104141235,0.5410826802253723,0.22282098233699799,0.0
30,0.751076877117157,0.7652083333333334,0.19291666666666665,0.2766666666666666,0.4458310306072235,0.5300108194351196,0.20120219886302948,0.0
35,0.7206357717514038,0.772157738095238,0.18235119047619047,0.2733333333333333,0.4251762628555298,0.515937089920044,0.18745480477809906,0.0
40,0.6943972706794739,0.7750446428571428,0.1799107142857143,0.27,0.40630680322647095,0.5053530931472778,0.17706960439682007,0.0
45,0.6689057946205139,0.7836011904761904,0.1761309523809524,0.2566666666666667,0.3877274990081787,0.49457234144210815,0.16946060955524445,0.0
50,0.6440026164054871,0.7817113095238095,0.1732440476190476,0.2633333333333333,0.37053975462913513,0.4815271198749542,0.16349641978740692,0.0
55,0.6260207891464233,0.784375,0.17124999999999999,0.26,0.3575782775878906,0.4734554886817932,0.1585739701986313,0.0
60,0.6059572100639343,0.7868154761904762,0.16970238095238097,0.2566666666666667,0.343212753534317,0.46355319023132324,0.15483957529067993,0.0
65,0.5886476039886475,0.7894345238095238,0.16779761904761906,0.2533333333333333,0.3316473662853241,0.45353907346725464,0.15115337073802948,0.0
70,0.5711411237716675,0.7907142857142857,0.1685714285714286,0.25,0.3187786936759949,0.44558432698249817,0.14785136282444,0.0
