EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO,LOSS_INITIAL_CONSISTENCY,VOICE_RESIDUAL_STD,VOICE_RESIDUAL_MEAN,VOICE_RESIDUAL_SATURATION,MUSIC_RESIDUAL_STD,MUSIC_RESIDUAL_MEAN,MUSIC_RESIDUAL_SATURATION,FILE_RESIDUAL_STD,FILE_RESIDUAL_MEAN,FILE_RESIDUAL_SATURATION
0,,0.8205834206792086,0.8479999817398483,0.8616121113734749,0.7405454545454545,,,,,,,,,,,,,,,,,,,,,,,,
2,0.17168279209948,0.819251155335928,0.8362418275199552,0.8516117670208577,0.726,0.6665921991329584,0.12796952830284686,0.164996125054226,0.8583459385591953,0.40754008248670776,0.008448749662212453,0.1631048903684711,0.008448749662212453,0.3691680613182374,2.4339425750632784,0.02614297066839523,0.10245595651455612,0.26396741862617323,0.06269804267351752,0.026996948144662736,0.2834479496079177,0.0016831116624577763,0.0,0.7818769999367077,1.4194941671331123,0.2324666812322482,0.1744008367721997,0.045319249129158044,0.0
4,0.16980513640267042,0.8202677154544995,0.8351491176382713,0.8507237800078709,0.7266666666666667,0.653882262310875,0.12756034919982823,0.17368574603576564,0.8514070660617221,0.4222591775121973,0.007984452877443895,0.17021834719648113,0.007984452877443895,0.36736954731950117,2.304681326322888,0.02453850661589769,0.10859330631190198,0.24265951088708432,0.05563716259113147,0.02717254302042782,0.12216857343316112,-0.02350030029476674,0.0,0.8063810390377354,1.4237025567223949,0.25671837448110113,0.10219066010859885,0.018059086138994516,0.0
6,0.17735824408704665,0.8215460272273037,0.8346270605462788,0.8483500098386462,0.728,0.6494968563725996,0.13058895662204542,0.16767863377891667,0.8516557126199428,0.4107872022695802,0.007894087540836012,0.16982515001511989,0.007894087540836012,0.3573961583017117,2.2908837703330005,0.025683065917776127,0.10654702440208427,0.23053909230291547,0.08061109425555636,0.025959016277978374,0.07322084716089887,-0.01947022020850733,0.0,0.7874190456946872,1.339228216328611,0.15097225256718375,0.05495697813598293,0.0005404596065486659,0.0
8,0.17427566207183567,0.8209465673713783,0.8352142911335732,0.8511712908303817,0.724,0.6426531974588546,0.1280129986009247,0.16737811831278993,0.8619817328869256,0.41135256451338603,0.008105908259819088,0.17222583195440788,0.008105908259819088,0.3567980783910228,2.2236878295194478,0.024073458087985913,0.11892175726273778,0.2645806300075274,0.07208300180131676,0.02601971719274646,0.04489501559163235,-0.011802112323432727,0.0,0.752676254151961,1.4498755859084116,0.19226567620712257,0.03900962810216366,0.006815127215647501,0.0
10,0.17054697016800813,0.8197255907193672,0.8342870217332116,0.8511371999212908,0.725,0.6598981449297115,0.1283636422994644,0.1636189967671882,0.8563201887097525,0.4192028723620064,0.007794585358988568,0.17096203962220483,0.007794585358988568,0.35174417766320765,2.1620652272333554,0.024303863102753197,0.09537929353101204,0.25639242067265866,0.06156736932780631,0.023155512227977983,0.03216869543179679,-0.009237013587616534,0.0,0.7561423937210456,1.389113012691913,0.14157745247979026,0.03068846965922537,0.00035617983370863905,0.0
12,0.17047792786167035,0.821105500837304,0.8347555659673621,0.8509427882723337,0.725,0.649580916213752,0.1252958269521075,0.16655219897664897,0.8589029059332994,0.42075559222579595,0.0076921301600245285,0.17219295178479815,0.0076921301600245285,0.34931964241894914,2.1364087919097634,0.024499163062853824,0.12285012118592198,0.2162976100373624,0.0708810389180904,0.023765700063042676,0.028471205693052636,-0.005025824626632196,0.0,0.7601453484560562,1.4201554868685355,0.156871313087175,0.028568366634795127,0.00748181786194447,0.0
14,0.16815755580073552,0.8208906554009548,0.8346147539436478,0.8510046241637149,0.725,0.6510085178811852,0.12297514142473194,0.1641722017848314,0.8616450096182433,0.41540950093483064,0.007895526858959485,0.17208428616189483,0.007895526858959485,0.35132205477053713,2.1412756647128917,0.023521582573472012,0.1282560046061425,0.23278352070978794,0.07048481206407323,0.021611815570361414,0.024576678125214517,-0.003979639128404606,0.0,0.763880097886993,1.4173587413346973,0.14769499672274417,0.02629082547839757,0.0005765404065499952,0.0
