NONPHONE_W,PHONE_W,dev_FILE_EER,dev_ADS,factorial_FILE_EER,factorial_ADS,phone_FILE_EER,phone_ADS,yue_FILE_EER,yue_ADS,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,AUDIT_MIN_DELTA,AUDIT_MEAN_DELTA
0.2,0.25,0.24181818181818182,0.7293766233766233,0.21527272727272728,0.7655064935064936,0.17414285714285713,0.7759285714285714,0.15964673913043476,0.8416954476390837,0.0314545454545454,0.020000000000000018,0.04207142857142854,0.013247282608695676,0.013247282608695676,0.02510623706004141
0.2,0.15,0.24763636363636365,0.7264675324675325,0.21527272727272728,0.7655064935064936,0.1817142857142857,0.7721428571428571,0.15964673913043476,0.8416954476390837,0.02854545454545454,0.020000000000000018,0.038285714285714256,0.013247282608695676,0.013247282608695676,0.02384433229813665
0.2,0.2,0.24763636363636365,0.7264675324675325,0.21527272727272728,0.7655064935064936,0.1824285714285714,0.7717857142857143,0.15964673913043476,0.8416954476390837,0.02854545454545454,0.020000000000000018,0.03792857142857142,0.013247282608695676,0.013247282608695676,0.023725284679089038
0.15,0.25,0.24763636363636365,0.7264675324675325,0.23236363636363638,0.7569610389610391,0.17414285714285713,0.7759285714285714,0.18070652173913043,0.8311655563347359,0.02854545454545454,0.011454545454545495,0.04207142857142854,0.0027173913043478937,0.0027173913043478937,0.018747788443440643
0.25,0.25,0.24945454545454543,0.7255584415584416,0.21527272727272728,0.7655064935064936,0.17414285714285713,0.7759285714285714,0.1861413043478261,0.828448165030388,0.02763636363636368,0.020000000000000018,0.04207142857142854,0.0,0.0,0.020690476190476186
0.2,0.125,0.25527272727272726,0.7226493506493507,0.21527272727272728,0.7655064935064936,0.18999999999999997,0.768,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.020000000000000018,0.03414285714285714,0.013247282608695676,0.013247282608695676,0.02246337991718428
0.2,0.1,0.25527272727272726,0.7226493506493507,0.21527272727272728,0.7655064935064936,0.19414285714285714,0.7659285714285714,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.020000000000000018,0.03207142857142853,0.013247282608695676,0.013247282608695676,0.021772903726708075
0.2,0.075,0.25527272727272726,0.7226493506493507,0.22472727272727272,0.7607792207792209,0.20585714285714285,0.7600714285714286,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.015272727272727327,0.026214285714285745,0.013247282608695676,0.013247282608695676,0.018244765198569584
0.2,0.05,0.25527272727272726,0.7226493506493507,0.22472727272727272,0.7607792207792209,0.22242857142857142,0.7517857142857143,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.015272727272727327,0.017928571428571405,0.013247282608695676,0.013247282608695676,0.015482860436664803
0.2,0.025,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.24242857142857144,0.7417857142857143,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.011454545454545495,0.007928571428571396,0.013247282608695676,0.007928571428571396,0.010876799830604189
0.125,0.25,0.25527272727272726,0.7226493506493507,0.24,0.7531428571428572,0.17414285714285713,0.7759285714285714,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.007636363636363663,0.04207142857142854,0.013247282608695676,0.007636363636363663,0.020985024938829294
0.15,0.15,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.1817142857142857,0.7721428571428571,0.18070652173913043,0.8311655563347359,0.02472727272727271,0.011454545454545495,0.038285714285714256,0.0027173913043478937,0.0027173913043478937,0.01748588368153588
0.15,0.2,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.1824285714285714,0.7717857142857143,0.18070652173913043,0.8311655563347359,0.02472727272727271,0.011454545454545495,0.03792857142857142,0.0027173913043478937,0.0027173913043478937,0.01736683606248827
0.2,0.0,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.2582857142857143,0.7338571428571429,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.011454545454545495,0.0,0.013247282608695676,0.0,0.008233942687747057
0.125,0.15,0.2570909090909091,0.7217402597402598,0.24,0.7531428571428572,0.1817142857142857,0.7721428571428571,0.15964673913043476,0.8416954476390837,0.02381818181818185,0.007636363636363663,0.038285714285714256,0.013247282608695676,0.007636363636363663,0.01972312017692453
0.125,0.2,0.2570909090909091,0.7217402597402598,0.24,0.7531428571428572,0.1824285714285714,0.7717857142857143,0.15964673913043476,0.8416954476390837,0.02381818181818185,0.007636363636363663,0.03792857142857142,0.013247282608695676,0.007636363636363663,0.019604072557876922
0.25,0.15,0.2570909090909091,0.7217402597402598,0.21527272727272728,0.7655064935064936,0.1817142857142857,0.7721428571428571,0.1861413043478261,0.828448165030388,0.02381818181818185,0.020000000000000018,0.038285714285714256,0.0,0.0,0.019428571428571424
0.25,0.2,0.2570909090909091,0.7217402597402598,0.21527272727272728,0.7655064935064936,0.1824285714285714,0.7717857142857143,0.1861413043478261,0.828448165030388,0.02381818181818185,0.020000000000000018,0.03792857142857142,0.0,0.0,0.019309523809523815
0.15,0.125,0.2629090909090909,0.7188311688311688,0.23236363636363638,0.7569610389610391,0.18999999999999997,0.768,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.011454545454545495,0.03414285714285714,0.0027173913043478937,0.0027173913043478937,0.01610493130058351
0.15,0.1,0.2629090909090909,0.7188311688311688,0.23054545454545455,0.7578701298701299,0.19414285714285714,0.7659285714285714,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.012363636363636354,0.03207142857142853,0.0027173913043478937,0.0027173913043478937,0.015717485413137593
0.15,0.075,0.2629090909090909,0.7188311688311688,0.23236363636363638,0.7569610389610391,0.20585714285714285,0.7600714285714286,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.011454545454545495,0.026214285714285745,0.0027173913043478937,0.0027173913043478937,0.013462074157726378
0.15,0.025,0.2629090909090909,0.7188311688311688,0.24,0.7531428571428572,0.24242857142857144,0.7417857142857143,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.007636363636363663,0.007928571428571396,0.0027173913043478937,0.0027173913043478937,0.006094108789760984
0.25,0.125,0.2629090909090909,0.7188311688311688,0.20945454545454545,0.7684155844155844,0.18999999999999997,0.768,0.1861413043478261,0.828448165030388,0.020909090909090877,0.02290909090909088,0.03414285714285714,0.0,0.0,0.019017316017316006
0.25,0.1,0.2629090909090909,0.7188311688311688,0.20763636363636362,0.7693246753246754,0.19414285714285714,0.7659285714285714,0.1861413043478261,0.828448165030388,0.020909090909090877,0.02381818181818185,0.03207142857142853,0.0,0.0,0.018629870129870125
0.25,0.075,0.2629090909090909,0.7188311688311688,0.20945454545454545,0.7684155844155844,0.20585714285714285,0.7600714285714286,0.1861413043478261,0.828448165030388,0.020909090909090877,0.02290909090909088,0.026214285714285745,0.0,0.0,0.016374458874458875
0.15,0.0,0.2629090909090909,0.7188311688311688,0.24,0.7531428571428572,0.2582857142857143,0.7338571428571429,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.007636363636363663,0.0,0.0027173913043478937,0.0,0.0034512516469038523
0.125,0.1,0.26472727272727276,0.717922077922078,0.23236363636363638,0.7569610389610391,0.19414285714285714,0.7659285714285714,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.011454545454545495,0.03207142857142853,0.013247282608695676,0.011454545454545495,0.018924418878223232
0.125,0.125,0.26472727272727276,0.717922077922078,0.23818181818181816,0.7540519480519481,0.18999999999999997,0.768,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.008545454545454523,0.03414285714285714,0.013247282608695676,0.008545454545454523,0.018645198099002447
0.125,0.075,0.26472727272727276,0.717922077922078,0.23818181818181816,0.7540519480519481,0.20585714285714285,0.7600714285714286,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.008545454545454523,0.026214285714285745,0.013247282608695676,0.008545454545454523,0.016002340956145316
0.125,0.05,0.26472727272727276,0.717922077922078,0.24,0.7531428571428572,0.22242857142857142,0.7517857142857143,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.007636363636363663,0.017928571428571405,0.013247282608695676,0.007636363636363663,0.012937405891210249
0.125,0.025,0.26472727272727276,0.717922077922078,0.24763636363636365,0.7493246753246754,0.24242857142857144,0.7417857142857143,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.0038181818181818317,0.007928571428571396,0.013247282608695676,0.0038181818181818317,0.008331345285149635
0.15,0.05,0.26472727272727276,0.717922077922078,0.23236363636363638,0.7569610389610391,0.22242857142857142,0.7517857142857143,0.18070652173913043,0.8311655563347359,0.020000000000000018,0.011454545454545495,0.017928571428571405,0.0027173913043478937,0.0027173913043478937,0.010700169395821598
0.25,0.05,0.26472727272727276,0.717922077922078,0.21527272727272728,0.7655064935064936,0.22242857142857142,0.7517857142857143,0.1861413043478261,0.828448165030388,0.020000000000000018,0.020000000000000018,0.017928571428571405,0.0,0.0,0.012642857142857141
0.25,0.025,0.26472727272727276,0.717922077922078,0.21527272727272728,0.7655064935064936,0.24242857142857144,0.7417857142857143,0.1861413043478261,0.828448165030388,0.020000000000000018,0.020000000000000018,0.007928571428571396,0.0,0.0,0.009309523809523804
0.25,0.0,0.26472727272727276,0.717922077922078,0.21527272727272728,0.7655064935064936,0.2582857142857143,0.7338571428571429,0.1861413043478261,0.828448165030388,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.006666666666666672
0.125,0.0,0.26472727272727276,0.717922077922078,0.24763636363636365,0.7493246753246754,0.2582857142857143,0.7338571428571429,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.0038181818181818317,0.0,0.013247282608695676,0.0,0.005688488142292503
0.1,0.15,0.27054545454545453,0.715012987012987,0.24763636363636365,0.7493246753246754,0.1817142857142857,0.7721428571428571,0.15964673913043476,0.8416954476390837,0.017090909090909046,0.0038181818181818317,0.038285714285714256,0.013247282608695676,0.0038181818181818317,0.018450392904197255
0.1,0.025,0.27054545454545453,0.715012987012987,0.24763636363636365,0.7493246753246754,0.24242857142857144,0.7417857142857143,0.15964673913043476,0.8416954476390837,0.017090909090909046,0.0038181818181818317,0.007928571428571396,0.013247282608695676,0.0038181818181818317,0.008331345285149635
0.1,0.0,0.27054545454545453,0.715012987012987,0.24763636363636365,0.7493246753246754,0.2582857142857143,0.7338571428571429,0.15964673913043476,0.8416954476390837,0.017090909090909046,0.0038181818181818317,0.0,0.013247282608695676,0.0,0.005688488142292503
0.1,0.1,0.27236363636363636,0.7141038961038961,0.24,0.7531428571428572,0.19414285714285714,0.7659285714285714,0.15964673913043476,0.8416954476390837,0.016181818181818186,0.007636363636363663,0.03207142857142853,0.013247282608695676,0.007636363636363663,0.017651691605495956
0.1,0.125,0.27236363636363636,0.7141038961038961,0.24181818181818182,0.7522337662337663,0.18999999999999997,0.768,0.15964673913043476,0.8416954476390837,0.016181818181818186,0.006727272727272693,0.03414285714285714,0.013247282608695676,0.006727272727272693,0.018039137492941837
0.1,0.075,0.27236363636363636,0.7141038961038961,0.24181818181818182,0.7522337662337663,0.20585714285714285,0.7600714285714286,0.15964673913043476,0.8416954476390837,0.016181818181818186,0.006727272727272693,0.026214285714285745,0.013247282608695676,0.006727272727272693,0.015396280350084704
0.1,0.2,0.27236363636363636,0.7141038961038961,0.24763636363636365,0.7493246753246754,0.1824285714285714,0.7717857142857143,0.15964673913043476,0.8416954476390837,0.016181818181818186,0.0038181818181818317,0.03792857142857142,0.013247282608695676,0.0038181818181818317,0.018331345285149642
0.1,0.05,0.27236363636363636,0.7141038961038961,0.24763636363636365,0.7493246753246754,0.22242857142857142,0.7517857142857143,0.15964673913043476,0.8416954476390837,0.016181818181818186,0.0038181818181818317,0.017928571428571405,0.013247282608695676,0.0038181818181818317,0.011664678618482971
0.075,0.25,0.27236363636363636,0.7141038961038961,0.25527272727272726,0.7455064935064936,0.17414285714285713,0.7759285714285714,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0,0.04207142857142854,0.018682065217391353,0.0,0.020251164596273297
0.075,0.15,0.27236363636363636,0.7141038961038961,0.25527272727272726,0.7455064935064936,0.1817142857142857,0.7721428571428571,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0,0.038285714285714256,0.018682065217391353,0.0,0.018989259834368537
0.075,0.2,0.27236363636363636,0.7141038961038961,0.25527272727272726,0.7455064935064936,0.1824285714285714,0.7717857142857143,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0,0.03792857142857142,0.018682065217391353,0.0,0.018870212215320925
0.1,0.25,0.27236363636363636,0.7141038961038961,0.25527272727272726,0.7455064935064936,0.17414285714285713,0.7759285714285714,0.15964673913043476,0.8416954476390837,0.016181818181818186,0.0,0.04207142857142854,0.013247282608695676,0.0,0.018439570393374738
0.075,0.125,0.27236363636363636,0.7141038961038961,0.25527272727272726,0.7455064935064936,0.18999999999999997,0.768,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0,0.03414285714285714,0.018682065217391353,0.0,0.017608307453416166
0.075,0.1,0.28,0.7102857142857143,0.25527272727272726,0.7455064935064936,0.19414285714285714,0.7659285714285714,0.14877717391304346,0.8471302302477793,0.012363636363636354,0.0,0.03207142857142853,0.018682065217391353,0.0,0.01691783126293996
0.075,0.075,0.28,0.7102857142857143,0.25527272727272726,0.7455064935064936,0.20585714285714285,0.7600714285714286,0.14877717391304346,0.8471302302477793,0.012363636363636354,0.0,0.026214285714285745,0.018682065217391353,0.0,0.014965450310559033
0.075,0.0,0.28,0.7102857142857143,0.25527272727272726,0.7455064935064936,0.2582857142857143,0.7338571428571429,0.14877717391304346,0.8471302302477793,0.012363636363636354,0.0,0.0,0.018682065217391353,0.0,0.0062273550724637845
0.05,0.15,0.28181818181818186,0.7093766233766233,0.24763636363636365,0.7493246753246754,0.1817142857142857,0.7721428571428571,0.14877717391304346,0.8471302302477793,0.011454545454545384,0.0038181818181818317,0.038285714285714256,0.018682065217391353,0.0038181818181818317,0.020261987107095814
0.05,0.2,0.28181818181818186,0.7093766233766233,0.24763636363636365,0.7493246753246754,0.1824285714285714,0.7717857142857143,0.14877717391304346,0.8471302302477793,0.011454545454545384,0.0038181818181818317,0.03792857142857142,0.018682065217391353,0.0038181818181818317,0.0201429394880482
0.05,0.125,0.28181818181818186,0.7093766233766233,0.24763636363636365,0.7493246753246754,0.18999999999999997,0.768,0.14877717391304346,0.8471302302477793,0.011454545454545384,0.0038181818181818317,0.03414285714285714,0.018682065217391353,0.0038181818181818317,0.018881034726143442
