NONPHONE_W,PHONE_W,dev_FILE_EER,dev_ADS,factorial_FILE_EER,factorial_ADS,phone_FILE_EER,phone_ADS,yue_FILE_EER,yue_ADS,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,AUDIT_MIN_DELTA,AUDIT_MEAN_DELTA
0.25,0.25,0.24763636363636365,0.7264675324675325,0.22472727272727272,0.7607792207792209,0.17585714285714285,0.7750714285714286,0.15421195652173914,0.8444128389434316,0.02854545454545454,0.015272727272727327,0.04121428571428576,0.01596467391304357,0.015272727272727327,0.024150562300018885
0.2,0.25,0.24763636363636365,0.7264675324675325,0.23236363636363638,0.7569610389610391,0.17585714285714285,0.7750714285714286,0.15421195652173914,0.8444128389434316,0.02854545454545454,0.011454545454545495,0.04121428571428576,0.01596467391304357,0.011454545454545495,0.02287783502729161
0.25,0.2,0.24945454545454543,0.7255584415584416,0.22472727272727272,0.7607792207792209,0.18000000000000002,0.773,0.15421195652173914,0.8444128389434316,0.02763636363636368,0.015272727272727327,0.039142857142857146,0.01596467391304357,0.015272727272727327,0.023460086109542682
0.2,0.2,0.24945454545454543,0.7255584415584416,0.23054545454545455,0.7578701298701299,0.18000000000000002,0.773,0.15421195652173914,0.8444128389434316,0.02763636363636368,0.012363636363636354,0.039142857142857146,0.01596467391304357,0.012363636363636354,0.02249038913984569
0.25,0.15,0.25527272727272726,0.7226493506493507,0.21527272727272728,0.7655064935064936,0.18414285714285714,0.7709285714285714,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.020000000000000018,0.03707142857142853,0.01596467391304357,0.01596467391304357,0.02434536749482404
0.2,0.15,0.25527272727272726,0.7226493506493507,0.22472727272727272,0.7607792207792209,0.18414285714285714,0.7709285714285714,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.015272727272727327,0.03707142857142853,0.01596467391304357,0.015272727272727327,0.022769609919066475
0.15,0.25,0.25527272727272726,0.7226493506493507,0.24,0.7531428571428572,0.17585714285714285,0.7750714285714286,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.007636363636363663,0.04121428571428576,0.01596467391304357,0.007636363636363663,0.02160510775456433
0.15,0.2,0.25527272727272726,0.7226493506493507,0.24,0.7531428571428572,0.18000000000000002,0.773,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.007636363636363663,0.039142857142857146,0.01596467391304357,0.007636363636363663,0.020914631564088126
0.2,0.025,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.24585714285714283,0.7400714285714286,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.011454545454545495,0.006214285714285728,0.01596467391304357,0.006214285714285728,0.011211168360624931
0.125,0.25,0.25527272727272726,0.7226493506493507,0.24763636363636365,0.7493246753246754,0.17585714285714285,0.7750714285714286,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.0038181818181818317,0.04121428571428576,0.01596467391304357,0.0038181818181818317,0.020332380481837053
0.2,0.0,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.2582857142857143,0.7338571428571429,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.011454545454545495,0.0,0.01596467391304357,0.0,0.009139739789196355
0.2,0.1,0.2570909090909091,0.7217402597402598,0.2229090909090909,0.7616883116883117,0.19414285714285714,0.7659285714285714,0.15421195652173914,0.8444128389434316,0.02381818181818185,0.016181818181818186,0.03207142857142853,0.01596467391304357,0.01596467391304357,0.021405973555430096
0.2,0.125,0.2570909090909091,0.7217402597402598,0.22472727272727272,0.7607792207792209,0.1882857142857143,0.7688571428571429,0.15421195652173914,0.8444128389434316,0.02381818181818185,0.015272727272727327,0.03500000000000003,0.01596467391304357,0.015272727272727327,0.02207913372859031
0.2,0.075,0.2570909090909091,0.7217402597402598,0.22472727272727272,0.7607792207792209,0.20585714285714285,0.7600714285714286,0.15421195652173914,0.8444128389434316,0.02381818181818185,0.015272727272727327,0.026214285714285745,0.01596467391304357,0.015272727272727327,0.01915056230001888
0.2,0.05,0.2570909090909091,0.7217402597402598,0.22472727272727272,0.7607792207792209,0.22414285714285714,0.7509285714285714,0.15421195652173914,0.8444128389434316,0.02381818181818185,0.015272727272727327,0.017071428571428515,0.01596467391304357,0.015272727272727327,0.016102943252399804
0.25,0.125,0.2629090909090909,0.7188311688311688,0.21527272727272728,0.7655064935064936,0.1882857142857143,0.7688571428571429,0.15421195652173914,0.8444128389434316,0.020909090909090877,0.020000000000000018,0.03500000000000003,0.01596467391304357,0.01596467391304357,0.023654891304347874
0.25,0.1,0.2629090909090909,0.7188311688311688,0.21527272727272728,0.7655064935064936,0.19414285714285714,0.7659285714285714,0.15421195652173914,0.8444128389434316,0.020909090909090877,0.020000000000000018,0.03207142857142853,0.01596467391304357,0.01596467391304357,0.022678700828157372
0.25,0.025,0.2629090909090909,0.7188311688311688,0.22472727272727272,0.7607792207792209,0.24585714285714283,0.7400714285714286,0.15421195652173914,0.8444128389434316,0.020909090909090877,0.015272727272727327,0.006214285714285728,0.01596467391304357,0.006214285714285728,0.012483895633352208
0.125,0.2,0.2629090909090909,0.7188311688311688,0.24763636363636365,0.7493246753246754,0.18000000000000002,0.773,0.15421195652173914,0.8444128389434316,0.020909090909090877,0.0038181818181818317,0.039142857142857146,0.01596467391304357,0.0038181818181818317,0.01964190429136085
0.25,0.0,0.2629090909090909,0.7188311688311688,0.22472727272727272,0.7607792207792209,0.2582857142857143,0.7338571428571429,0.15421195652173914,0.8444128389434316,0.020909090909090877,0.015272727272727327,0.0,0.01596467391304357,0.0,0.010412467061923633
0.25,0.075,0.26472727272727276,0.717922077922078,0.21709090909090906,0.7645974025974027,0.20585714285714285,0.7600714285714286,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.01909090909090916,0.026214285714285745,0.01596467391304357,0.01596467391304357,0.020423289572746157
0.25,0.05,0.26472727272727276,0.717922077922078,0.2229090909090909,0.7616883116883117,0.22414285714285714,0.7509285714285714,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.016181818181818186,0.017071428571428515,0.01596467391304357,0.01596467391304357,0.01640597355543009
0.15,0.15,0.26472727272727276,0.717922077922078,0.23818181818181816,0.7540519480519481,0.18414285714285714,0.7709285714285714,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.008545454545454523,0.03707142857142853,0.01596467391304357,0.008545454545454523,0.020527185676642207
0.125,0.15,0.26472727272727276,0.717922077922078,0.24,0.7531428571428572,0.18414285714285714,0.7709285714285714,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.007636363636363663,0.03707142857142853,0.01596467391304357,0.007636363636363663,0.020224155373611923
0.15,0.025,0.26472727272727276,0.717922077922078,0.24,0.7531428571428572,0.24585714285714283,0.7400714285714286,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.007636363636363663,0.006214285714285728,0.01596467391304357,0.006214285714285728,0.009938441087897654
0.125,0.025,0.26472727272727276,0.717922077922078,0.24763636363636365,0.7493246753246754,0.24585714285714283,0.7400714285714286,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.0038181818181818317,0.006214285714285728,0.01596467391304357,0.0038181818181818317,0.008665713815170376
0.1,0.15,0.26472727272727276,0.717922077922078,0.25527272727272726,0.7455064935064936,0.18414285714285714,0.7709285714285714,0.14877717391304346,0.8471302302477793,0.020000000000000018,0.0,0.03707142857142853,0.018682065217391353,0.0,0.01858449792960663
0.15,0.0,0.26472727272727276,0.717922077922078,0.24,0.7531428571428572,0.2582857142857143,0.7338571428571429,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.007636363636363663,0.0,0.01596467391304357,0.0,0.007867012516469077
0.125,0.0,0.26472727272727276,0.717922077922078,0.24763636363636365,0.7493246753246754,0.2582857142857143,0.7338571428571429,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.0038181818181818317,0.0,0.01596467391304357,0.0,0.0065942852437418
0.1,0.2,0.26472727272727276,0.717922077922078,0.2570909090909091,0.7445974025974027,0.18000000000000002,0.773,0.14877717391304346,0.8471302302477793,0.020000000000000018,-0.0009090909090908594,0.039142857142857146,0.018682065217391353,-0.0009090909090908594,0.018971943817052545
0.1,0.25,0.26472727272727276,0.717922077922078,0.2629090909090909,0.7416883116883117,0.17585714285714285,0.7750714285714286,0.14877717391304346,0.8471302302477793,0.020000000000000018,-0.0038181818181818317,0.04121428571428576,0.018682065217391353,-0.0038181818181818317,0.01869272303783176
0.15,0.125,0.27054545454545453,0.715012987012987,0.23236363636363638,0.7569610389610391,0.1882857142857143,0.7688571428571429,0.15421195652173914,0.8444128389434316,0.017090909090909046,0.011454545454545495,0.03500000000000003,0.01596467391304357,0.011454545454545495,0.02080640645586303
0.15,0.1,0.27054545454545453,0.715012987012987,0.23236363636363638,0.7569610389610391,0.19414285714285714,0.7659285714285714,0.15421195652173914,0.8444128389434316,0.017090909090909046,0.011454545454545495,0.03207142857142853,0.01596467391304357,0.011454545454545495,0.019830215979672532
0.15,0.075,0.27054545454545453,0.715012987012987,0.23818181818181816,0.7540519480519481,0.20585714285714285,0.7600714285714286,0.15421195652173914,0.8444128389434316,0.017090909090909046,0.008545454545454523,0.026214285714285745,0.01596467391304357,0.008545454545454523,0.016908138057594613
0.125,0.125,0.27054545454545453,0.715012987012987,0.24,0.7531428571428572,0.1882857142857143,0.7688571428571429,0.15421195652173914,0.8444128389434316,0.017090909090909046,0.007636363636363663,0.03500000000000003,0.01596467391304357,0.007636363636363663,0.019533679183135755
0.125,0.1,0.27054545454545453,0.715012987012987,0.24,0.7531428571428572,0.19414285714285714,0.7659285714285714,0.15421195652173914,0.8444128389434316,0.017090909090909046,0.007636363636363663,0.03207142857142853,0.01596467391304357,0.007636363636363663,0.018557488706945253
0.125,0.075,0.27054545454545453,0.715012987012987,0.24,0.7531428571428572,0.20585714285714285,0.7600714285714286,0.15421195652173914,0.8444128389434316,0.017090909090909046,0.007636363636363663,0.026214285714285745,0.01596467391304357,0.007636363636363663,0.016605107754564325
0.15,0.05,0.27054545454545453,0.715012987012987,0.24,0.7531428571428572,0.22414285714285714,0.7509285714285714,0.15421195652173914,0.8444128389434316,0.017090909090909046,0.007636363636363663,0.017071428571428515,0.01596467391304357,0.007636363636363663,0.01355748870694525
0.125,0.05,0.27236363636363636,0.7141038961038961,0.24181818181818182,0.7522337662337663,0.22414285714285714,0.7509285714285714,0.15421195652173914,0.8444128389434316,0.016181818181818186,0.006727272727272693,0.017071428571428515,0.01596467391304357,0.006727272727272693,0.013254458403914926
0.1,0.1,0.27236363636363636,0.7141038961038961,0.24763636363636365,0.7493246753246754,0.19414285714285714,0.7659285714285714,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0038181818181818317,0.03207142857142853,0.018682065217391353,0.0038181818181818317,0.01819055853566724
0.1,0.075,0.27236363636363636,0.7141038961038961,0.24763636363636365,0.7493246753246754,0.20585714285714285,0.7600714285714286,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0038181818181818317,0.026214285714285745,0.018682065217391353,0.0038181818181818317,0.01623817758328631
0.1,0.05,0.27236363636363636,0.7141038961038961,0.24945454545454543,0.7484155844155845,0.22414285714285714,0.7509285714285714,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0029090909090909722,0.017071428571428515,0.018682065217391353,0.0029090909090909722,0.012887528232636947
0.1,0.025,0.27236363636363636,0.7141038961038961,0.24945454545454543,0.7484155844155845,0.24585714285714283,0.7400714285714286,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0029090909090909722,0.006214285714285728,0.018682065217391353,0.0029090909090909722,0.00926848061358935
0.1,0.125,0.27236363636363636,0.7141038961038961,0.25527272727272726,0.7455064935064936,0.1882857142857143,0.7688571428571429,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0,0.03500000000000003,0.018682065217391353,0.0,0.01789402173913046
0.1,0.0,0.27236363636363636,0.7141038961038961,0.24945454545454543,0.7484155844155845,0.2582857142857143,0.7338571428571429,0.14877717391304346,0.8471302302477793,0.016181818181818186,0.0029090909090909722,0.0,0.018682065217391353,0.0,0.007197052042160775
0.075,0.125,0.2781818181818182,0.7111948051948052,0.24763636363636365,0.7493246753246754,0.1882857142857143,0.7688571428571429,0.14877717391304346,0.8471302302477793,0.013272727272727214,0.0038181818181818317,0.03500000000000003,0.018682065217391353,0.0038181818181818317,0.019166749011857737
0.075,0.25,0.2781818181818182,0.7111948051948052,0.25527272727272726,0.7455064935064936,0.17585714285714285,0.7750714285714286,0.14877717391304346,0.8471302302477793,0.013272727272727214,0.0,0.04121428571428576,0.018682065217391353,0.0,0.019965450310559036
0.075,0.15,0.2781818181818182,0.7111948051948052,0.25527272727272726,0.7455064935064936,0.18414285714285714,0.7709285714285714,0.14877717391304346,0.8471302302477793,0.013272727272727214,0.0,0.03707142857142853,0.018682065217391353,0.0,0.01858449792960663
0.075,0.1,0.28,0.7102857142857143,0.24763636363636365,0.7493246753246754,0.19414285714285714,0.7659285714285714,0.14877717391304346,0.8471302302477793,0.012363636363636354,0.0038181818181818317,0.03207142857142853,0.018682065217391353,0.0038181818181818317,0.01819055853566724
0.075,0.2,0.28,0.7102857142857143,0.25527272727272726,0.7455064935064936,0.18000000000000002,0.773,0.14877717391304346,0.8471302302477793,0.012363636363636354,0.0,0.039142857142857146,0.018682065217391353,0.0,0.019274974120082833
0.075,0.075,0.28,0.7102857142857143,0.25527272727272726,0.7455064935064936,0.20585714285714285,0.7600714285714286,0.14877717391304346,0.8471302302477793,0.012363636363636354,0.0,0.026214285714285745,0.018682065217391353,0.0,0.014965450310559033
0.075,0.05,0.28181818181818186,0.7093766233766233,0.25527272727272726,0.7455064935064936,0.22414285714285714,0.7509285714285714,0.14877717391304346,0.8471302302477793,0.011454545454545384,0.0,0.017071428571428515,0.018682065217391353,0.0,0.011917831262939957
0.075,0.025,0.28181818181818186,0.7093766233766233,0.2570909090909091,0.7445974025974027,0.24585714285714283,0.7400714285714286,0.14877717391304346,0.8471302302477793,0.011454545454545384,-0.0009090909090908594,0.006214285714285728,0.018682065217391353,-0.0009090909090908594,0.007995753340862074
0.075,0.0,0.28181818181818186,0.7093766233766233,0.2570909090909091,0.7445974025974027,0.2582857142857143,0.7338571428571429,0.14877717391304346,0.8471302302477793,0.011454545454545384,-0.0009090909090908594,0.0,0.018682065217391353,-0.0009090909090908594,0.005924324769433498
0.05,0.15,0.2876363636363636,0.7064675324675325,0.24763636363636365,0.7493246753246754,0.18414285714285714,0.7709285714285714,0.14877717391304346,0.8471302302477793,0.008545454545454523,0.0038181818181818317,0.03707142857142853,0.018682065217391353,0.0038181818181818317,0.019857225202333906
0.05,0.125,0.2876363636363636,0.7064675324675325,0.24763636363636365,0.7493246753246754,0.1882857142857143,0.7688571428571429,0.14877717391304346,0.8471302302477793,0.008545454545454523,0.0038181818181818317,0.03500000000000003,0.018682065217391353,0.0038181818181818317,0.019166749011857737
0.025,0.125,0.2894545454545454,0.7055584415584416,0.24763636363636365,0.7493246753246754,0.1882857142857143,0.7688571428571429,0.18070652173913043,0.8311655563347359,0.007636363636363663,0.0038181818181818317,0.03500000000000003,0.0027173913043478937,0.0027173913043478937,0.013845191040843252
0.05,0.25,0.2894545454545454,0.7055584415584416,0.25527272727272726,0.7455064935064936,0.17585714285714285,0.7750714285714286,0.14877717391304346,0.8471302302477793,0.007636363636363663,0.0,0.04121428571428576,0.018682065217391353,0.0,0.019965450310559036
0.025,0.15,0.2894545454545454,0.7055584415584416,0.25527272727272726,0.7455064935064936,0.18414285714285714,0.7709285714285714,0.18070652173913043,0.8311655563347359,0.007636363636363663,0.0,0.03707142857142853,0.0027173913043478937,0.0,0.013262939958592143
0.0,0.125,0.2894545454545454,0.7055584415584416,0.24763636363636365,0.7493246753246754,0.1882857142857143,0.7688571428571429,0.1861413043478261,0.828448165030388,0.007636363636363663,0.0038181818181818317,0.03500000000000003,0.0,0.0,0.012939393939393954
0.025,0.25,0.2894545454545454,0.7055584415584416,0.2570909090909091,0.7445974025974027,0.17585714285714285,0.7750714285714286,0.18070652173913043,0.8311655563347359,0.007636363636363663,-0.0009090909090908594,0.04121428571428576,0.0027173913043478937,-0.0009090909090908594,0.014340862036514265
0.05,0.1,0.29527272727272724,0.7026493506493506,0.24763636363636365,0.7493246753246754,0.19414285714285714,0.7659285714285714,0.14877717391304346,0.8471302302477793,0.004727272727272691,0.0038181818181818317,0.03207142857142853,0.018682065217391353,0.0038181818181818317,0.01819055853566724
0.05,0.075,0.29527272727272724,0.7026493506493506,0.24763636363636365,0.7493246753246754,0.20585714285714285,0.7600714285714286,0.14877717391304346,0.8471302302477793,0.004727272727272691,0.0038181818181818317,0.026214285714285745,0.018682065217391353,0.0038181818181818317,0.01623817758328631
0.05,0.05,0.29527272727272724,0.7026493506493506,0.24945454545454543,0.7484155844155845,0.22414285714285714,0.7509285714285714,0.14877717391304346,0.8471302302477793,0.004727272727272691,0.0029090909090909722,0.017071428571428515,0.018682065217391353,0.0029090909090909722,0.012887528232636947
0.05,0.025,0.29527272727272724,0.7026493506493506,0.24945454545454543,0.7484155844155845,0.24585714285714283,0.7400714285714286,0.14877717391304346,0.8471302302477793,0.004727272727272691,0.0029090909090909722,0.006214285714285728,0.018682065217391353,0.0029090909090909722,0.00926848061358935
0.025,0.1,0.29527272727272724,0.7026493506493506,0.24763636363636365,0.7493246753246754,0.19414285714285714,0.7659285714285714,0.18070652173913043,0.8311655563347359,0.004727272727272691,0.0038181818181818317,0.03207142857142853,0.0027173913043478937,0.0027173913043478937,0.012869000564652752
0.025,0.075,0.29527272727272724,0.7026493506493506,0.24763636363636365,0.7493246753246754,0.20585714285714285,0.7600714285714286,0.18070652173913043,0.8311655563347359,0.004727272727272691,0.0038181818181818317,0.026214285714285745,0.0027173913043478937,0.0027173913043478937,0.010916619612271824
0.025,0.05,0.29527272727272724,0.7026493506493506,0.24945454545454543,0.7484155844155845,0.22414285714285714,0.7509285714285714,0.18070652173913043,0.8311655563347359,0.004727272727272691,0.0029090909090909722,0.017071428571428515,0.0027173913043478937,0.0027173913043478937,0.007565970261622461
0.025,0.025,0.29527272727272724,0.7026493506493506,0.24945454545454543,0.7484155844155845,0.24585714285714283,0.7400714285714286,0.18070652173913043,0.8311655563347359,0.004727272727272691,0.0029090909090909722,0.006214285714285728,0.0027173913043478937,0.0027173913043478937,0.003946922642574864
0.05,0.2,0.29527272727272724,0.7026493506493506,0.25527272727272726,0.7455064935064936,0.18000000000000002,0.773,0.14877717391304346,0.8471302302477793,0.004727272727272691,0.0,0.039142857142857146,0.018682065217391353,0.0,0.019274974120082833
0.025,0.2,0.29527272727272724,0.7026493506493506,0.25527272727272726,0.7455064935064936,0.18000000000000002,0.773,0.18070652173913043,0.8311655563347359,0.004727272727272691,0.0,0.039142857142857146,0.0027173913043478937,0.0,0.013953416149068346
0.0,0.2,0.29527272727272724,0.7026493506493506,0.25527272727272726,0.7455064935064936,0.18000000000000002,0.773,0.1861413043478261,0.828448165030388,0.004727272727272691,0.0,0.039142857142857146,0.0,0.0,0.01304761904761905
0.05,0.0,0.29527272727272724,0.7026493506493506,0.24945454545454543,0.7484155844155845,0.2582857142857143,0.7338571428571429,0.14877717391304346,0.8471302302477793,0.004727272727272691,0.0029090909090909722,0.0,0.018682065217391353,0.0,0.007197052042160775
0.025,0.0,0.29527272727272724,0.7026493506493506,0.24763636363636365,0.7493246753246754,0.2582857142857143,0.7338571428571429,0.18070652173913043,0.8311655563347359,0.004727272727272691,0.0038181818181818317,0.0,0.0027173913043478937,0.0,0.002178524374176575
0.0,0.25,0.29527272727272724,0.7026493506493506,0.2570909090909091,0.7445974025974027,0.17585714285714285,0.7750714285714286,0.1861413043478261,0.828448165030388,0.004727272727272691,-0.0009090909090908594,0.04121428571428576,0.0,-0.0009090909090908594,0.013435064935064966
0.0,0.15,0.29527272727272724,0.7026493506493506,0.2570909090909091,0.7445974025974027,0.18414285714285714,0.7709285714285714,0.1861413043478261,0.828448165030388,0.004727272727272691,-0.0009090909090908594,0.03707142857142853,0.0,-0.0009090909090908594,0.012054112554112558
0.0,0.1,0.30472727272727274,0.6979220779220779,0.24763636363636365,0.7493246753246754,0.19414285714285714,0.7659285714285714,0.1861413043478261,0.828448165030388,0.0,0.0038181818181818317,0.03207142857142853,0.0,0.0,0.011963203463203453
0.0,0.075,0.30472727272727274,0.6979220779220779,0.24945454545454543,0.7484155844155845,0.20585714285714285,0.7600714285714286,0.1861413043478261,0.828448165030388,0.0,0.0029090909090909722,0.026214285714285745,0.0,0.0,0.00970779220779224
0.0,0.05,0.30472727272727274,0.6979220779220779,0.25527272727272726,0.7455064935064936,0.22414285714285714,0.7509285714285714,0.1861413043478261,0.828448165030388,0.0,0.0,0.017071428571428515,0.0,0.0,0.005690476190476172
0.0,0.025,0.30472727272727274,0.6979220779220779,0.25527272727272726,0.7455064935064936,0.24585714285714283,0.7400714285714286,0.1861413043478261,0.828448165030388,0.0,0.0,0.006214285714285728,0.0,0.0,0.002071428571428576
0.0,0.0,0.30472727272727274,0.6979220779220779,0.25527272727272726,0.7455064935064936,0.2582857142857143,0.7338571428571429,0.1861413043478261,0.828448165030388,0.0,0.0,0.0,0.0,0.0,0.0
