NONPHONE_W,PHONE_W,dev_FILE_EER,dev_ADS,factorial_FILE_EER,factorial_ADS,phone_FILE_EER,phone_ADS,yue_FILE_EER,yue_ADS,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,AUDIT_MIN_DELTA,AUDIT_MEAN_DELTA
0.25,0.25,0.24,0.7302857142857143,0.2229090909090909,0.7616883116883117,0.1582857142857143,0.7838571428571428,0.1861413043478261,0.828448165030388,0.03236363636363637,0.016181818181818186,0.04999999999999993,0.0,0.0,0.02206060606060604
0.25,0.2,0.24,0.7302857142857143,0.21709090909090906,0.7645974025974027,0.16585714285714287,0.7800714285714285,0.1861413043478261,0.828448165030388,0.03236363636363637,0.01909090909090916,0.04621428571428565,0.0,0.0,0.02176839826839827
0.2,0.2,0.24181818181818182,0.7293766233766233,0.22472727272727272,0.7607792207792209,0.16585714285714287,0.7800714285714285,0.18070652173913043,0.8311655563347359,0.0314545454545454,0.015272727272727327,0.04621428571428565,0.0027173913043478937,0.0027173913043478937,0.02140146809712029
0.15,0.25,0.24763636363636365,0.7264675324675325,0.23236363636363638,0.7569610389610391,0.1582857142857143,0.7838571428571428,0.15964673913043476,0.8416954476390837,0.02854545454545454,0.011454545454545495,0.04999999999999993,0.013247282608695676,0.011454545454545495,0.0249006093544137
0.15,0.2,0.24763636363636365,0.7264675324675325,0.23236363636363638,0.7569610389610391,0.16585714285714287,0.7800714285714285,0.15964673913043476,0.8416954476390837,0.02854545454545454,0.011454545454545495,0.04621428571428565,0.013247282608695676,0.011454545454545495,0.02363870459250894
0.2,0.25,0.24763636363636365,0.7264675324675325,0.22472727272727272,0.7607792207792209,0.1582857142857143,0.7838571428571428,0.18070652173913043,0.8311655563347359,0.02854545454545454,0.015272727272727327,0.04999999999999993,0.0027173913043478937,0.0027173913043478937,0.02266337285902505
0.25,0.15,0.24763636363636365,0.7264675324675325,0.21527272727272728,0.7655064935064936,0.1724285714285714,0.7767857142857143,0.1861413043478261,0.828448165030388,0.02854545454545454,0.020000000000000018,0.04292857142857143,0.0,0.0,0.02097619047619048
0.25,0.125,0.24945454545454543,0.7255584415584416,0.20945454545454545,0.7684155844155844,0.1782857142857143,0.7738571428571429,0.1861413043478261,0.828448165030388,0.02763636363636368,0.02290909090909088,0.040000000000000036,0.0,0.0,0.02096969696969697
0.25,0.1,0.24945454545454543,0.7255584415584416,0.20763636363636362,0.7693246753246754,0.18999999999999997,0.768,0.1861413043478261,0.828448165030388,0.02763636363636368,0.02381818181818185,0.03414285714285714,0.0,0.0,0.01932034632034633
0.25,0.075,0.24945454545454543,0.7255584415584416,0.21527272727272728,0.7655064935064936,0.19585714285714287,0.7650714285714286,0.1861413043478261,0.828448165030388,0.02763636363636368,0.020000000000000018,0.03121428571428575,0.0,0.0,0.017071428571428588
0.15,0.15,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.1724285714285714,0.7767857142857143,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.011454545454545495,0.04292857142857143,0.013247282608695676,0.011454545454545495,0.022543466497270865
0.15,0.125,0.25527272727272726,0.7226493506493507,0.23236363636363638,0.7569610389610391,0.1782857142857143,0.7738571428571429,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.011454545454545495,0.040000000000000036,0.013247282608695676,0.011454545454545495,0.0215672760210804
0.125,0.2,0.25527272727272726,0.7226493506493507,0.23818181818181816,0.7540519480519481,0.16585714285714287,0.7800714285714285,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.008545454545454523,0.04621428571428565,0.013247282608695676,0.008545454545454523,0.02266900762281195
0.125,0.25,0.25527272727272726,0.7226493506493507,0.24,0.7531428571428572,0.1582857142857143,0.7838571428571428,0.15964673913043476,0.8416954476390837,0.02472727272727271,0.007636363636363663,0.04999999999999993,0.013247282608695676,0.007636363636363663,0.023627882081686424
0.1,0.2,0.25527272727272726,0.7226493506493507,0.24763636363636365,0.7493246753246754,0.16585714285714287,0.7800714285714285,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.0038181818181818317,0.04621428571428565,0.01596467391304357,0.0038181818181818317,0.021999047148503686
0.1,0.25,0.25527272727272726,0.7226493506493507,0.24945454545454543,0.7484155844155845,0.1582857142857143,0.7838571428571428,0.15421195652173914,0.8444128389434316,0.02472727272727271,0.0029090909090909722,0.04999999999999993,0.01596467391304357,0.0029090909090909722,0.022957921607378157
0.2,0.15,0.25527272727272726,0.7226493506493507,0.2229090909090909,0.7616883116883117,0.1724285714285714,0.7767857142857143,0.18070652173913043,0.8311655563347359,0.02472727272727271,0.016181818181818186,0.04292857142857143,0.0027173913043478937,0.0027173913043478937,0.020609260304912502
0.2,0.125,0.25527272727272726,0.7226493506493507,0.21709090909090906,0.7645974025974027,0.1782857142857143,0.7738571428571429,0.18070652173913043,0.8311655563347359,0.02472727272727271,0.01909090909090916,0.040000000000000036,0.0027173913043478937,0.0027173913043478937,0.02060276679841903
0.25,0.05,0.25527272727272726,0.7226493506493507,0.21709090909090906,0.7645974025974027,0.2117142857142857,0.7571428571428571,0.1861413043478261,0.828448165030388,0.02472727272727271,0.01909090909090916,0.023285714285714243,0.0,0.0,0.014125541125541133
0.25,0.025,0.25527272727272726,0.7226493506493507,0.2229090909090909,0.7616883116883117,0.24,0.743,0.1861413043478261,0.828448165030388,0.02472727272727271,0.016181818181818186,0.00914285714285712,0.0,0.0,0.008441558441558436
0.25,0.0,0.25527272727272726,0.7226493506493507,0.21709090909090906,0.7645974025974027,0.2582857142857143,0.7338571428571429,0.1861413043478261,0.828448165030388,0.02472727272727271,0.01909090909090916,0.0,0.0,0.0,0.006363636363636386
0.2,0.1,0.2570909090909091,0.7217402597402598,0.21527272727272728,0.7655064935064936,0.18999999999999997,0.768,0.18070652173913043,0.8311655563347359,0.02381818181818185,0.020000000000000018,0.03414285714285714,0.0027173913043478937,0.0027173913043478937,0.018953416149068352
0.2,0.075,0.2570909090909091,0.7217402597402598,0.21709090909090906,0.7645974025974027,0.19585714285714287,0.7650714285714286,0.18070652173913043,0.8311655563347359,0.02381818181818185,0.01909090909090916,0.03121428571428575,0.0027173913043478937,0.0027173913043478937,0.0176741953698476
0.2,0.05,0.2629090909090909,0.7188311688311688,0.21709090909090906,0.7645974025974027,0.2117142857142857,0.7571428571428571,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.01909090909090916,0.023285714285714243,0.0027173913043478937,0.0027173913043478937,0.015031338226990432
0.2,0.025,0.2629090909090909,0.7188311688311688,0.21709090909090906,0.7645974025974027,0.24,0.743,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.01909090909090916,0.00914285714285712,0.0027173913043478937,0.0027173913043478937,0.010317052512704724
0.2,0.0,0.2629090909090909,0.7188311688311688,0.21527272727272728,0.7655064935064936,0.2582857142857143,0.7338571428571429,0.18070652173913043,0.8311655563347359,0.020909090909090877,0.020000000000000018,0.0,0.0027173913043478937,0.0,0.007572463768115971
0.125,0.15,0.26472727272727276,0.717922077922078,0.23236363636363638,0.7569610389610391,0.1724285714285714,0.7767857142857143,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.011454545454545495,0.04292857142857143,0.013247282608695676,0.011454545454545495,0.022543466497270865
0.125,0.125,0.26472727272727276,0.717922077922078,0.23236363636363638,0.7569610389610391,0.1782857142857143,0.7738571428571429,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.011454545454545495,0.040000000000000036,0.013247282608695676,0.011454545454545495,0.0215672760210804
0.15,0.1,0.26472727272727276,0.717922077922078,0.23236363636363638,0.7569610389610391,0.18999999999999997,0.768,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.011454545454545495,0.03414285714285714,0.013247282608695676,0.011454545454545495,0.01961489506869944
0.15,0.075,0.26472727272727276,0.717922077922078,0.23236363636363638,0.7569610389610391,0.19585714285714287,0.7650714285714286,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.011454545454545495,0.03121428571428575,0.013247282608695676,0.011454545454545495,0.018638704592508975
0.15,0.05,0.26472727272727276,0.717922077922078,0.23236363636363638,0.7569610389610391,0.2117142857142857,0.7571428571428571,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.011454545454545495,0.023285714285714243,0.013247282608695676,0.011454545454545495,0.015995847449651806
0.15,0.025,0.26472727272727276,0.717922077922078,0.23818181818181816,0.7540519480519481,0.24,0.743,0.15964673913043476,0.8416954476390837,0.020000000000000018,0.008545454545454523,0.00914285714285712,0.013247282608695676,0.008545454545454523,0.010311864765669107
0.1,0.15,0.26472727272727276,0.717922077922078,0.24763636363636365,0.7493246753246754,0.1724285714285714,0.7767857142857143,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.0038181818181818317,0.04292857142857143,0.01596467391304357,0.0038181818181818317,0.02090380905326561
0.1,0.125,0.26472727272727276,0.717922077922078,0.24763636363636365,0.7493246753246754,0.1782857142857143,0.7738571428571429,0.15421195652173914,0.8444128389434316,0.020000000000000018,0.0038181818181818317,0.040000000000000036,0.01596467391304357,0.0038181818181818317,0.019927618577075146
