axis,group,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
DATASET,asvspoof_voice_wav_dev_v1,176,176,176,0,0.07958656330749356,0.13062015503875968,,,,,,
DATASET,codec_mixed_dev_v4,600,600,600,600,0.22555555555555556,0.19666666666666666,0.19999999999999998,,,0.7878888888888889,,
DATASET,echoes_fma_paired_v3,111,111,0,111,0.12613636363636366,,0.10811688311688314,,,,,
DATASET,external_mixed_v1,400,400,400,400,0.19833333333333333,0.17000000000000004,0.15000000000000002,,,0.8218333333333333,,
DATASET,external_mixed_v1_telephone_v1,400,400,400,400,0.18833333333333332,0.16500000000000004,0.15000000000000002,,,0.8278333333333333,,
DATASET,factorial_eval_1200_v2,400,400,350,350,0.24763636363636365,0.3371428571428572,0.2114285714285714,0.9930857142857143,0.9926285714285714,0.7453246753246753,0.9928571428571429,0.770077922077922
DATASET,mixfake_music_dev_v1,1600,1600,1600,1600,0.125,0.07125000000000001,0.18625000000000003,,,0.867375,,
DATASET,multigen_voice_v2,90,90,90,0,0.15833333333333333,0.2333333333333333,,,,,,
DATASET,source_disjoint_mixed_v1,200,200,200,200,0.18000000000000002,0.18000000000000002,0.09999999999999999,,,0.844,,
DATASET,source_disjoint_mixed_v1_telephone_v1,200,200,200,200,0.21999999999999997,0.18000000000000002,0.22999999999999998,,,0.785,,
DATASET,source_disjoint_music_v1,400,400,0,400,0.04500000000000002,,0.04000000000000002,,,,,
CHANNEL_V57,clean,120,120,120,120,0.1388888888888889,0.18333333333333335,0.11666666666666668,,,0.8588888888888888,,
CHANNEL_V57,clean_flac,66,66,58,58,0.2554347826086957,0.4137931034482759,0.24166666666666664,1.0,0.9956896551724138,0.717023988005997,0.9978448275862069,0.745106071964018
CHANNEL_V57,common_flac16k,511,511,0,511,0.06653645833333333,,0.04696691176470591,,,,,
CHANNEL_V57,flac16k,600,600,600,600,0.19333333333333336,0.17666666666666664,0.1333333333333333,,,0.8280000000000001,,
CHANNEL_V57,g711_ulaw,120,120,120,120,0.2333333333333333,0.19999999999999998,0.16666666666666663,,,0.7933333333333334,,
CHANNEL_V57,g722_wb,120,120,120,120,0.12777777777777777,0.15000000000000002,0.15000000000000002,,,0.8611111111111112,,
CHANNEL_V57,mp3_64k,67,67,58,59,0.23861283643892336,0.31034482758620685,0.16954022988505746,0.9923371647509578,1.0,0.7677625472977797,0.9961685823754789,0.7906031508055495
CHANNEL_V57,noisy_flac,66,66,58,58,0.2873015873015873,0.31034482758620685,0.20714285714285716,0.9827586206896551,1.0,0.7321373836891079,0.9913793103448276,0.7580615763546799
CHANNEL_V57,ogg_48k,67,67,59,58,0.2841614906832298,0.37298850574712644,0.2583333333333333,1.0,1.0,0.7058215535089598,1.0,0.7352393981580638
CHANNEL_V57,opus_nb_8k,120,120,120,120,0.30000000000000004,0.19999999999999998,0.31666666666666665,,,0.715,,
CHANNEL_V57,stereo_wav,67,67,59,58,0.22474747474747475,0.271264367816092,0.20714285714285716,0.9957627118644068,1.0,0.7712305319201871,0.9978813559322034,0.7938956143213887
CHANNEL_V57,telephone8k,600,600,600,600,0.19999999999999998,0.18000000000000002,0.17666666666666664,,,0.811,,
CHANNEL_V57,telephone_flac,67,67,58,59,0.2526595744680851,0.31034482758620685,0.22004608294930877,1.0,1.0,0.7455874223639235,1.0,0.7710286801275311
