epoch,loss,selection,mean_ads,worst_ads,seconds,clean_voice_eer,clean_music_eer,clean_file_eer,clean_ads,paired_fast_voice_eer,paired_fast_music_eer,paired_fast_file_eer,paired_fast_ads
-1,,0.824285581339911,0.838813815724532,0.7973045746256149,0.0,0.06698029043172729,0.2040257088081544,0.0901463448955182,0.8803230568234491,0.116839507801208,0.33802944783815003,0.15583737892539692,0.7973045746256149
0,0.4950719103217125,0.8241689338744733,0.8387274101945781,0.7971317635657071,0.5663700234144926,0.06698029043172729,0.2040257088081544,0.0901463448955182,0.8803230568234491,0.116839507801208,0.33860548470450946,0.15583737892539692,0.7971317635657071
1,0.5285699442028999,0.8262325514171311,0.8407312503311102,0.7993063962911702,0.6464078174903989,0.06698029043172729,0.1979155503161505,0.0901463448955182,0.8821561043710503,0.1187675978288149,0.32947522594934453,0.1561950327165271,0.7993063962911702
