EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.46958789810538293,0.46958789810538293,0.0,0.7302133838383839,0.7766085858585859,0.6838181818181818
1,0.14994350580498575,0.14994350580498575,0.0,0.7440571338383839,0.7985818001443001,0.6895324675324676
2,0.10390082193538547,0.10390082193538547,0.0,0.7457893518518519,0.7990072751322751,0.6925714285714286
3,0.08742711569182575,0.08742711569182575,0.0,0.7499712752525252,0.7956048881673882,0.7043376623376623
4,0.07263243794441224,0.07263243794441224,0.0,0.7663469065656565,0.8124860209235208,0.7202077922077922
5,0.0710025282530114,0.0710025282530114,0.0,0.747791351010101,0.805660624098124,0.6899220779220779
6,0.059800955385435374,0.059800955385435374,0.0,0.7385905934343434,0.8053889790764791,0.6717922077922077
7,0.05279527151491493,0.05279527151491493,0.0,0.7480123106060607,0.8135570887445889,0.6824675324675324
8,0.05199055878678337,0.05199055878678337,0.0,0.7665378787878789,0.8077251082251083,0.7253506493506494
9,0.050011306350352246,0.050011306350352246,0.0,0.7758329124579124,0.8194840067340067,0.7321818181818182
10,0.04532995133427903,0.04532995133427903,0.0,0.7561890782828282,0.8137028318903319,0.6986753246753247
11,0.04476524202444125,0.04476524202444125,0.0,0.7592828282828283,0.8073189033189033,0.7112467532467532
12,0.03759370530664455,0.03759370530664455,0.0,0.7517655723905724,0.8082584175084175,0.6952727272727273
13,0.036106379262346305,0.036106379262346305,0.0,0.7505034722222222,0.8112926587301588,0.6897142857142857
14,0.04537587848491967,0.04537587848491967,0.0,0.7565211489898991,0.8103929473304475,0.7026493506493506
15,0.04500443523807917,0.04500443523807917,0.0,0.751511047979798,0.8051519660894662,0.6978701298701299
16,0.031639641434303485,0.031639641434303485,0.0,0.7618828914141413,0.8086748737373738,0.715090909090909
17,0.034715228459681384,0.034715228459681384,0.0,0.7547532617845119,0.8098441859066859,0.6996623376623377
18,0.03239485764148412,0.03239485764148412,0.0,0.751714962121212,0.8037935606060606,0.6996363636363636
19,0.029002181640826165,0.029002181640826165,0.0,0.7497954545454546,0.7957987012987013,0.7037922077922077
