DATASET,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
factorial_eval_1200_v2,1200,1200,1050,1050,0.25842424242424245,0.33904761904761904,0.23619047619047617,0.9841777777777778,0.9768126984126985,0.7321212121212122,0.9804952380952381,0.7569586147186148
phone_factorial_1200_v1,1200,1200,800,800,0.15585714285714286,0.24750000000000003,0.15249999999999997,0.999340625,0.9976906249999999,0.8268214285714285,0.998515625,0.8439908482142857
yue_cross_component_audit_v1,124,124,108,124,0.25,0.33333333333333337,0.16129032258064513,0.9583333333333333,,0.7599462365591397,,
suno_vocals_v1,13,13,13,13,,,,,,,,
